# Synthetic flood velocity hydrograph — case 073
# type=short  V_peak=0.597 m/s  lead_ratio=0.010  alpha_v=3.364  recession_ratio_v=2.625
# time (min), velocity (m/s)
0.0,0.0
15.0,0.0
30.0,0.0001
45.0,0.0003
60.0,0.0007
75.0,0.0015
90.0,0.0027
105.0,0.0043
120.0,0.0064
135.0,0.0091
150.0,0.0124
165.0,0.0164
180.0,0.021
195.0,0.0263
210.0,0.0322
225.0,0.0389
240.0,0.0462
255.0,0.0542
270.0,0.0628
285.0,0.072
300.0,0.0818
315.0,0.0922
330.0,0.1031
345.0,0.1145
360.0,0.1264
375.0,0.1386
390.0,0.1512
405.0,0.1642
420.0,0.1775
435.0,0.191
450.0,0.2047
465.0,0.2186
480.0,0.2326
495.0,0.2466
510.0,0.2608
525.0,0.2749
540.0,0.289
555.0,0.3031
570.0,0.317
585.0,0.3308
600.0,0.3445
615.0,0.358
630.0,0.3712
645.0,0.3842
660.0,0.397
675.0,0.4094
690.0,0.4216
705.0,0.4334
720.0,0.4449
735.0,0.456
750.0,0.4667
765.0,0.477
780.0,0.487
795.0,0.4965
810.0,0.5056
825.0,0.5143
840.0,0.5225
855.0,0.5303
870.0,0.5377
885.0,0.5446
900.0,0.5511
915.0,0.5571
930.0,0.5627
945.0,0.5679
960.0,0.5726
975.0,0.5769
990.0,0.5807
1005.0,0.5841
1020.0,0.5871
1035.0,0.5897
1050.0,0.5919
1065.0,0.5937
1080.0,0.5951
1095.0,0.5961
1110.0,0.5967
1125.0,0.597
1140.0,0.5865
1155.0,0.573
1170.0,0.5598
1185.0,0.5469
1200.0,0.5343
1215.0,0.522
1230.0,0.5099
1245.0,0.4982
1260.0,0.4867
1275.0,0.4755
1290.0,0.4645
1305.0,0.4538
1320.0,0.4434
1335.0,0.4331
1350.0,0.4232
1365.0,0.4134
1380.0,0.4039
1395.0,0.3946
1410.0,0.3855
1425.0,0.3766
1440.0,0.3679
1455.0,0.3594
1470.0,0.3512
1485.0,0.3431
1500.0,0.3352
1515.0,0.3274
1530.0,0.3199
1545.0,0.3125
1560.0,0.3053
1575.0,0.2983
1590.0,0.2914
1605.0,0.2847
1620.0,0.2781
1635.0,0.2717
1650.0,0.2655
1665.0,0.2593
1680.0,0.2534
1695.0,0.2475
1710.0,0.2418
1725.0,0.2362
1740.0,0.2308
1755.0,0.2255
1770.0,0.2203
1785.0,0.2152
1800.0,0.2102
1815.0,0.2054
1830.0,0.2007
1845.0,0.196
1860.0,0.1915
1875.0,0.1871
1890.0,0.1828
1905.0,0.1786
1920.0,0.1745
1935.0,0.1704
1950.0,0.1665
1965.0,0.1627
1980.0,0.1589
1995.0,0.1553
2010.0,0.1517
2025.0,0.1482
2040.0,0.1448
2055.0,0.1414
2070.0,0.1382
2085.0,0.135
2100.0,0.1319
2115.0,0.1288
2130.0,0.1259
2145.0,0.123
2160.0,0.1201
2175.0,0.1174
2190.0,0.1147
2205.0,0.112
2220.0,0.1094
2235.0,0.1069
2250.0,0.1045
2265.0,0.102
2280.0,0.0997
2295.0,0.0974
2310.0,0.0952
2325.0,0.093
2340.0,0.0908
2355.0,0.0887
2370.0,0.0867
2385.0,0.0847
2400.0,0.0827
2415.0,0.0808
2430.0,0.079
2445.0,0.0771
2460.0,0.0754
2475.0,0.0736
2490.0,0.0719
2505.0,0.0703
2520.0,0.0687
2535.0,0.0671
2550.0,0.0655
2565.0,0.064
2580.0,0.0625
2595.0,0.0611
2610.0,0.0597
2625.0,0.0583
2640.0,0.057
2655.0,0.0557
2670.0,0.0544
2685.0,0.0531
2700.0,0.0519
2715.0,0.0507
2730.0,0.0495
2745.0,0.0484
2760.0,0.0473
2775.0,0.0462
2790.0,0.0451
2805.0,0.0441
2820.0,0.0431
2835.0,0.0421
2850.0,0.0411
2865.0,0.0402
2880.0,0.0392
2895.0,0.0383
2910.0,0.0374
2925.0,0.0366
2940.0,0.0357
2955.0,0.0349
2970.0,0.0341
2985.0,0.0333
3000.0,0.0326
3015.0,0.0318
3030.0,0.0311
3045.0,0.0304
3060.0,0.0297
3075.0,0.029
3090.0,0.0283
3105.0,0.0277
3120.0,0.027
3135.0,0.0264
3150.0,0.0258
3165.0,0.0252
3180.0,0.0246
3195.0,0.024
3210.0,0.0235
3225.0,0.0229
3240.0,0.0224
3255.0,0.0219
3270.0,0.0214
3285.0,0.0209
3300.0,0.0204
3315.0,0.02
3330.0,0.0195
3345.0,0.019
3360.0,0.0186
3375.0,0.0182
3390.0,0.0178
3405.0,0.0173
3420.0,0.0169
3435.0,0.0166
3450.0,0.0162
3465.0,0.0158
3480.0,0.0154
3495.0,0.0151
3510.0,0.0147
3525.0,0.0144
3540.0,0.0141
3555.0,0.0137
3570.0,0.0134
3585.0,0.0131
3600.0,0.0128
3615.0,0.0125
3630.0,0.0122
3645.0,0.0119
3660.0,0.0117
3675.0,0.0114
3690.0,0.0111
3705.0,0.0109
3720.0,0.0106
3735.0,0.0104
3750.0,0.0101
3765.0,0.0099
3780.0,0.0097
3795.0,0.0095
3810.0,0.0092
3825.0,0.009
3840.0,0.0088
3855.0,0.0086
3870.0,0.0084
3885.0,0.0082
3900.0,0.008
3915.0,0.0079
3930.0,0.0077
3945.0,0.0075
3960.0,0.0073
3975.0,0.0072
3990.0,0.007
4005.0,0.0068
4020.0,0.0067
4035.0,0.0065
4050.0,0.0064
4065.0,0.0062
4080.0,0.0061
4095.0,0.0059
4110.0,0.0058
4125.0,0.0057
4140.0,0.0055
4155.0,0.0054
4170.0,0.0053
4185.0,0.0052
4200.0,0.005
4215.0,0.0049
4230.0,0.0048
4305.0,0.0043
