# case 0109  h_peak=0.60 m  t_peak=60 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0056,0.1122
2.0,0.0156,0.1873
3.0,0.0279,0.2505
4.0,0.0419,0.307
5.0,0.0571,0.3584
6.0,0.0732,0.4058
7.0,0.09,0.45
8.0,0.1072,0.4911
9.0,0.1247,0.5297
10.0,0.1425,0.5662
11.0,0.1603,0.6006
12.0,0.1782,0.6332
13.0,0.1959,0.6639
14.0,0.2136,0.6933
15.0,0.231,0.7209
16.0,0.2482,0.7473
17.0,0.2651,0.7723
18.0,0.2817,0.7961
19.0,0.298,0.8188
20.0,0.3139,0.8404
21.0,0.3294,0.8609
22.0,0.3445,0.8804
23.0,0.3591,0.8989
24.0,0.3733,0.9165
25.0,0.3871,0.9333
26.0,0.4004,0.9492
27.0,0.4133,0.9643
28.0,0.4257,0.9787
29.0,0.4376,0.9923
30.0,0.4491,1.0052
31.0,0.4601,1.0175
32.0,0.4706,1.029
33.0,0.4807,1.04
34.0,0.4903,1.0503
35.0,0.4994,1.06
36.0,0.5081,1.0692
37.0,0.5164,1.0779
38.0,0.5242,1.086
39.0,0.5315,1.0936
40.0,0.5385,1.1007
41.0,0.545,1.1074
42.0,0.5511,1.1135
43.0,0.5568,1.1193
44.0,0.5621,1.1246
45.0,0.567,1.1295
46.0,0.5716,1.1341
47.0,0.5757,1.1381
48.0,0.5795,1.1419
49.0,0.583,1.1453
50.0,0.5861,1.1484
51.0,0.5888,1.151
52.0,0.5913,1.1534
53.0,0.5934,1.1555
54.0,0.5952,1.1572
55.0,0.5967,1.1587
56.0,0.5979,1.1599
57.0,0.5988,1.1607
58.0,0.5995,1.1614
59.0,0.5999,1.1618
60.0,0.6,1.1619
61.0,0.5701,1.1326
62.0,0.5416,1.1039
63.0,0.5146,1.076
64.0,0.4889,1.0488
65.0,0.4646,1.0224
66.0,0.4414,0.9966
67.0,0.4194,0.9714
68.0,0.3984,0.9468
69.0,0.3786,0.923
70.0,0.3597,0.8996
71.0,0.3417,0.8768
72.0,0.3247,0.8547
73.0,0.3085,0.8331
74.0,0.2931,0.8121
75.0,0.2785,0.7916
76.0,0.2646,0.7716
77.0,0.2514,0.7521
78.0,0.2389,0.7332
79.0,0.2269,0.7145
80.0,0.2156,0.6965
81.0,0.2049,0.679
82.0,0.1947,0.6619
83.0,0.1849,0.645
84.0,0.1757,0.6287
85.0,0.167,0.613
86.0,0.1586,0.5974
87.0,0.1507,0.5823
88.0,0.1432,0.5676
89.0,0.1361,0.5534
90.0,0.1293,0.5394
91.0,0.1228,0.5256
92.0,0.1167,0.5124
93.0,0.1109,0.4995
94.0,0.1053,0.4867
95.0,0.1001,0.4746
96.0,0.0951,0.4626
97.0,0.0904,0.451
98.0,0.0858,0.4394
99.0,0.0816,0.4285
100.0,0.0775,0.4176
101.0,0.0736,0.4069
102.0,0.07,0.3969
103.0,0.0665,0.3868
104.0,0.0632,0.3771
105.0,0.06,0.3674
106.0,0.057,0.3581
107.0,0.0542,0.3492
108.0,0.0515,0.3404
109.0,0.0489,0.3317
110.0,0.0465,0.3235
111.0,0.0441,0.315
112.0,0.0419,0.307
113.0,0.0398,0.2992
114.0,0.0379,0.292
115.0,0.036,0.2846
116.0,0.0342,0.2774
117.0,0.0325,0.2704
118.0,0.0309,0.2637
119.0,0.0293,0.2568
120.0,0.0278,0.2501
121.0,0.0265,0.2442
122.0,0.0251,0.2376
123.0,0.0239,0.2319
124.0,0.0227,0.226
125.0,0.0216,0.2205
126.0,0.0205,0.2148
127.0,0.0195,0.2095
128.0,0.0185,0.204
129.0,0.0176,0.199
130.0,0.0167,0.1938
131.0,0.0159,0.1891
132.0,0.0151,0.1843
133.0,0.0143,0.1794
134.0,0.0136,0.1749
135.0,0.0129,0.1704
136.0,0.0123,0.1664
137.0,0.0117,0.1622
138.0,0.0111,0.158
139.0,0.0105,0.1537
140.0,0.01,0.15
141.0,0.0095,0.1462
142.0,0.009,0.1423
143.0,0.0086,0.1391
144.0,0.0082,0.1358
145.0,0.0077,0.1316
146.0,0.0074,0.129
147.0,0.007,0.1255
148.0,0.0066,0.1219
149.0,0.0063,0.1191
150.0,0.006,0.1162
151.0,0.0057,0.1132
152.0,0.0054,0.1102
153.0,0.0051,0.1071
158.0,0.0,0.0
