# case 0139  h_peak=0.90 m  t_peak=60 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0004,0.03
2.0,0.002,0.0671
3.0,0.0054,0.1102
4.0,0.0107,0.1552
5.0,0.0178,0.2001
6.0,0.027,0.2465
7.0,0.0381,0.2928
8.0,0.051,0.3387
9.0,0.0657,0.3845
10.0,0.082,0.4295
11.0,0.0998,0.4739
12.0,0.119,0.5174
13.0,0.1394,0.56
14.0,0.1609,0.6017
15.0,0.1834,0.6424
16.0,0.2067,0.682
17.0,0.2307,0.7205
18.0,0.2553,0.7579
19.0,0.2803,0.7942
20.0,0.3057,0.8294
21.0,0.3312,0.8632
22.0,0.3569,0.8961
23.0,0.3826,0.9278
24.0,0.4082,0.9584
25.0,0.4336,0.9877
26.0,0.4587,1.0159
27.0,0.4835,1.043
28.0,0.5079,1.069
29.0,0.5319,1.094
30.0,0.5553,1.1178
31.0,0.5782,1.1406
32.0,0.6004,1.1623
33.0,0.6219,1.1829
34.0,0.6428,1.2026
35.0,0.6629,1.2213
36.0,0.6822,1.2389
37.0,0.7008,1.2557
38.0,0.7185,1.2715
39.0,0.7354,1.2863
40.0,0.7515,1.3003
41.0,0.7667,1.3134
42.0,0.7811,1.3257
43.0,0.7946,1.3371
44.0,0.8073,1.3477
45.0,0.8191,1.3576
46.0,0.83,1.3666
47.0,0.8401,1.3749
48.0,0.8494,1.3824
49.0,0.8578,1.3893
50.0,0.8655,1.3955
51.0,0.8723,1.401
52.0,0.8783,1.4058
53.0,0.8835,1.4099
54.0,0.888,1.4135
55.0,0.8918,1.4165
56.0,0.8948,1.4189
57.0,0.8971,1.4207
58.0,0.8987,1.422
59.0,0.8997,1.4228
60.0,0.9,1.423
61.0,0.8551,1.3871
62.0,0.8125,1.3521
63.0,0.7719,1.3179
64.0,0.7334,1.2846
65.0,0.6968,1.2521
66.0,0.6621,1.2205
67.0,0.6291,1.1897
68.0,0.5977,1.1597
69.0,0.5679,1.1304
70.0,0.5395,1.1018
71.0,0.5126,1.0739
72.0,0.4871,1.0469
73.0,0.4628,1.0204
74.0,0.4397,0.9946
75.0,0.4177,0.9694
76.0,0.3969,0.945
77.0,0.3771,0.9211
78.0,0.3583,0.8979
79.0,0.3404,0.8752
80.0,0.3234,0.853
81.0,0.3073,0.8315
82.0,0.292,0.8106
83.0,0.2774,0.79
84.0,0.2636,0.7701
85.0,0.2504,0.7506
86.0,0.2379,0.7316
87.0,0.2261,0.7132
88.0,0.2148,0.6952
89.0,0.2041,0.6777
90.0,0.1939,0.6605
91.0,0.1842,0.6438
92.0,0.175,0.6275
93.0,0.1663,0.6117
94.0,0.158,0.5962
95.0,0.1501,0.5811
96.0,0.1426,0.5664
97.0,0.1355,0.5522
98.0,0.1288,0.5383
99.0,0.1223,0.5246
100.0,0.1162,0.5113
101.0,0.1104,0.4984
102.0,0.1049,0.4858
103.0,0.0997,0.4736
104.0,0.0947,0.4616
105.0,0.09,0.45
106.0,0.0855,0.4386
107.0,0.0812,0.4274
108.0,0.0772,0.4168
109.0,0.0733,0.4061
110.0,0.0697,0.396
111.0,0.0662,0.3859
112.0,0.0629,0.3762
113.0,0.0598,0.3668
114.0,0.0568,0.3575
115.0,0.054,0.3486
116.0,0.0513,0.3397
117.0,0.0487,0.331
118.0,0.0463,0.3228
119.0,0.044,0.3146
120.0,0.0418,0.3067
121.0,0.0397,0.2989
122.0,0.0377,0.2912
123.0,0.0358,0.2838
124.0,0.034,0.2766
125.0,0.0323,0.2696
126.0,0.0307,0.2628
127.0,0.0292,0.2563
128.0,0.0277,0.2496
129.0,0.0264,0.2437
130.0,0.025,0.2372
131.0,0.0238,0.2314
132.0,0.0226,0.2255
133.0,0.0215,0.2199
134.0,0.0204,0.2142
135.0,0.0194,0.2089
136.0,0.0184,0.2035
137.0,0.0175,0.1984
138.0,0.0166,0.1933
139.0,0.0158,0.1885
140.0,0.015,0.1837
141.0,0.0143,0.1794
142.0,0.0136,0.1749
143.0,0.0129,0.1704
144.0,0.0122,0.1657
145.0,0.0116,0.1616
146.0,0.011,0.1573
147.0,0.0105,0.1537
148.0,0.01,0.15
149.0,0.0095,0.1462
150.0,0.009,0.1423
151.0,0.0086,0.1391
152.0,0.0081,0.135
153.0,0.0077,0.1316
158.0,0.0,0.0
