# case 0138  h_peak=0.90 m  t_peak=60 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0085,0.1383
2.0,0.0234,0.2295
3.0,0.0418,0.3067
4.0,0.0628,0.3759
5.0,0.0856,0.4389
6.0,0.1098,0.497
7.0,0.1349,0.5509
8.0,0.1608,0.6015
9.0,0.1871,0.6488
10.0,0.2137,0.6934
11.0,0.2405,0.7356
12.0,0.2673,0.7755
13.0,0.2939,0.8132
14.0,0.3204,0.8491
15.0,0.3465,0.883
16.0,0.3723,0.9152
17.0,0.3977,0.946
18.0,0.4226,0.9751
19.0,0.447,1.0029
20.0,0.4708,1.0292
21.0,0.4941,1.0544
22.0,0.5167,1.0782
23.0,0.5387,1.1009
24.0,0.56,1.1225
25.0,0.5807,1.1431
26.0,0.6007,1.1626
27.0,0.6199,1.181
28.0,0.6385,1.1986
29.0,0.6564,1.2153
30.0,0.6736,1.2311
31.0,0.6901,1.2461
32.0,0.7059,1.2603
33.0,0.721,1.2737
34.0,0.7354,1.2863
35.0,0.7491,1.2983
36.0,0.7622,1.3096
37.0,0.7745,1.3201
38.0,0.7862,1.33
39.0,0.7973,1.3394
40.0,0.8077,1.3481
41.0,0.8175,1.3562
42.0,0.8267,1.3638
43.0,0.8352,1.3708
44.0,0.8432,1.3774
45.0,0.8505,1.3833
46.0,0.8573,1.3889
47.0,0.8636,1.394
48.0,0.8693,1.3985
49.0,0.8745,1.4027
50.0,0.8791,1.4064
51.0,0.8833,1.4098
52.0,0.8869,1.4126
53.0,0.8901,1.4152
54.0,0.8928,1.4173
55.0,0.895,1.4191
56.0,0.8969,1.4206
57.0,0.8983,1.4217
58.0,0.8992,1.4224
59.0,0.8998,1.4229
60.0,0.9,1.423
61.0,0.8829,1.4094
62.0,0.8661,1.396
63.0,0.8497,1.3827
64.0,0.8335,1.3694
65.0,0.8177,1.3564
66.0,0.8021,1.3434
67.0,0.7869,1.3306
68.0,0.7719,1.3179
69.0,0.7573,1.3053
70.0,0.7429,1.2929
71.0,0.7287,1.2805
72.0,0.7149,1.2683
73.0,0.7013,1.2562
74.0,0.688,1.2442
75.0,0.6749,1.2323
76.0,0.6621,1.2205
77.0,0.6495,1.2089
78.0,0.6372,1.1974
79.0,0.625,1.1859
80.0,0.6132,1.1746
81.0,0.6015,1.1633
82.0,0.5901,1.1523
83.0,0.5789,1.1413
84.0,0.5679,1.1304
85.0,0.5571,1.1196
86.0,0.5465,1.1089
87.0,0.5361,1.0983
88.0,0.5259,1.0878
89.0,0.5159,1.0774
90.0,0.5061,1.0671
91.0,0.4965,1.0569
92.0,0.4871,1.0469
93.0,0.4778,1.0368
94.0,0.4687,1.0269
95.0,0.4598,1.0171
96.0,0.4511,1.0075
97.0,0.4425,0.9978
98.0,0.4341,0.9883
99.0,0.4258,0.9788
100.0,0.4177,0.9694
101.0,0.4098,0.9602
102.0,0.402,0.9511
103.0,0.3944,0.942
104.0,0.3869,0.933
105.0,0.3795,0.9241
106.0,0.3723,0.9152
107.0,0.3652,0.9065
108.0,0.3583,0.8979
109.0,0.3515,0.8893
110.0,0.3448,0.8808
111.0,0.3383,0.8725
112.0,0.3318,0.864
113.0,0.3255,0.8558
114.0,0.3193,0.8476
115.0,0.3133,0.8396
116.0,0.3073,0.8315
117.0,0.3015,0.8236
118.0,0.2957,0.8157
119.0,0.2901,0.8079
120.0,0.2846,0.8002
121.0,0.2792,0.7926
122.0,0.2739,0.785
123.0,0.2687,0.7775
124.0,0.2636,0.7701
125.0,0.2586,0.7628
126.0,0.2537,0.7555
127.0,0.2488,0.7482
128.0,0.2441,0.7411
129.0,0.2395,0.7341
130.0,0.2349,0.727
