# case 0007  h_peak=0.01 m  t_peak=60 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0001,0.015
8.0,0.0001,0.015
9.0,0.0002,0.0212
10.0,0.0002,0.0212
11.0,0.0003,0.026
12.0,0.0004,0.03
13.0,0.0005,0.0335
14.0,0.0006,0.0367
15.0,0.0008,0.0424
16.0,0.001,0.0474
17.0,0.0011,0.0497
18.0,0.0013,0.0541
19.0,0.0015,0.0581
20.0,0.0018,0.0636
21.0,0.002,0.0671
22.0,0.0023,0.0719
23.0,0.0025,0.075
24.0,0.0028,0.0794
25.0,0.0031,0.0835
26.0,0.0034,0.0875
27.0,0.0037,0.0912
28.0,0.004,0.0949
29.0,0.0043,0.0984
30.0,0.0046,0.1017
31.0,0.0049,0.105
32.0,0.0052,0.1082
33.0,0.0055,0.1112
34.0,0.0058,0.1142
35.0,0.0061,0.1172
36.0,0.0064,0.12
37.0,0.0067,0.1228
38.0,0.007,0.1255
39.0,0.0072,0.1273
40.0,0.0075,0.1299
41.0,0.0077,0.1316
42.0,0.008,0.1342
43.0,0.0082,0.1358
44.0,0.0084,0.1375
45.0,0.0086,0.1391
46.0,0.0088,0.1407
47.0,0.009,0.1423
48.0,0.0091,0.1431
49.0,0.0093,0.1447
50.0,0.0094,0.1454
51.0,0.0095,0.1462
52.0,0.0096,0.147
53.0,0.0097,0.1477
54.0,0.0098,0.1485
55.0,0.0099,0.1492
56.0,0.0099,0.1492
57.0,0.0099,0.1492
58.0,0.01,0.15
59.0,0.01,0.15
60.0,0.01,0.15
61.0,0.0095,0.1462
62.0,0.009,0.1423
63.0,0.0086,0.1391
64.0,0.0081,0.135
65.0,0.0077,0.1316
66.0,0.0074,0.129
67.0,0.007,0.1255
68.0,0.0066,0.1219
69.0,0.0063,0.1191
70.0,0.006,0.1162
71.0,0.0057,0.1132
72.0,0.0054,0.1102
73.0,0.0051,0.1071
74.0,0.0049,0.105
75.0,0.0046,0.1017
76.0,0.0044,0.0995
77.0,0.0042,0.0972
78.0,0.004,0.0949
79.0,0.0038,0.0925
80.0,0.0036,0.09
81.0,0.0034,0.0875
82.0,0.0032,0.0849
83.0,0.0031,0.0835
84.0,0.0029,0.0808
85.0,0.0028,0.0794
86.0,0.0026,0.0765
87.0,0.0025,0.075
88.0,0.0024,0.0735
89.0,0.0023,0.0719
90.0,0.0022,0.0704
91.0,0.002,0.0671
92.0,0.0019,0.0654
93.0,0.0018,0.0636
94.0,0.0018,0.0636
95.0,0.0017,0.0618
96.0,0.0016,0.06
97.0,0.0015,0.0581
98.0,0.0014,0.0561
99.0,0.0014,0.0561
100.0,0.0013,0.0541
101.0,0.0012,0.052
102.0,0.0012,0.052
103.0,0.0011,0.0497
104.0,0.0011,0.0497
105.0,0.001,0.0474
106.0,0.001,0.0474
107.0,0.0009,0.045
108.0,0.0009,0.045
109.0,0.0008,0.0424
110.0,0.0008,0.0424
111.0,0.0007,0.0397
112.0,0.0007,0.0397
113.0,0.0007,0.0397
114.0,0.0006,0.0367
115.0,0.0006,0.0367
116.0,0.0006,0.0367
117.0,0.0005,0.0335
118.0,0.0005,0.0335
119.0,0.0005,0.0335
120.0,0.0005,0.0335
121.0,0.0004,0.03
122.0,0.0004,0.03
123.0,0.0004,0.03
124.0,0.0004,0.03
125.0,0.0004,0.03
126.0,0.0003,0.026
127.0,0.0003,0.026
128.0,0.0003,0.026
129.0,0.0003,0.026
130.0,0.0003,0.026
131.0,0.0003,0.026
132.0,0.0003,0.026
133.0,0.0002,0.0212
134.0,0.0002,0.0212
135.0,0.0002,0.0212
136.0,0.0002,0.0212
137.0,0.0002,0.0212
138.0,0.0002,0.0212
139.0,0.0002,0.0212
140.0,0.0002,0.0212
141.0,0.0002,0.0212
142.0,0.0002,0.0212
143.0,0.0001,0.015
144.0,0.0001,0.015
145.0,0.0001,0.015
146.0,0.0001,0.015
147.0,0.0001,0.015
148.0,0.0001,0.015
149.0,0.0001,0.015
150.0,0.0001,0.015
151.0,0.0001,0.015
152.0,0.0001,0.015
153.0,0.0001,0.015
158.0,0.0,0.0
