# case 0060  h_peak=0.30 m  t_peak=60 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0001,0.01
2.0,0.0007,0.0265
3.0,0.0018,0.0424
4.0,0.0036,0.06
5.0,0.0059,0.0768
6.0,0.009,0.0949
7.0,0.0127,0.1127
8.0,0.017,0.1304
9.0,0.0219,0.148
10.0,0.0273,0.1652
11.0,0.0333,0.1825
12.0,0.0397,0.1992
13.0,0.0465,0.2156
14.0,0.0536,0.2315
15.0,0.0611,0.2472
16.0,0.0689,0.2625
17.0,0.0769,0.2773
18.0,0.0851,0.2917
19.0,0.0934,0.3056
20.0,0.1019,0.3192
21.0,0.1104,0.3323
22.0,0.119,0.345
23.0,0.1275,0.3571
24.0,0.1361,0.3689
25.0,0.1445,0.3801
26.0,0.1529,0.391
27.0,0.1612,0.4015
28.0,0.1693,0.4115
29.0,0.1773,0.4211
30.0,0.1851,0.4302
31.0,0.1927,0.439
32.0,0.2001,0.4473
33.0,0.2073,0.4553
34.0,0.2143,0.4629
35.0,0.221,0.4701
36.0,0.2274,0.4769
37.0,0.2336,0.4833
38.0,0.2395,0.4894
39.0,0.2451,0.4951
40.0,0.2505,0.5005
41.0,0.2556,0.5056
42.0,0.2604,0.5103
43.0,0.2649,0.5147
44.0,0.2691,0.5187
45.0,0.273,0.5225
46.0,0.2767,0.526
47.0,0.28,0.5292
48.0,0.2831,0.5321
49.0,0.2859,0.5347
50.0,0.2885,0.5371
51.0,0.2908,0.5393
52.0,0.2928,0.5411
53.0,0.2945,0.5427
54.0,0.296,0.5441
55.0,0.2973,0.5453
56.0,0.2983,0.5462
57.0,0.299,0.5468
58.0,0.2996,0.5474
59.0,0.2999,0.5476
60.0,0.3,0.5477
61.0,0.2943,0.5425
62.0,0.2887,0.5373
63.0,0.2832,0.5322
64.0,0.2778,0.5271
65.0,0.2726,0.5221
66.0,0.2674,0.5171
67.0,0.2623,0.5122
68.0,0.2573,0.5072
69.0,0.2524,0.5024
70.0,0.2476,0.4976
71.0,0.2429,0.4928
72.0,0.2383,0.4882
73.0,0.2338,0.4835
74.0,0.2293,0.4789
75.0,0.225,0.4743
76.0,0.2207,0.4698
77.0,0.2165,0.4653
78.0,0.2124,0.4609
79.0,0.2083,0.4564
80.0,0.2044,0.4521
81.0,0.2005,0.4478
82.0,0.1967,0.4435
83.0,0.193,0.4393
84.0,0.1893,0.4351
85.0,0.1857,0.4309
86.0,0.1822,0.4268
87.0,0.1787,0.4227
88.0,0.1753,0.4187
89.0,0.172,0.4147
90.0,0.1687,0.4107
91.0,0.1655,0.4068
92.0,0.1624,0.403
93.0,0.1593,0.3991
94.0,0.1562,0.3952
95.0,0.1533,0.3915
96.0,0.1504,0.3878
97.0,0.1475,0.3841
98.0,0.1447,0.3804
99.0,0.1419,0.3767
100.0,0.1392,0.3731
101.0,0.1366,0.3696
102.0,0.134,0.3661
103.0,0.1315,0.3626
104.0,0.129,0.3592
105.0,0.1265,0.3557
106.0,0.1241,0.3523
107.0,0.1217,0.3489
108.0,0.1194,0.3455
109.0,0.1172,0.3423
110.0,0.1149,0.339
111.0,0.1128,0.3359
112.0,0.1106,0.3326
113.0,0.1085,0.3294
114.0,0.1064,0.3262
115.0,0.1044,0.3231
116.0,0.1024,0.32
117.0,0.1005,0.317
118.0,0.0986,0.314
119.0,0.0967,0.311
120.0,0.0949,0.3081
121.0,0.0931,0.3051
122.0,0.0913,0.3022
123.0,0.0896,0.2993
124.0,0.0879,0.2965
125.0,0.0862,0.2936
126.0,0.0846,0.2909
127.0,0.0829,0.2879
128.0,0.0814,0.2853
129.0,0.0798,0.2825
130.0,0.0783,0.2798
131.0,0.0768,0.2771
132.0,0.0754,0.2746
133.0,0.0739,0.2718
134.0,0.0725,0.2693
135.0,0.0711,0.2666
136.0,0.0698,0.2642
137.0,0.0685,0.2617
138.0,0.0672,0.2592
139.0,0.0659,0.2567
140.0,0.0646,0.2542
141.0,0.0634,0.2518
142.0,0.0622,0.2494
143.0,0.061,0.247
144.0,0.0599,0.2447
145.0,0.0587,0.2423
146.0,0.0576,0.24
147.0,0.0565,0.2377
148.0,0.0554,0.2354
149.0,0.0544,0.2332
150.0,0.0533,0.2309
151.0,0.0523,0.2287
152.0,0.0513,0.2265
153.0,0.0504,0.2245
154.0,0.0494,0.2223
155.0,0.0485,0.2202
156.0,0.0475,0.2179
157.0,0.0466,0.2159
158.0,0.0458,0.214
159.0,0.0449,0.2119
160.0,0.044,0.2098
161.0,0.0432,0.2078
162.0,0.0424,0.2059
163.0,0.0416,0.204
164.0,0.0408,0.202
165.0,0.04,0.2
166.0,0.0392,0.198
167.0,0.0385,0.1962
168.0,0.0378,0.1944
169.0,0.037,0.1924
170.0,0.0363,0.1905
171.0,0.0357,0.1889
172.0,0.035,0.1871
173.0,0.0343,0.1852
174.0,0.0337,0.1836
175.0,0.033,0.1817
176.0,0.0324,0.18
177.0,0.0318,0.1783
178.0,0.0312,0.1766
179.0,0.0306,0.1749
180.0,0.03,0.1732
181.0,0.0294,0.1715
182.0,0.0289,0.17
183.0,0.0283,0.1682
184.0,0.0278,0.1667
185.0,0.0273,0.1652
186.0,0.0267,0.1634
187.0,0.0262,0.1619
188.0,0.0257,0.1603
189.0,0.0252,0.1587
190.0,0.0248,0.1575
191.0,0.0243,0.1559
192.0,0.0238,0.1543
193.0,0.0234,0.153
194.0,0.0229,0.1513
195.0,0.0225,0.15
196.0,0.0221,0.1487
197.0,0.0216,0.147
198.0,0.0212,0.1456
199.0,0.0208,0.1442
200.0,0.0204,0.1428
201.0,0.0201,0.1418
202.0,0.0197,0.1404
203.0,0.0193,0.1389
204.0,0.0189,0.1375
205.0,0.0186,0.1364
206.0,0.0182,0.1349
207.0,0.0179,0.1338
208.0,0.0175,0.1323
209.0,0.0172,0.1311
210.0,0.0169,0.13
211.0,0.0165,0.1285
212.0,0.0162,0.1273
213.0,0.0159,0.1261
214.0,0.0156,0.1249
215.0,0.0153,0.1237
216.0,0.015,0.1225
217.0,0.0147,0.1212
218.0,0.0145,0.1204
219.0,0.0142,0.1192
220.0,0.0139,0.1179
221.0,0.0137,0.117
222.0,0.0134,0.1158
223.0,0.0131,0.1145
224.0,0.0129,0.1136
225.0,0.0127,0.1127
226.0,0.0124,0.1114
227.0,0.0122,0.1105
228.0,0.0119,0.1091
229.0,0.0117,0.1082
230.0,0.0115,0.1072
231.0,0.0113,0.1063
232.0,0.0111,0.1054
233.0,0.0109,0.1044
234.0,0.0106,0.103
235.0,0.0104,0.102
236.0,0.0102,0.101
237.0,0.01,0.1
238.0,0.0099,0.0995
239.0,0.0097,0.0985
240.0,0.0095,0.0975
241.0,0.0093,0.0964
242.0,0.0091,0.0954
243.0,0.009,0.0949
244.0,0.0088,0.0938
245.0,0.0086,0.0927
246.0,0.0085,0.0922
247.0,0.0083,0.0911
248.0,0.0081,0.09
249.0,0.008,0.0894
250.0,0.0078,0.0883
251.0,0.0077,0.0877
252.0,0.0075,0.0866
253.0,0.0074,0.086
254.0,0.0073,0.0854
255.0,0.0071,0.0843
256.0,0.007,0.0837
257.0,0.0068,0.0825
258.0,0.0067,0.0819
259.0,0.0066,0.0812
260.0,0.0065,0.0806
261.0,0.0063,0.0794
262.0,0.0062,0.0787
263.0,0.0061,0.0781
264.0,0.006,0.0775
265.0,0.0059,0.0768
266.0,0.0058,0.0762
267.0,0.0057,0.0755
268.0,0.0055,0.0742
269.0,0.0054,0.0735
270.0,0.0053,0.0728
271.0,0.0052,0.0721
272.0,0.0051,0.0714
273.0,0.005,0.0707
274.0,0.0049,0.07
275.0,0.0048,0.0693
276.0,0.0048,0.0693
277.0,0.0047,0.0686
278.0,0.0046,0.0678
279.0,0.0045,0.0671
