# case 0062  h_peak=0.30 m  t_peak=60 min  alpha=4.0  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0001,0.015
4.0,0.0002,0.0212
5.0,0.0006,0.0367
6.0,0.0011,0.0497
7.0,0.0019,0.0654
8.0,0.003,0.0822
9.0,0.0046,0.1017
10.0,0.0065,0.1209
11.0,0.0089,0.1415
12.0,0.0118,0.1629
13.0,0.0152,0.1849
14.0,0.0191,0.2073
15.0,0.0235,0.2299
16.0,0.0285,0.2532
17.0,0.034,0.2766
18.0,0.04,0.3
19.0,0.0464,0.3231
20.0,0.0533,0.3463
21.0,0.0606,0.3693
22.0,0.0683,0.392
23.0,0.0763,0.4143
24.0,0.0847,0.4365
25.0,0.0932,0.4579
26.0,0.102,0.4791
27.0,0.111,0.4997
28.0,0.1201,0.5198
29.0,0.1293,0.5394
30.0,0.1385,0.5582
31.0,0.1478,0.5767
32.0,0.157,0.5943
33.0,0.1661,0.6113
34.0,0.1751,0.6277
35.0,0.1839,0.6433
36.0,0.1926,0.6583
37.0,0.201,0.6725
38.0,0.2092,0.6861
39.0,0.2172,0.6991
40.0,0.2248,0.7112
41.0,0.2321,0.7227
42.0,0.2391,0.7335
43.0,0.2458,0.7437
44.0,0.2521,0.7531
45.0,0.258,0.7619
46.0,0.2636,0.7701
47.0,0.2687,0.7775
48.0,0.2735,0.7845
49.0,0.2778,0.7906
50.0,0.2818,0.7963
51.0,0.2853,0.8012
52.0,0.2885,0.8057
53.0,0.2913,0.8096
54.0,0.2936,0.8128
55.0,0.2956,0.8155
56.0,0.2972,0.8177
57.0,0.2985,0.8195
58.0,0.2993,0.8206
59.0,0.2998,0.8213
60.0,0.3,0.8216
61.0,0.2909,0.809
62.0,0.2821,0.7967
63.0,0.2736,0.7846
64.0,0.2653,0.7726
65.0,0.2573,0.7609
66.0,0.2495,0.7492
67.0,0.242,0.7379
68.0,0.2347,0.7267
69.0,0.2276,0.7156
70.0,0.2207,0.7047
71.0,0.214,0.6939
72.0,0.2075,0.6833
73.0,0.2013,0.673
74.0,0.1952,0.6627
75.0,0.1893,0.6526
76.0,0.1836,0.6427
77.0,0.178,0.6329
78.0,0.1726,0.6232
79.0,0.1674,0.6137
80.0,0.1624,0.6045
81.0,0.1574,0.5951
82.0,0.1527,0.5862
83.0,0.1481,0.5773
84.0,0.1436,0.5684
85.0,0.1392,0.5596
86.0,0.135,0.5511
87.0,0.131,0.5429
88.0,0.127,0.5346
89.0,0.1232,0.5265
90.0,0.1194,0.5183
91.0,0.1158,0.5104
92.0,0.1123,0.5027
93.0,0.1089,0.495
94.0,0.1056,0.4874
95.0,0.1024,0.48
96.0,0.0993,0.4727
97.0,0.0963,0.4655
98.0,0.0934,0.4584
99.0,0.0906,0.4515
100.0,0.0879,0.4447
101.0,0.0852,0.4378
102.0,0.0826,0.4311
103.0,0.0801,0.4245
104.0,0.0777,0.4181
105.0,0.0754,0.4119
106.0,0.0731,0.4056
107.0,0.0709,0.3994
108.0,0.0687,0.3932
109.0,0.0666,0.3871
110.0,0.0646,0.3812
111.0,0.0627,0.3756
112.0,0.0608,0.3699
113.0,0.0589,0.364
114.0,0.0572,0.3587
115.0,0.0554,0.3531
116.0,0.0538,0.3479
117.0,0.0521,0.3424
118.0,0.0506,0.3374
119.0,0.049,0.332
120.0,0.0475,0.3269
121.0,0.0461,0.3221
122.0,0.0447,0.3171
123.0,0.0434,0.3125
124.0,0.0421,0.3078
125.0,0.0408,0.303
126.0,0.0395,0.2981
127.0,0.0384,0.2939
128.0,0.0372,0.2893
129.0,0.0361,0.285
130.0,0.035,0.2806
131.0,0.0339,0.2762
132.0,0.0329,0.2721
133.0,0.0319,0.2679
134.0,0.0309,0.2637
135.0,0.03,0.2598
136.0,0.0291,0.2559
137.0,0.0282,0.2519
138.0,0.0274,0.2483
139.0,0.0265,0.2442
140.0,0.0257,0.2405
141.0,0.025,0.2372
142.0,0.0242,0.2333
143.0,0.0235,0.2299
144.0,0.0228,0.2265
145.0,0.0221,0.223
146.0,0.0214,0.2194
147.0,0.0208,0.2163
148.0,0.0201,0.2127
149.0,0.0195,0.2095
150.0,0.0189,0.2062
151.0,0.0184,0.2035
152.0,0.0178,0.2001
153.0,0.0173,0.1973
154.0,0.0167,0.1938
155.0,0.0162,0.1909
156.0,0.0157,0.1879
157.0,0.0153,0.1855
158.0,0.0148,0.1825
159.0,0.0144,0.18
160.0,0.0139,0.1768
161.0,0.0135,0.1743
162.0,0.0131,0.1717
163.0,0.0127,0.169
164.0,0.0123,0.1664
165.0,0.0119,0.1636
166.0,0.0116,0.1616
167.0,0.0112,0.1587
168.0,0.0109,0.1566
169.0,0.0106,0.1544
170.0,0.0102,0.1515
171.0,0.0099,0.1492
172.0,0.0096,0.147
173.0,0.0093,0.1447
174.0,0.0091,0.1431
175.0,0.0088,0.1407
176.0,0.0085,0.1383
177.0,0.0083,0.1367
178.0,0.008,0.1342
179.0,0.0078,0.1325
180.0,0.0075,0.1299
181.0,0.0073,0.1282
182.0,0.0071,0.1264
183.0,0.0069,0.1246
184.0,0.0067,0.1228
185.0,0.0065,0.1209
186.0,0.0063,0.1191
187.0,0.0061,0.1172
188.0,0.0059,0.1152
189.0,0.0057,0.1132
190.0,0.0055,0.1112
191.0,0.0054,0.1102
192.0,0.0052,0.1082
193.0,0.0051,0.1071
194.0,0.0049,0.105
195.0,0.0048,0.1039
196.0,0.0046,0.1017
197.0,0.0045,0.1006
198.0,0.0043,0.0984
199.0,0.0042,0.0972
200.0,0.0041,0.096
201.0,0.004,0.0949
202.0,0.0038,0.0925
203.0,0.0037,0.0912
204.0,0.0036,0.09
205.0,0.0035,0.0887
206.0,0.0034,0.0875
207.0,0.0033,0.0862
208.0,0.0032,0.0849
209.0,0.0031,0.0835
210.0,0.003,0.0822
211.0,0.0029,0.0808
212.0,0.0028,0.0794
213.0,0.0027,0.0779
218.0,0.0,0.0
