# case 0059  h_peak=0.30 m  t_peak=60 min  alpha=2.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0001,0.015
2.0,0.0007,0.0397
3.0,0.0018,0.0636
4.0,0.0036,0.09
5.0,0.0059,0.1152
6.0,0.009,0.1423
7.0,0.0127,0.169
8.0,0.017,0.1956
9.0,0.0219,0.222
10.0,0.0273,0.2478
11.0,0.0333,0.2737
12.0,0.0397,0.2989
13.0,0.0465,0.3235
14.0,0.0536,0.3473
15.0,0.0611,0.3708
16.0,0.0689,0.3937
17.0,0.0769,0.416
18.0,0.0851,0.4376
19.0,0.0934,0.4584
20.0,0.1019,0.4788
21.0,0.1104,0.4984
22.0,0.119,0.5174
23.0,0.1275,0.5356
24.0,0.1361,0.5534
25.0,0.1445,0.5702
26.0,0.1529,0.5865
27.0,0.1612,0.6022
28.0,0.1693,0.6172
29.0,0.1773,0.6316
30.0,0.1851,0.6453
31.0,0.1927,0.6585
32.0,0.2001,0.671
33.0,0.2073,0.683
34.0,0.2143,0.6944
35.0,0.221,0.7052
36.0,0.2274,0.7153
37.0,0.2336,0.725
38.0,0.2395,0.7341
39.0,0.2451,0.7426
40.0,0.2505,0.7507
41.0,0.2556,0.7584
42.0,0.2604,0.7654
43.0,0.2649,0.772
44.0,0.2691,0.7781
45.0,0.273,0.7837
46.0,0.2767,0.789
47.0,0.28,0.7937
48.0,0.2831,0.7981
49.0,0.2859,0.802
50.0,0.2885,0.8057
51.0,0.2908,0.8089
52.0,0.2928,0.8117
53.0,0.2945,0.814
54.0,0.296,0.8161
55.0,0.2973,0.8179
56.0,0.2983,0.8193
57.0,0.299,0.8202
58.0,0.2996,0.821
59.0,0.2999,0.8214
60.0,0.3,0.8216
61.0,0.2909,0.809
62.0,0.2821,0.7967
63.0,0.2736,0.7846
64.0,0.2653,0.7726
65.0,0.2573,0.7609
66.0,0.2495,0.7492
67.0,0.242,0.7379
68.0,0.2347,0.7267
69.0,0.2276,0.7156
70.0,0.2207,0.7047
71.0,0.214,0.6939
72.0,0.2075,0.6833
73.0,0.2013,0.673
74.0,0.1952,0.6627
