# case 0108  h_peak=0.85 m  t_peak=2880 min  alpha=4.0  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0,0.0
40.0,0.0,0.0
50.0,0.0,0.0
60.0,0.0,0.0
70.0,0.0,0.0
80.0,0.0,0.0
90.0,0.0,0.0
100.0,0.0001,0.01
110.0,0.0001,0.01
120.0,0.0001,0.01
130.0,0.0002,0.0141
140.0,0.0002,0.0141
150.0,0.0003,0.0173
160.0,0.0004,0.02
170.0,0.0004,0.02
180.0,0.0006,0.0245
190.0,0.0007,0.0265
200.0,0.0008,0.0283
210.0,0.001,0.0316
220.0,0.0012,0.0346
230.0,0.0014,0.0374
240.0,0.0016,0.04
250.0,0.0019,0.0436
260.0,0.0021,0.0458
270.0,0.0025,0.05
280.0,0.0028,0.0529
290.0,0.0032,0.0566
300.0,0.0036,0.06
310.0,0.0041,0.064
320.0,0.0045,0.0671
330.0,0.0051,0.0714
340.0,0.0056,0.0748
350.0,0.0062,0.0787
360.0,0.0069,0.0831
370.0,0.0076,0.0872
380.0,0.0083,0.0911
390.0,0.0091,0.0954
400.0,0.0099,0.0995
410.0,0.0108,0.1039
420.0,0.0117,0.1082
430.0,0.0127,0.1127
440.0,0.0137,0.117
450.0,0.0148,0.1217
460.0,0.0159,0.1261
470.0,0.0171,0.1308
480.0,0.0184,0.1356
490.0,0.0197,0.1404
500.0,0.0211,0.1453
510.0,0.0225,0.15
520.0,0.024,0.1549
530.0,0.0255,0.1597
540.0,0.0271,0.1646
550.0,0.0288,0.1697
560.0,0.0305,0.1746
570.0,0.0323,0.1797
580.0,0.0341,0.1847
590.0,0.036,0.1897
600.0,0.038,0.1949
610.0,0.04,0.2
620.0,0.0421,0.2052
630.0,0.0443,0.2105
640.0,0.0465,0.2156
650.0,0.0488,0.2209
660.0,0.0512,0.2263
670.0,0.0536,0.2315
680.0,0.0561,0.2369
690.0,0.0586,0.2421
700.0,0.0613,0.2476
710.0,0.0639,0.2528
720.0,0.0667,0.2583
730.0,0.0695,0.2636
740.0,0.0724,0.2691
750.0,0.0753,0.2744
760.0,0.0783,0.2798
770.0,0.0814,0.2853
780.0,0.0845,0.2907
790.0,0.0877,0.2961
800.0,0.091,0.3017
810.0,0.0943,0.3071
820.0,0.0976,0.3124
