# case 0073  h_peak=0.60 m  t_peak=2880 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0005,0.0224
20.0,0.0015,0.0387
30.0,0.0028,0.0529
40.0,0.0043,0.0656
50.0,0.006,0.0775
60.0,0.0078,0.0883
70.0,0.0098,0.099
80.0,0.0119,0.1091
90.0,0.0142,0.1192
100.0,0.0165,0.1285
110.0,0.019,0.1378
120.0,0.0215,0.1466
130.0,0.0241,0.1552
140.0,0.0268,0.1637
150.0,0.0296,0.172
160.0,0.0324,0.18
170.0,0.0353,0.1879
180.0,0.0383,0.1957
190.0,0.0413,0.2032
200.0,0.0443,0.2105
210.0,0.0475,0.2179
220.0,0.0506,0.2249
230.0,0.0538,0.2319
240.0,0.0571,0.239
250.0,0.0604,0.2458
260.0,0.0637,0.2524
270.0,0.0671,0.259
280.0,0.0705,0.2655
290.0,0.0739,0.2718
300.0,0.0773,0.278
310.0,0.0808,0.2843
320.0,0.0843,0.2903
330.0,0.0878,0.2963
340.0,0.0914,0.3023
350.0,0.0949,0.3081
360.0,0.0985,0.3138
370.0,0.1021,0.3195
380.0,0.1057,0.3251
390.0,0.1094,0.3308
400.0,0.113,0.3362
410.0,0.1167,0.3416
420.0,0.1203,0.3468
430.0,0.124,0.3521
440.0,0.1277,0.3574
450.0,0.1314,0.3625
460.0,0.1351,0.3676
470.0,0.1388,0.3726
480.0,0.1425,0.3775
490.0,0.1462,0.3824
500.0,0.1499,0.3872
510.0,0.1536,0.3919
520.0,0.1574,0.3967
530.0,0.1611,0.4014
540.0,0.1648,0.406
550.0,0.1685,0.4105
560.0,0.1722,0.415
570.0,0.1759,0.4194
580.0,0.1797,0.4239
590.0,0.1834,0.4283
600.0,0.1871,0.4326
610.0,0.1908,0.4368
620.0,0.1945,0.441
630.0,0.1982,0.4452
640.0,0.2018,0.4492
650.0,0.2055,0.4533
660.0,0.2092,0.4574
670.0,0.2128,0.4613
680.0,0.2165,0.4653
690.0,0.2201,0.4691
700.0,0.2238,0.4731
710.0,0.2274,0.4769
720.0,0.231,0.4806
730.0,0.2346,0.4844
740.0,0.2382,0.4881
750.0,0.2418,0.4917
760.0,0.2454,0.4954
770.0,0.2489,0.4989
780.0,0.2525,0.5025
790.0,0.256,0.506
800.0,0.2595,0.5094
810.0,0.263,0.5128
820.0,0.2665,0.5162
830.0,0.27,0.5196
840.0,0.2735,0.523
850.0,0.2769,0.5262
860.0,0.2804,0.5295
870.0,0.2838,0.5327
880.0,0.2872,0.5359
890.0,0.2906,0.5391
900.0,0.294,0.5422
910.0,0.2973,0.5453
920.0,0.3007,0.5484
930.0,0.304,0.5514
940.0,0.3073,0.5543
950.0,0.3106,0.5573
960.0,0.3139,0.5603
970.0,0.3171,0.5631
980.0,0.3204,0.566
990.0,0.3236,0.5689
1000.0,0.3268,0.5717
1010.0,0.33,0.5745
1020.0,0.3332,0.5772
1030.0,0.3363,0.5799
1040.0,0.3395,0.5827
1050.0,0.3426,0.5853
1060.0,0.3457,0.588
1070.0,0.3488,0.5906
1080.0,0.3518,0.5931
1090.0,0.3549,0.5957
1100.0,0.3579,0.5982
1110.0,0.3609,0.6007
1120.0,0.3639,0.6032
1130.0,0.3669,0.6057
1140.0,0.3698,0.6081
1150.0,0.3728,0.6106
1160.0,0.3757,0.6129
1170.0,0.3786,0.6153
1180.0,0.3814,0.6176
1190.0,0.3843,0.6199
1200.0,0.3871,0.6222
1210.0,0.3899,0.6244
1220.0,0.3927,0.6267
1230.0,0.3955,0.6289
1240.0,0.3982,0.631
1250.0,0.401,0.6332
1260.0,0.4037,0.6354
1270.0,0.4064,0.6375
1280.0,0.4091,0.6396
1290.0,0.4117,0.6416
1300.0,0.4143,0.6437
1310.0,0.417,0.6458
1320.0,0.4196,0.6478
1330.0,0.4221,0.6497
1340.0,0.4247,0.6517
1350.0,0.4272,0.6536
1360.0,0.4297,0.6555
1370.0,0.4322,0.6574
1380.0,0.4347,0.6593
1390.0,0.4371,0.6611
1400.0,0.4396,0.663
1410.0,0.442,0.6648
1420.0,0.4444,0.6666
1430.0,0.4467,0.6684
1440.0,0.4491,0.6701
1450.0,0.4514,0.6719
1460.0,0.4537,0.6736
1470.0,0.456,0.6753
1480.0,0.4583,0.677
1490.0,0.4605,0.6786
1500.0,0.4628,0.6803
1510.0,0.465,0.6819
1520.0,0.4671,0.6834
1530.0,0.4693,0.6851
1540.0,0.4715,0.6867
1550.0,0.4736,0.6882
1560.0,0.4757,0.6897
1570.0,0.4778,0.6912
1580.0,0.4798,0.6927
1590.0,0.4819,0.6942
1600.0,0.4839,0.6956
1610.0,0.4859,0.6971
1620.0,0.4879,0.6985
1630.0,0.4899,0.6999
1640.0,0.4918,0.7013
1650.0,0.4938,0.7027
1660.0,0.4957,0.7041
1670.0,0.4975,0.7053
1680.0,0.4994,0.7067
1690.0,0.5013,0.708
1700.0,0.5031,0.7093
1710.0,0.5049,0.7106
1720.0,0.5067,0.7118
1730.0,0.5085,0.7131
1740.0,0.5102,0.7143
1750.0,0.5119,0.7155
1760.0,0.5137,0.7167
1770.0,0.5153,0.7178
1780.0,0.517,0.719
1790.0,0.5187,0.7202
1800.0,0.5203,0.7213
1810.0,0.5219,0.7224
1820.0,0.5235,0.7235
1830.0,0.5251,0.7246
1840.0,0.5267,0.7257
1850.0,0.5282,0.7268
1860.0,0.5297,0.7278
1870.0,0.5312,0.7288
1880.0,0.5327,0.7299
1890.0,0.5342,0.7309
1900.0,0.5356,0.7318
1910.0,0.5371,0.7329
1920.0,0.5385,0.7338
1930.0,0.5399,0.7348
1940.0,0.5412,0.7357
1950.0,0.5426,0.7366
1960.0,0.5439,0.7375
1970.0,0.5453,0.7384
1980.0,0.5466,0.7393
1990.0,0.5478,0.7401
2000.0,0.5491,0.741
2010.0,0.5504,0.7419
2020.0,0.5516,0.7427
2030.0,0.5528,0.7435
2040.0,0.554,0.7443
2050.0,0.5552,0.7451
2060.0,0.5563,0.7459
2070.0,0.5575,0.7467
2080.0,0.5586,0.7474
2090.0,0.5597,0.7481
2100.0,0.5608,0.7489
2110.0,0.5619,0.7496
2120.0,0.563,0.7503
2130.0,0.564,0.751
2140.0,0.565,0.7517
2150.0,0.566,0.7523
2160.0,0.567,0.753
2170.0,0.568,0.7537
2180.0,0.569,0.7543
2190.0,0.5699,0.7549
2200.0,0.5708,0.7555
2210.0,0.5717,0.7561
2220.0,0.5726,0.7567
2230.0,0.5735,0.7573
2240.0,0.5744,0.7579
2250.0,0.5752,0.7584
2260.0,0.5761,0.759
2270.0,0.5769,0.7595
2280.0,0.5777,0.7601
2290.0,0.5785,0.7606
2300.0,0.5792,0.7611
2310.0,0.58,0.7616
2320.0,0.5807,0.762
2330.0,0.5814,0.7625
2340.0,0.5821,0.763
2350.0,0.5828,0.7634
2360.0,0.5835,0.7639
2370.0,0.5842,0.7643
2380.0,0.5848,0.7647
2390.0,0.5855,0.7652
2400.0,0.5861,0.7656
2410.0,0.5867,0.766
2420.0,0.5873,0.7664
2430.0,0.5878,0.7667
2440.0,0.5884,0.7671
2450.0,0.5889,0.7674
2460.0,0.5895,0.7678
2470.0,0.59,0.7681
2480.0,0.5905,0.7684
2490.0,0.591,0.7688
2500.0,0.5915,0.7691
2510.0,0.5919,0.7694
2520.0,0.5924,0.7697
2530.0,0.5928,0.7699
2540.0,0.5932,0.7702
2550.0,0.5936,0.7705
2560.0,0.594,0.7707
2570.0,0.5944,0.771
2580.0,0.5948,0.7712
2590.0,0.5951,0.7714
2600.0,0.5955,0.7717
2610.0,0.5958,0.7719
2620.0,0.5961,0.7721
2630.0,0.5964,0.7723
2640.0,0.5967,0.7725
2650.0,0.597,0.7727
2660.0,0.5972,0.7728
2670.0,0.5975,0.773
2680.0,0.5977,0.7731
2690.0,0.598,0.7733
2700.0,0.5982,0.7734
2710.0,0.5984,0.7736
2720.0,0.5986,0.7737
2730.0,0.5987,0.7738
2740.0,0.5989,0.7739
2750.0,0.5991,0.774
2760.0,0.5992,0.7741
2770.0,0.5993,0.7741
2780.0,0.5994,0.7742
2790.0,0.5996,0.7743
2800.0,0.5996,0.7743
2810.0,0.5997,0.7744
2820.0,0.5998,0.7745
2830.0,0.5999,0.7745
2840.0,0.5999,0.7745
2850.0,0.6,0.7746
2860.0,0.6,0.7746
2870.0,0.6,0.7746
2880.0,0.6,0.7746
2890.0,0.5936,0.7705
2900.0,0.5873,0.7664
2910.0,0.5811,0.7623
2920.0,0.575,0.7583
2930.0,0.5689,0.7543
2940.0,0.5628,0.7502
2950.0,0.5569,0.7463
2960.0,0.551,0.7423
2970.0,0.5451,0.7383
2980.0,0.5393,0.7344
2990.0,0.5336,0.7305
3000.0,0.528,0.7266
3010.0,0.5224,0.7228
3020.0,0.5168,0.7189
3030.0,0.5113,0.7151
3040.0,0.5059,0.7113
3050.0,0.5006,0.7075
3060.0,0.4952,0.7037
3070.0,0.49,0.7
3080.0,0.4848,0.6963
3090.0,0.4797,0.6926
3100.0,0.4746,0.6889
3110.0,0.4695,0.6852
3120.0,0.4646,0.6816
3130.0,0.4596,0.6779
3140.0,0.4548,0.6744
3150.0,0.4499,0.6707
3160.0,0.4452,0.6672
3170.0,0.4404,0.6636
3180.0,0.4358,0.6602
3190.0,0.4312,0.6567
3200.0,0.4266,0.6531
3210.0,0.4221,0.6497
3220.0,0.4176,0.6462
3230.0,0.4132,0.6428
3240.0,0.4088,0.6394
3250.0,0.4044,0.6359
3260.0,0.4002,0.6326
3270.0,0.3959,0.6292
3280.0,0.3917,0.6259
3290.0,0.3876,0.6226
3300.0,0.3834,0.6192
3310.0,0.3794,0.616
3320.0,0.3754,0.6127
3330.0,0.3714,0.6094
3340.0,0.3674,0.6061
3350.0,0.3635,0.6029
3360.0,0.3597,0.5997
3370.0,0.3559,0.5966
3380.0,0.3521,0.5934
3390.0,0.3484,0.5903
3400.0,0.3447,0.5871
3410.0,0.341,0.584
3420.0,0.3374,0.5809
3430.0,0.3338,0.5778
3440.0,0.3303,0.5747
3450.0,0.3268,0.5717
3460.0,0.3233,0.5686
3470.0,0.3199,0.5656
3480.0,0.3165,0.5626
3490.0,0.3131,0.5596
3500.0,0.3098,0.5566
3510.0,0.3065,0.5536
3520.0,0.3033,0.5507
3530.0,0.3001,0.5478
3540.0,0.2969,0.5449
3550.0,0.2937,0.5419
3560.0,0.2906,0.5391
3570.0,0.2875,0.5362
3580.0,0.2845,0.5334
3590.0,0.2815,0.5306
3600.0,0.2785,0.5277
3610.0,0.2755,0.5249
3620.0,0.2726,0.5221
3630.0,0.2697,0.5193
3640.0,0.2669,0.5166
3650.0,0.264,0.5138
3660.0,0.2612,0.5111
3670.0,0.2585,0.5084
3680.0,0.2557,0.5057
3690.0,0.253,0.503
3700.0,0.2503,0.5003
3710.0,0.2477,0.4977
3720.0,0.2451,0.4951
3730.0,0.2425,0.4924
3740.0,0.2399,0.4898
3750.0,0.2373,0.4871
3760.0,0.2348,0.4846
3770.0,0.2323,0.482
3780.0,0.2299,0.4795
3790.0,0.2274,0.4769
3800.0,0.225,0.4743
3810.0,0.2226,0.4718
3820.0,0.2203,0.4694
3830.0,0.2179,0.4668
3840.0,0.2156,0.4643
3850.0,0.2133,0.4618
3860.0,0.2111,0.4595
3870.0,0.2088,0.4569
3880.0,0.2066,0.4545
3890.0,0.2044,0.4521
3900.0,0.2023,0.4498
3910.0,0.2001,0.4473
3920.0,0.198,0.445
3930.0,0.1959,0.4426
3940.0,0.1938,0.4402
3950.0,0.1918,0.4379
3960.0,0.1897,0.4355
3970.0,0.1877,0.4332
3980.0,0.1857,0.4309
3990.0,0.1838,0.4287
4000.0,0.1818,0.4264
4010.0,0.1799,0.4241
4020.0,0.178,0.4219
4030.0,0.1761,0.4196
4040.0,0.1742,0.4174
4050.0,0.1724,0.4152
4060.0,0.1706,0.413
4070.0,0.1687,0.4107
4080.0,0.167,0.4087
4090.0,0.1652,0.4064
4100.0,0.1634,0.4042
4110.0,0.1617,0.4021
4120.0,0.16,0.4
4130.0,0.1583,0.3979
4140.0,0.1566,0.3957
4150.0,0.1549,0.3936
4160.0,0.1533,0.3915
4170.0,0.1517,0.3895
4180.0,0.1501,0.3874
4190.0,0.1485,0.3854
4200.0,0.1469,0.3833
4210.0,0.1453,0.3812
4220.0,0.1438,0.3792
4230.0,0.1423,0.3772
4240.0,0.1408,0.3752
4250.0,0.1393,0.3732
4260.0,0.1378,0.3712
4270.0,0.1363,0.3692
4280.0,0.1349,0.3673
4290.0,0.1335,0.3654
4300.0,0.1321,0.3635
4310.0,0.1307,0.3615
4320.0,0.1293,0.3596
4330.0,0.1279,0.3576
4340.0,0.1265,0.3557
4350.0,0.1252,0.3538
4360.0,0.1239,0.352
4370.0,0.1226,0.3501
4380.0,0.1213,0.3483
4390.0,0.12,0.3464
4400.0,0.1187,0.3445
4410.0,0.1174,0.3426
4420.0,0.1162,0.3409
4430.0,0.115,0.3391
4440.0,0.1137,0.3372
4450.0,0.1125,0.3354
4460.0,0.1113,0.3336
4470.0,0.1102,0.332
4480.0,0.109,0.3302
4490.0,0.1078,0.3283
4500.0,0.1067,0.3266
4510.0,0.1056,0.325
4520.0,0.1044,0.3231
4530.0,0.1033,0.3214
4540.0,0.1022,0.3197
4550.0,0.1012,0.3181
4560.0,0.1001,0.3164
4570.0,0.099,0.3146
4580.0,0.098,0.313
4590.0,0.0969,0.3113
4600.0,0.0959,0.3097
4610.0,0.0949,0.3081
4620.0,0.0939,0.3064
4630.0,0.0929,0.3048
4640.0,0.0919,0.3032
4650.0,0.0909,0.3015
4660.0,0.09,0.3
4670.0,0.089,0.2983
4680.0,0.0881,0.2968
4690.0,0.0871,0.2951
4700.0,0.0862,0.2936
4710.0,0.0853,0.2921
4720.0,0.0844,0.2905
4730.0,0.0835,0.289
4740.0,0.0826,0.2874
4750.0,0.0817,0.2858
4760.0,0.0809,0.2844
4770.0,0.08,0.2828
4780.0,0.0792,0.2814
4790.0,0.0783,0.2798
4800.0,0.0775,0.2784
4810.0,0.0767,0.2769
4820.0,0.0759,0.2755
4830.0,0.0751,0.274
4840.0,0.0743,0.2726
4850.0,0.0735,0.2711
