# case 0037  h_peak=0.35 m  t_peak=480 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0046,0.0678
20.0,0.0125,0.1118
30.0,0.0223,0.1493
40.0,0.0333,0.1825
50.0,0.0451,0.2124
60.0,0.0575,0.2398
70.0,0.0702,0.265
80.0,0.0831,0.2883
90.0,0.0961,0.31
100.0,0.1091,0.3303
110.0,0.122,0.3493
120.0,0.1348,0.3672
130.0,0.1473,0.3838
140.0,0.1595,0.3994
150.0,0.1715,0.4141
160.0,0.1831,0.4279
170.0,0.1944,0.4409
180.0,0.2052,0.453
190.0,0.2157,0.4644
200.0,0.2258,0.4752
210.0,0.2355,0.4853
220.0,0.2447,0.4947
230.0,0.2536,0.5036
240.0,0.262,0.5119
250.0,0.2699,0.5195
260.0,0.2775,0.5268
270.0,0.2846,0.5335
280.0,0.2913,0.5397
290.0,0.2976,0.5455
300.0,0.3035,0.5509
310.0,0.309,0.5559
320.0,0.3141,0.5604
330.0,0.3188,0.5646
340.0,0.3232,0.5685
350.0,0.3271,0.5719
360.0,0.3308,0.5752
370.0,0.334,0.5779
380.0,0.337,0.5805
390.0,0.3396,0.5828
400.0,0.3419,0.5847
410.0,0.3439,0.5864
420.0,0.3455,0.5878
430.0,0.347,0.5891
440.0,0.3481,0.59
450.0,0.3489,0.5907
460.0,0.3495,0.5912
470.0,0.3499,0.5915
480.0,0.35,0.5916
490.0,0.3283,0.573
500.0,0.308,0.555
510.0,0.2889,0.5375
520.0,0.271,0.5206
530.0,0.2542,0.5042
540.0,0.2385,0.4884
550.0,0.2237,0.473
560.0,0.2098,0.458
570.0,0.1968,0.4436
580.0,0.1846,0.4297
590.0,0.1732,0.4162
600.0,0.1625,0.4031
610.0,0.1524,0.3904
620.0,0.1429,0.378
630.0,0.1341,0.3662
640.0,0.1258,0.3547
650.0,0.118,0.3435
660.0,0.1107,0.3327
670.0,0.1038,0.3222
680.0,0.0974,0.3121
690.0,0.0914,0.3023
700.0,0.0857,0.2927
710.0,0.0804,0.2835
720.0,0.0754,0.2746
730.0,0.0707,0.2659
740.0,0.0664,0.2577
750.0,0.0622,0.2494
760.0,0.0584,0.2417
770.0,0.0548,0.2341
780.0,0.0514,0.2267
790.0,0.0482,0.2195
800.0,0.0452,0.2126
810.0,0.0424,0.2059
820.0,0.0398,0.1995
830.0,0.0373,0.1931
840.0,0.035,0.1871
850.0,0.0328,0.1811
860.0,0.0308,0.1755
870.0,0.0289,0.17
880.0,0.0271,0.1646
890.0,0.0254,0.1594
900.0,0.0238,0.1543
910.0,0.0224,0.1497
920.0,0.021,0.1449
930.0,0.0197,0.1404
940.0,0.0185,0.136
950.0,0.0173,0.1315
960.0,0.0162,0.1273
970.0,0.0152,0.1233
980.0,0.0143,0.1196
990.0,0.0134,0.1158
1000.0,0.0126,0.1122
1010.0,0.0118,0.1086
1020.0,0.0111,0.1054
1030.0,0.0104,0.102
1040.0,0.0097,0.0985
1050.0,0.0091,0.0954
1060.0,0.0086,0.0927
1070.0,0.008,0.0894
1080.0,0.0075,0.0866
1090.0,0.0071,0.0843
1100.0,0.0066,0.0812
1110.0,0.0062,0.0787
1120.0,0.0058,0.0762
1130.0,0.0055,0.0742
1140.0,0.0051,0.0714
1150.0,0.0048,0.0693
1160.0,0.0045,0.0671
1170.0,0.0042,0.0648
1180.0,0.004,0.0632
1190.0,0.0037,0.0608
1200.0,0.0035,0.0592
1210.0,0.0033,0.0574
1220.0,0.0031,0.0557
1230.0,0.0029,0.0539
1280.0,0.0,0.0
