# case 0272  h_peak=2.40 m  t_peak=60 min  alpha=1.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0226,0.2255
2.0,0.0623,0.3744
3.0,0.1116,0.5011
4.0,0.1675,0.6139
5.0,0.2283,0.7167
6.0,0.2928,0.8117
7.0,0.3598,0.8997
8.0,0.4287,0.9821
9.0,0.499,1.0596
10.0,0.57,1.1325
11.0,0.6413,1.2012
12.0,0.7127,1.2663
13.0,0.7838,1.328
14.0,0.8543,1.3864
15.0,0.9241,1.442
16.0,0.9929,1.4947
17.0,1.0605,1.5447
18.0,1.1269,1.5923
19.0,1.192,1.6377
20.0,1.2555,1.6807
21.0,1.3175,1.7217
22.0,1.3778,1.7607
23.0,1.4365,1.7978
24.0,1.4934,1.8331
25.0,1.5485,1.8666
26.0,1.6017,1.8984
27.0,1.6532,1.9287
28.0,1.7028,1.9574
29.0,1.7505,1.9846
30.0,1.7963,2.0104
31.0,1.8403,2.0349
32.0,1.8824,2.058
33.0,1.9227,2.0799
34.0,1.9611,2.1006
35.0,1.9977,2.1201
36.0,2.0324,2.1384
37.0,2.0654,2.1557
38.0,2.0966,2.1719
39.0,2.1261,2.1872
40.0,2.1539,2.2014
41.0,2.18,2.2147
42.0,2.2044,2.2271
43.0,2.2272,2.2386
44.0,2.2484,2.2492
45.0,2.2681,2.259
46.0,2.2863,2.2681
47.0,2.3029,2.2763
48.0,2.3181,2.2838
49.0,2.3319,2.2906
50.0,2.3443,2.2967
51.0,2.3554,2.3021
52.0,2.3651,2.3068
53.0,2.3736,2.311
54.0,2.3808,2.3145
55.0,2.3868,2.3174
56.0,2.3916,2.3197
57.0,2.3953,2.3215
58.0,2.398,2.3228
59.0,2.3995,2.3235
60.0,2.4,2.3238
61.0,2.3274,2.2884
62.0,2.2571,2.2535
63.0,2.1888,2.2192
64.0,2.1226,2.1854
65.0,2.0585,2.1521
66.0,1.9962,2.1193
67.0,1.9359,2.087
68.0,1.8773,2.0552
69.0,1.8206,2.0239
70.0,1.7655,1.9931
71.0,1.7122,1.9628
72.0,1.6604,1.9328
73.0,1.6102,1.9034
74.0,1.5615,1.8744
75.0,1.5143,1.8459
76.0,1.4685,1.8177
77.0,1.4241,1.79
78.0,1.3811,1.7628
79.0,1.3393,1.7359
80.0,1.2988,1.7095
81.0,1.2595,1.6834
82.0,1.2215,1.6578
83.0,1.1845,1.6325
84.0,1.1487,1.6077
85.0,1.114,1.5832
86.0,1.0803,1.5591
