# case 0033  h_peak=0.35 m  t_peak=60 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0319,0.1786
20.0,0.1189,0.3448
30.0,0.216,0.4648
40.0,0.2922,0.5406
50.0,0.3366,0.5802
60.0,0.35,0.5916
70.0,0.2889,0.5375
80.0,0.2385,0.4884
90.0,0.1968,0.4436
100.0,0.1625,0.4031
110.0,0.1341,0.3662
120.0,0.1107,0.3327
130.0,0.0914,0.3023
140.0,0.0754,0.2746
150.0,0.0622,0.2494
160.0,0.0514,0.2267
170.0,0.0424,0.2059
180.0,0.035,0.1871
190.0,0.0289,0.17
200.0,0.0238,0.1543
210.0,0.0197,0.1404
220.0,0.0162,0.1273
230.0,0.0134,0.1158
240.0,0.0111,0.1054
250.0,0.0091,0.0954
260.0,0.0075,0.0866
270.0,0.0062,0.0787
280.0,0.0051,0.0714
290.0,0.0042,0.0648
300.0,0.0035,0.0592
310.0,0.0029,0.0539
320.0,0.0024,0.049
330.0,0.002,0.0447
380.0,0.0,0.0
