# case 0015  h_peak=0.10 m  t_peak=480 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0001,0.01
20.0,0.0004,0.02
30.0,0.001,0.0316
40.0,0.002,0.0447
50.0,0.0033,0.0574
60.0,0.0049,0.07
70.0,0.0069,0.0831
80.0,0.0091,0.0954
90.0,0.0116,0.1077
100.0,0.0143,0.1196
110.0,0.0173,0.1315
120.0,0.0204,0.1428
130.0,0.0236,0.1536
140.0,0.027,0.1643
150.0,0.0304,0.1744
160.0,0.034,0.1844
170.0,0.0375,0.1936
180.0,0.0411,0.2027
190.0,0.0446,0.2112
200.0,0.0482,0.2195
210.0,0.0517,0.2274
220.0,0.0551,0.2347
230.0,0.0584,0.2417
240.0,0.0617,0.2484
250.0,0.0649,0.2548
260.0,0.0679,0.2606
270.0,0.0708,0.2661
280.0,0.0737,0.2715
290.0,0.0763,0.2762
300.0,0.0789,0.2809
310.0,0.0813,0.2851
320.0,0.0835,0.289
330.0,0.0856,0.2926
340.0,0.0876,0.296
350.0,0.0894,0.299
360.0,0.091,0.3017
370.0,0.0925,0.3041
380.0,0.0939,0.3064
390.0,0.0951,0.3084
400.0,0.0962,0.3102
410.0,0.0971,0.3116
420.0,0.0979,0.3129
430.0,0.0986,0.314
440.0,0.0991,0.3148
450.0,0.0995,0.3154
460.0,0.0998,0.3159
470.0,0.0999,0.3161
480.0,0.1,0.3162
490.0,0.0976,0.3124
500.0,0.0953,0.3087
510.0,0.0931,0.3051
520.0,0.0909,0.3015
530.0,0.0887,0.2978
540.0,0.0866,0.2943
550.0,0.0845,0.2907
560.0,0.0825,0.2872
570.0,0.0806,0.2839
580.0,0.0787,0.2805
590.0,0.0768,0.2771
600.0,0.075,0.2739
610.0,0.0732,0.2706
620.0,0.0715,0.2674
630.0,0.0698,0.2642
640.0,0.0681,0.261
650.0,0.0665,0.2579
660.0,0.0649,0.2548
670.0,0.0634,0.2518
680.0,0.0619,0.2488
690.0,0.0604,0.2458
700.0,0.059,0.2429
710.0,0.0576,0.24
720.0,0.0562,0.2371
730.0,0.0549,0.2343
740.0,0.0536,0.2315
750.0,0.0523,0.2287
760.0,0.0511,0.2261
770.0,0.0499,0.2234
780.0,0.0487,0.2207
790.0,0.0475,0.2179
800.0,0.0464,0.2154
810.0,0.0453,0.2128
820.0,0.0442,0.2102
830.0,0.0432,0.2078
840.0,0.0422,0.2054
850.0,0.0412,0.203
860.0,0.0402,0.2005
870.0,0.0392,0.198
880.0,0.0383,0.1957
890.0,0.0374,0.1934
900.0,0.0365,0.191
910.0,0.0357,0.1889
920.0,0.0348,0.1865
930.0,0.034,0.1844
940.0,0.0332,0.1822
950.0,0.0324,0.18
960.0,0.0316,0.1778
970.0,0.0309,0.1758
980.0,0.0301,0.1735
990.0,0.0294,0.1715
1000.0,0.0287,0.1694
1010.0,0.028,0.1673
1020.0,0.0274,0.1655
1030.0,0.0267,0.1634
1040.0,0.0261,0.1616
1050.0,0.0255,0.1597
1060.0,0.0249,0.1578
1070.0,0.0243,0.1559
1080.0,0.0237,0.1539
1090.0,0.0232,0.1523
1100.0,0.0226,0.1503
1110.0,0.0221,0.1487
1120.0,0.0215,0.1466
1130.0,0.021,0.1449
1140.0,0.0205,0.1432
1150.0,0.02,0.1414
1160.0,0.0196,0.14
1170.0,0.0191,0.1382
1180.0,0.0187,0.1367
1190.0,0.0182,0.1349
1200.0,0.0178,0.1334
1210.0,0.0174,0.1319
1220.0,0.0169,0.13
1230.0,0.0165,0.1285
1240.0,0.0162,0.1273
1250.0,0.0158,0.1257
1260.0,0.0154,0.1241
1270.0,0.015,0.1225
1280.0,0.0147,0.1212
1290.0,0.0143,0.1196
1300.0,0.014,0.1183
1310.0,0.0137,0.117
1320.0,0.0133,0.1153
1330.0,0.013,0.114
1340.0,0.0127,0.1127
1350.0,0.0124,0.1114
1360.0,0.0121,0.11
1370.0,0.0118,0.1086
1380.0,0.0115,0.1072
1390.0,0.0113,0.1063
1400.0,0.011,0.1049
1410.0,0.0107,0.1034
1420.0,0.0105,0.1025
1430.0,0.0102,0.101
1440.0,0.01,0.1
1450.0,0.0098,0.099
1460.0,0.0095,0.0975
1470.0,0.0093,0.0964
1480.0,0.0091,0.0954
1490.0,0.0089,0.0943
1500.0,0.0087,0.0933
1510.0,0.0085,0.0922
1520.0,0.0083,0.0911
1530.0,0.0081,0.09
1540.0,0.0079,0.0889
1550.0,0.0077,0.0877
1560.0,0.0075,0.0866
1570.0,0.0073,0.0854
1580.0,0.0071,0.0843
1590.0,0.007,0.0837
1600.0,0.0068,0.0825
1610.0,0.0067,0.0819
1620.0,0.0065,0.0806
1630.0,0.0063,0.0794
1640.0,0.0062,0.0787
1650.0,0.006,0.0775
1660.0,0.0059,0.0768
1670.0,0.0058,0.0762
1680.0,0.0056,0.0748
1690.0,0.0055,0.0742
1700.0,0.0054,0.0735
1710.0,0.0052,0.0721
1720.0,0.0051,0.0714
