# case 0102  h_peak=0.85 m  t_peak=2880 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0008,0.0283
20.0,0.0022,0.0469
30.0,0.004,0.0632
40.0,0.0061,0.0781
50.0,0.0085,0.0922
60.0,0.0111,0.1054
70.0,0.0139,0.1179
80.0,0.0169,0.13
90.0,0.0201,0.1418
100.0,0.0234,0.153
110.0,0.0269,0.164
120.0,0.0304,0.1744
130.0,0.0341,0.1847
140.0,0.038,0.1949
150.0,0.0419,0.2047
160.0,0.0459,0.2142
170.0,0.05,0.2236
180.0,0.0542,0.2328
190.0,0.0585,0.2419
200.0,0.0628,0.2506
210.0,0.0672,0.2592
220.0,0.0717,0.2678
230.0,0.0763,0.2762
240.0,0.0809,0.2844
250.0,0.0855,0.2924
260.0,0.0902,0.3003
270.0,0.095,0.3082
280.0,0.0998,0.3159
290.0,0.1047,0.3236
300.0,0.1095,0.3309
310.0,0.1145,0.3384
320.0,0.1194,0.3455
330.0,0.1244,0.3527
340.0,0.1294,0.3597
350.0,0.1345,0.3667
360.0,0.1396,0.3736
370.0,0.1447,0.3804
380.0,0.1498,0.387
390.0,0.1549,0.3936
400.0,0.1601,0.4001
410.0,0.1653,0.4066
420.0,0.1705,0.4129
430.0,0.1757,0.4192
440.0,0.1809,0.4253
450.0,0.1861,0.4314
460.0,0.1914,0.4375
470.0,0.1966,0.4434
480.0,0.2019,0.4493
490.0,0.2071,0.4551
500.0,0.2124,0.4609
510.0,0.2177,0.4666
520.0,0.2229,0.4721
530.0,0.2282,0.4777
540.0,0.2335,0.4832
550.0,0.2387,0.4886
560.0,0.244,0.494
570.0,0.2493,0.4993
580.0,0.2545,0.5045
590.0,0.2598,0.5097
600.0,0.265,0.5148
610.0,0.2703,0.5199
620.0,0.2755,0.5249
630.0,0.2807,0.5298
640.0,0.2859,0.5347
650.0,0.2911,0.5395
660.0,0.2963,0.5443
670.0,0.3015,0.5491
680.0,0.3067,0.5538
690.0,0.3119,0.5585
700.0,0.317,0.563
710.0,0.3222,0.5676
720.0,0.3273,0.5721
730.0,0.3324,0.5765
740.0,0.3375,0.5809
750.0,0.3425,0.5852
760.0,0.3476,0.5896
770.0,0.3526,0.5938
780.0,0.3577,0.5981
790.0,0.3627,0.6022
800.0,0.3677,0.6064
810.0,0.3726,0.6104
820.0,0.3776,0.6145
830.0,0.3825,0.6185
840.0,0.3874,0.6224
850.0,0.3923,0.6263
860.0,0.3972,0.6302
870.0,0.402,0.634
880.0,0.4069,0.6379
890.0,0.4117,0.6416
900.0,0.4164,0.6453
910.0,0.4212,0.649
920.0,0.4259,0.6526
930.0,0.4307,0.6563
940.0,0.4354,0.6598
950.0,0.44,0.6633
960.0,0.4447,0.6669
970.0,0.4493,0.6703
980.0,0.4539,0.6737
990.0,0.4584,0.6771
1000.0,0.463,0.6804
1010.0,0.4675,0.6837
1020.0,0.472,0.687
1030.0,0.4765,0.6903
1040.0,0.4809,0.6935
1050.0,0.4853,0.6966
1060.0,0.4897,0.6998
1070.0,0.4941,0.7029
1080.0,0.4984,0.706
1090.0,0.5028,0.7091
1100.0,0.507,0.712
1110.0,0.5113,0.7151
1120.0,0.5155,0.718
1130.0,0.5197,0.7209
1140.0,0.5239,0.7238
1150.0,0.5281,0.7267
1160.0,0.5322,0.7295
1170.0,0.5363,0.7323
1180.0,0.5404,0.7351
1190.0,0.5444,0.7378
1200.0,0.5484,0.7405
1210.0,0.5524,0.7432
1220.0,0.5564,0.7459
1230.0,0.5603,0.7485
1240.0,0.5642,0.7511
1250.0,0.5681,0.7537
1260.0,0.5719,0.7562
1270.0,0.5757,0.7587
1280.0,0.5795,0.7612
1290.0,0.5833,0.7637
1300.0,0.587,0.7662
1310.0,0.5907,0.7686
1320.0,0.5944,0.771
1330.0,0.598,0.7733
1340.0,0.6016,0.7756
1350.0,0.6052,0.7779
1360.0,0.6088,0.7803
1370.0,0.6123,0.7825
1380.0,0.6158,0.7847
1390.0,0.6193,0.787
1400.0,0.6227,0.7891
1410.0,0.6261,0.7913
1420.0,0.6295,0.7934
1430.0,0.6329,0.7956
1440.0,0.6362,0.7976
1450.0,0.6395,0.7997
1460.0,0.6428,0.8017
1470.0,0.646,0.8037
1480.0,0.6492,0.8057
1490.0,0.6524,0.8077
1500.0,0.6556,0.8097
1510.0,0.6587,0.8116
1520.0,0.6618,0.8135
1530.0,0.6649,0.8154
1540.0,0.6679,0.8173
1550.0,0.6709,0.8191
1560.0,0.6739,0.8209
1570.0,0.6769,0.8227
1580.0,0.6798,0.8245
1590.0,0.6827,0.8263
1600.0,0.6856,0.828
1610.0,0.6884,0.8297
1620.0,0.6912,0.8314
1630.0,0.694,0.8331
1640.0,0.6968,0.8347
1650.0,0.6995,0.8364
1660.0,0.7022,0.838
1670.0,0.7049,0.8396
1680.0,0.7075,0.8411
1690.0,0.7101,0.8427
1700.0,0.7127,0.8442
1710.0,0.7153,0.8458
1720.0,0.7178,0.8472
1730.0,0.7203,0.8487
1740.0,0.7228,0.8502
1750.0,0.7252,0.8516
1760.0,0.7277,0.8531
1770.0,0.7301,0.8545
1780.0,0.7324,0.8558
1790.0,0.7348,0.8572
1800.0,0.7371,0.8585
1810.0,0.7394,0.8599
1820.0,0.7417,0.8612
1830.0,0.7439,0.8625
1840.0,0.7461,0.8638
1850.0,0.7483,0.865
1860.0,0.7504,0.8663
1870.0,0.7526,0.8675
1880.0,0.7547,0.8687
1890.0,0.7568,0.8699
1900.0,0.7588,0.8711
1910.0,0.7608,0.8722
1920.0,0.7628,0.8734
1930.0,0.7648,0.8745
1940.0,0.7668,0.8757
1950.0,0.7687,0.8768
1960.0,0.7706,0.8778
1970.0,0.7724,0.8789
1980.0,0.7743,0.8799
1990.0,0.7761,0.881
2000.0,0.7779,0.882
2010.0,0.7797,0.883
2020.0,0.7814,0.884
