# case 0157  h_peak=1.50 m  t_peak=2880 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0001,0.01
30.0,0.0002,0.0141
40.0,0.0004,0.02
50.0,0.0007,0.0265
60.0,0.0011,0.0332
70.0,0.0016,0.04
80.0,0.0022,0.0469
90.0,0.0029,0.0539
100.0,0.0038,0.0616
110.0,0.0047,0.0686
120.0,0.0058,0.0762
130.0,0.0071,0.0843
140.0,0.0084,0.0917
150.0,0.0099,0.0995
160.0,0.0116,0.1077
170.0,0.0133,0.1153
180.0,0.0153,0.1237
190.0,0.0173,0.1315
200.0,0.0195,0.1396
210.0,0.0219,0.148
220.0,0.0243,0.1559
230.0,0.027,0.1643
240.0,0.0297,0.1723
250.0,0.0327,0.1808
260.0,0.0357,0.1889
270.0,0.0389,0.1972
280.0,0.0422,0.2054
290.0,0.0457,0.2138
300.0,0.0493,0.222
310.0,0.0531,0.2304
320.0,0.057,0.2387
330.0,0.061,0.247
340.0,0.0651,0.2551
350.0,0.0694,0.2634
360.0,0.0739,0.2718
370.0,0.0784,0.28
380.0,0.0831,0.2883
390.0,0.0879,0.2965
400.0,0.0928,0.3046
410.0,0.0979,0.3129
420.0,0.1031,0.3211
430.0,0.1084,0.3292
440.0,0.1138,0.3373
450.0,0.1193,0.3454
460.0,0.125,0.3536
470.0,0.1307,0.3615
480.0,0.1366,0.3696
490.0,0.1426,0.3776
500.0,0.1487,0.3856
510.0,0.1549,0.3936
520.0,0.1612,0.4015
530.0,0.1676,0.4094
540.0,0.1741,0.4173
550.0,0.1807,0.4251
560.0,0.1874,0.4329
570.0,0.1942,0.4407
580.0,0.201,0.4483
590.0,0.208,0.4561
600.0,0.215,0.4637
610.0,0.2222,0.4714
620.0,0.2294,0.479
630.0,0.2367,0.4865
640.0,0.2441,0.4941
650.0,0.2515,0.5015
660.0,0.2591,0.509
670.0,0.2667,0.5164
680.0,0.2743,0.5237
690.0,0.2821,0.5311
700.0,0.2899,0.5384
710.0,0.2977,0.5456
720.0,0.3057,0.5529
730.0,0.3137,0.5601
740.0,0.3217,0.5672
750.0,0.3298,0.5743
760.0,0.338,0.5814
770.0,0.3462,0.5884
780.0,0.3544,0.5953
790.0,0.3627,0.6022
800.0,0.3711,0.6092
810.0,0.3795,0.616
