# case 0266  h_peak=2.10 m  t_peak=960 min  alpha=2.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0001,0.015
7.0,0.0001,0.015
8.0,0.0002,0.0212
9.0,0.0002,0.0212
10.0,0.0003,0.026
11.0,0.0003,0.026
12.0,0.0004,0.03
13.0,0.0005,0.0335
14.0,0.0006,0.0367
15.0,0.0008,0.0424
16.0,0.0009,0.045
17.0,0.001,0.0474
18.0,0.0012,0.052
19.0,0.0013,0.0541
20.0,0.0015,0.0581
21.0,0.0017,0.0618
22.0,0.0019,0.0654
23.0,0.0021,0.0687
24.0,0.0024,0.0735
25.0,0.0026,0.0765
26.0,0.0029,0.0808
27.0,0.0032,0.0849
28.0,0.0035,0.0887
29.0,0.0038,0.0925
30.0,0.0041,0.096
31.0,0.0044,0.0995
32.0,0.0048,0.1039
33.0,0.0051,0.1071
34.0,0.0055,0.1112
35.0,0.0059,0.1152
36.0,0.0063,0.1191
37.0,0.0068,0.1237
38.0,0.0072,0.1273
39.0,0.0077,0.1316
40.0,0.0082,0.1358
41.0,0.0087,0.1399
42.0,0.0092,0.1439
43.0,0.0097,0.1477
44.0,0.0103,0.1522
45.0,0.0108,0.1559
46.0,0.0114,0.1602
47.0,0.012,0.1643
48.0,0.0126,0.1684
49.0,0.0133,0.173
50.0,0.0139,0.1768
51.0,0.0146,0.1812
52.0,0.0153,0.1855
53.0,0.016,0.1897
54.0,0.0167,0.1938
55.0,0.0174,0.1979
56.0,0.0182,0.2024
57.0,0.0189,0.2062
58.0,0.0197,0.2105
59.0,0.0205,0.2148
60.0,0.0214,0.2194
61.0,0.0222,0.2235
62.0,0.0231,0.228
63.0,0.024,0.2324
64.0,0.0249,0.2367
65.0,0.0258,0.2409
66.0,0.0267,0.2451
67.0,0.0276,0.2492
68.0,0.0286,0.2537
69.0,0.0296,0.2581
70.0,0.0306,0.2624
71.0,0.0316,0.2666
72.0,0.0327,0.2712
73.0,0.0337,0.2754
74.0,0.0348,0.2798
75.0,0.0359,0.2842
76.0,0.037,0.2885
77.0,0.0381,0.2928
78.0,0.0393,0.2974
79.0,0.0405,0.3019
80.0,0.0416,0.3059
81.0,0.0428,0.3103
82.0,0.0441,0.315
83.0,0.0453,0.3193
84.0,0.0466,0.3238
85.0,0.0478,0.3279
86.0,0.0491,0.3324
87.0,0.0504,0.3367
88.0,0.0518,0.3414
89.0,0.0531,0.3457
90.0,0.0545,0.3502
91.0,0.0558,0.3543
92.0,0.0572,0.3587
93.0,0.0587,0.3634
94.0,0.0601,0.3677
95.0,0.0615,0.372
96.0,0.063,0.3765
97.0,0.0645,0.381
98.0,0.066,0.3854
99.0,0.0675,0.3897
100.0,0.0691,0.3943
101.0,0.0706,0.3986
102.0,0.0722,0.4031
103.0,0.0738,0.4075
104.0,0.0754,0.4119
105.0,0.077,0.4162
106.0,0.0786,0.4205
107.0,0.0803,0.4251
108.0,0.082,0.4295
109.0,0.0837,0.434
110.0,0.0854,0.4383
111.0,0.0871,0.4427
112.0,0.0888,0.447
113.0,0.0906,0.4515
114.0,0.0924,0.456
115.0,0.0942,0.4604
116.0,0.096,0.4648
117.0,0.0978,0.4691
118.0,0.0997,0.4736
119.0,0.1015,0.4779
120.0,0.1034,0.4823
121.0,0.1053,0.4867
122.0,0.1072,0.4911
123.0,0.1091,0.4955
124.0,0.1111,0.5
125.0,0.113,0.5042
126.0,0.115,0.5087
127.0,0.117,0.5131
128.0,0.119,0.5174
129.0,0.121,0.5218
130.0,0.1231,0.5263
131.0,0.1251,0.5305
132.0,0.1272,0.535
133.0,0.1293,0.5394
134.0,0.1314,0.5437
135.0,0.1335,0.5481
136.0,0.1356,0.5524
137.0,0.1378,0.5568
138.0,0.1399,0.561
139.0,0.1421,0.5654
140.0,0.1443,0.5698
141.0,0.1465,0.5741
142.0,0.1487,0.5784
143.0,0.151,0.5829
144.0,0.1532,0.5871
145.0,0.1555,0.5915
146.0,0.1578,0.5959
147.0,0.1601,0.6002
148.0,0.1624,0.6045
149.0,0.1647,0.6087
150.0,0.1671,0.6132
151.0,0.1694,0.6174
152.0,0.1718,0.6217
153.0,0.1742,0.6261
154.0,0.1766,0.6304
155.0,0.179,0.6346
156.0,0.1814,0.6389
157.0,0.1838,0.6431
158.0,0.1863,0.6474
159.0,0.1888,0.6518
160.0,0.1913,0.6561
161.0,0.1938,0.6603
162.0,0.1963,0.6646
163.0,0.1988,0.6688
164.0,0.2013,0.673
165.0,0.2039,0.6773
166.0,0.2064,0.6815
167.0,0.209,0.6857
168.0,0.2116,0.69
169.0,0.2142,0.6942
170.0,0.2168,0.6984
171.0,0.2195,0.7028
172.0,0.2221,0.7069
173.0,0.2248,0.7112
174.0,0.2274,0.7153
175.0,0.2301,0.7195
176.0,0.2328,0.7237
177.0,0.2355,0.7279
178.0,0.2382,0.7321
179.0,0.241,0.7364
180.0,0.2437,0.7405
181.0,0.2465,0.7447
182.0,0.2492,0.7488
183.0,0.252,0.753
184.0,0.2548,0.7572
185.0,0.2576,0.7613
186.0,0.2604,0.7654
187.0,0.2633,0.7697
188.0,0.2661,0.7738
189.0,0.269,0.778
190.0,0.2718,0.782
191.0,0.2747,0.7862
192.0,0.2776,0.7903
193.0,0.2805,0.7944
194.0,0.2834,0.7985
195.0,0.2863,0.8026
196.0,0.2892,0.8067
197.0,0.2922,0.8108
198.0,0.2951,0.8148
199.0,0.2981,0.819
200.0,0.3011,0.8231
201.0,0.304,0.827
202.0,0.307,0.8311
203.0,0.31,0.8352
204.0,0.3131,0.8393
205.0,0.3161,0.8433
206.0,0.3191,0.8473
207.0,0.3222,0.8514
208.0,0.3252,0.8554
209.0,0.3283,0.8595
210.0,0.3314,0.8635
211.0,0.3345,0.8675
212.0,0.3376,0.8716
213.0,0.3407,0.8755
214.0,0.3438,0.8795
215.0,0.3469,0.8835
216.0,0.35,0.8874
217.0,0.3532,0.8915
218.0,0.3563,0.8954
219.0,0.3595,0.8994
220.0,0.3627,0.9034
221.0,0.3659,0.9073
222.0,0.369,0.9112
223.0,0.3722,0.9151
224.0,0.3755,0.9192
225.0,0.3787,0.9231
226.0,0.3819,0.927
227.0,0.3851,0.9308
228.0,0.3884,0.9348
229.0,0.3916,0.9387
230.0,0.3949,0.9426
231.0,0.3982,0.9465
232.0,0.4014,0.9503
233.0,0.4047,0.9542
234.0,0.408,0.9581
235.0,0.4113,0.962
236.0,0.4146,0.9658
237.0,0.4179,0.9697
238.0,0.4213,0.9736
239.0,0.4246,0.9774
240.0,0.4279,0.9812
241.0,0.4313,0.9851
242.0,0.4346,0.9889
243.0,0.438,0.9927
244.0,0.4414,0.9966
245.0,0.4447,1.0003
246.0,0.4481,1.0041
247.0,0.4515,1.0079
248.0,0.4549,1.0117
249.0,0.4583,1.0155
250.0,0.4617,1.0192
251.0,0.4651,1.023
252.0,0.4686,1.0268
253.0,0.472,1.0305
254.0,0.4754,1.0342
255.0,0.4789,1.038
256.0,0.4823,1.0417
257.0,0.4858,1.0455
258.0,0.4893,1.0492
259.0,0.4927,1.0529
260.0,0.4962,1.0566
261.0,0.4997,1.0603
262.0,0.5032,1.064
263.0,0.5067,1.0677
264.0,0.5102,1.0714
265.0,0.5137,1.0751
266.0,0.5172,1.0787
267.0,0.5207,1.0824
268.0,0.5242,1.086
269.0,0.5277,1.0896
270.0,0.5313,1.0934
271.0,0.5348,1.097
272.0,0.5384,1.1006
273.0,0.5419,1.1042
274.0,0.5455,1.1079
275.0,0.549,1.1114
276.0,0.5526,1.1151
277.0,0.5562,1.1187
278.0,0.5597,1.1222
279.0,0.5633,1.1258
280.0,0.5669,1.1294
281.0,0.5705,1.133
282.0,0.5741,1.1365
283.0,0.5777,1.1401
284.0,0.5813,1.1436
285.0,0.5849,1.1472
286.0,0.5885,1.1507
287.0,0.5921,1.1542
288.0,0.5957,1.1577
289.0,0.5993,1.1612
290.0,0.603,1.1648
291.0,0.6066,1.1683
292.0,0.6102,1.1717
293.0,0.6139,1.1753
294.0,0.6175,1.1787
295.0,0.6211,1.1821
296.0,0.6248,1.1857
297.0,0.6284,1.1891
298.0,0.6321,1.1926
299.0,0.6358,1.1961
300.0,0.6394,1.1994
301.0,0.6431,1.2029
302.0,0.6468,1.2064
303.0,0.6504,1.2097
304.0,0.6541,1.2131
305.0,0.6578,1.2166
306.0,0.6615,1.22
307.0,0.6651,1.2233
308.0,0.6688,1.2267
309.0,0.6725,1.2301
310.0,0.6762,1.2335
311.0,0.6799,1.2368
312.0,0.6836,1.2402
313.0,0.6873,1.2436
314.0,0.691,1.2469
315.0,0.6947,1.2502
316.0,0.6984,1.2536
317.0,0.7021,1.2569
318.0,0.7058,1.2602
319.0,0.7095,1.2635
320.0,0.7132,1.2668
321.0,0.717,1.2701
322.0,0.7207,1.2734
323.0,0.7244,1.2767
324.0,0.7281,1.2799
325.0,0.7318,1.2832
326.0,0.7356,1.2865
327.0,0.7393,1.2897
328.0,0.743,1.293
