# case 0082  h_peak=0.45 m  t_peak=60 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0042,0.0972
2.0,0.0117,0.1622
3.0,0.0209,0.2169
4.0,0.0314,0.2658
5.0,0.0428,0.3103
6.0,0.0549,0.3515
7.0,0.0675,0.3897
8.0,0.0804,0.4253
9.0,0.0936,0.4589
10.0,0.1069,0.4904
11.0,0.1203,0.5203
12.0,0.1336,0.5483
13.0,0.147,0.5751
14.0,0.1602,0.6004
15.0,0.1733,0.6244
16.0,0.1862,0.6473
17.0,0.1988,0.6688
18.0,0.2113,0.6895
19.0,0.2235,0.7091
20.0,0.2354,0.7278
21.0,0.247,0.7455
22.0,0.2583,0.7623
23.0,0.2693,0.7784
24.0,0.28,0.7937
25.0,0.2903,0.8082
26.0,0.3003,0.822
27.0,0.31,0.8352
28.0,0.3193,0.8476
29.0,0.3282,0.8593
30.0,0.3368,0.8705
31.0,0.3451,0.8812
32.0,0.353,0.8912
33.0,0.3605,0.9006
34.0,0.3677,0.9096
35.0,0.3746,0.9181
36.0,0.3811,0.926
37.0,0.3873,0.9335
38.0,0.3931,0.9405
39.0,0.3986,0.947
40.0,0.4039,0.9533
41.0,0.4087,0.9589
42.0,0.4133,0.9643
43.0,0.4176,0.9693
44.0,0.4216,0.974
45.0,0.4253,0.9782
46.0,0.4287,0.9821
47.0,0.4318,0.9857
48.0,0.4346,0.9889
49.0,0.4372,0.9918
50.0,0.4396,0.9945
51.0,0.4416,0.9968
52.0,0.4435,0.9989
53.0,0.445,1.0006
54.0,0.4464,1.0022
55.0,0.4475,1.0034
56.0,0.4484,1.0044
57.0,0.4491,1.0052
58.0,0.4496,1.0058
59.0,0.4499,1.0061
60.0,0.45,1.0062
61.0,0.4276,0.9809
62.0,0.4062,0.956
63.0,0.386,0.9319
64.0,0.3667,0.9083
65.0,0.3484,0.8854
66.0,0.331,0.863
67.0,0.3145,0.8412
68.0,0.2988,0.8199
69.0,0.2839,0.7992
70.0,0.2698,0.7791
71.0,0.2563,0.7594
72.0,0.2435,0.7402
73.0,0.2314,0.7216
74.0,0.2198,0.7032
75.0,0.2089,0.6856
76.0,0.1985,0.6683
77.0,0.1886,0.6514
78.0,0.1791,0.6348
79.0,0.1702,0.6188
80.0,0.1617,0.6032
81.0,0.1537,0.5881
82.0,0.146,0.5731
83.0,0.1387,0.5586
84.0,0.1318,0.5446
85.0,0.1252,0.5308
86.0,0.119,0.5174
87.0,0.113,0.5042
88.0,0.1074,0.4916
89.0,0.102,0.4791
90.0,0.0969,0.4669
91.0,0.0921,0.4552
92.0,0.0875,0.4437
93.0,0.0832,0.4327
94.0,0.079,0.4216
95.0,0.0751,0.4111
96.0,0.0713,0.4005
97.0,0.0678,0.3906
98.0,0.0644,0.3807
99.0,0.0612,0.3711
100.0,0.0581,0.3616
101.0,0.0552,0.3524
102.0,0.0525,0.3437
103.0,0.0498,0.3347
104.0,0.0474,0.3266
105.0,0.045,0.3182
106.0,0.0428,0.3103
107.0,0.0406,0.3022
108.0,0.0386,0.2947
109.0,0.0367,0.2874
110.0,0.0348,0.2798
111.0,0.0331,0.2729
112.0,0.0315,0.2662
113.0,0.0299,0.2594
114.0,0.0284,0.2528
115.0,0.027,0.2465
116.0,0.0256,0.24
117.0,0.0244,0.2343
118.0,0.0231,0.228
119.0,0.022,0.2225
120.0,0.0209,0.2169
121.0,0.0198,0.2111
122.0,0.0189,0.2062
123.0,0.0179,0.2007
124.0,0.017,0.1956
125.0,0.0162,0.1909
126.0,0.0154,0.1861
127.0,0.0146,0.1812
128.0,0.0139,0.1768
129.0,0.0132,0.1723
130.0,0.0125,0.1677
131.0,0.0119,0.1636
132.0,0.0113,0.1595
133.0,0.0107,0.1552
134.0,0.0102,0.1515
135.0,0.0097,0.1477
136.0,0.0092,0.1439
137.0,0.0088,0.1407
138.0,0.0083,0.1367
139.0,0.0079,0.1333
140.0,0.0075,0.1299
141.0,0.0071,0.1264
142.0,0.0068,0.1237
143.0,0.0064,0.12
144.0,0.0061,0.1172
145.0,0.0058,0.1142
146.0,0.0055,0.1112
147.0,0.0052,0.1082
148.0,0.005,0.1061
149.0,0.0047,0.1028
150.0,0.0045,0.1006
151.0,0.0043,0.0984
152.0,0.0041,0.096
153.0,0.0039,0.0937
158.0,0.0,0.0
