# case 0124  h_peak=1.10 m  t_peak=480 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0002,0.0141
30.0,0.0007,0.0265
40.0,0.0021,0.0458
50.0,0.0047,0.0686
60.0,0.0089,0.0943
70.0,0.0152,0.1233
80.0,0.0238,0.1543
90.0,0.0351,0.1873
100.0,0.0492,0.2218
110.0,0.0662,0.2573
120.0,0.0863,0.2938
130.0,0.1094,0.3308
140.0,0.1353,0.3678
150.0,0.1641,0.4051
160.0,0.1954,0.442
170.0,0.2292,0.4787
180.0,0.265,0.5148
190.0,0.3027,0.5502
200.0,0.3419,0.5847
210.0,0.3824,0.6184
220.0,0.4237,0.6509
230.0,0.4657,0.6824
240.0,0.508,0.7127
250.0,0.5503,0.7418
260.0,0.5923,0.7696
270.0,0.6337,0.7961
280.0,0.6743,0.8212
290.0,0.7139,0.8449
300.0,0.7522,0.8673
310.0,0.7891,0.8883
320.0,0.8243,0.9079
330.0,0.8577,0.9261
340.0,0.8892,0.943
350.0,0.9187,0.9585
360.0,0.9461,0.9727
370.0,0.9713,0.9855
380.0,0.9942,0.9971
390.0,1.0149,1.0074
400.0,1.0332,1.0165
410.0,1.0493,1.0244
420.0,1.0631,1.0311
430.0,1.0746,1.0366
440.0,1.0839,1.0411
450.0,1.0911,1.0446
460.0,1.0961,1.0469
470.0,1.099,1.0483
480.0,1.1,1.0488
490.0,1.0318,1.0158
500.0,0.9679,0.9838
510.0,0.9079,0.9528
520.0,0.8517,0.9229
530.0,0.7989,0.8938
540.0,0.7494,0.8657
550.0,0.703,0.8385
560.0,0.6594,0.812
570.0,0.6186,0.7865
580.0,0.5802,0.7617
590.0,0.5443,0.7378
600.0,0.5106,0.7146
610.0,0.4789,0.692
620.0,0.4493,0.6703
630.0,0.4214,0.6492
640.0,0.3953,0.6287
650.0,0.3708,0.6089
660.0,0.3479,0.5898
670.0,0.3263,0.5712
680.0,0.3061,0.5533
690.0,0.2871,0.5358
700.0,0.2693,0.5189
710.0,0.2526,0.5026
720.0,0.237,0.4868
730.0,0.2223,0.4715
740.0,0.2085,0.4566
750.0,0.1956,0.4423
760.0,0.1835,0.4284
770.0,0.1721,0.4148
780.0,0.1615,0.4019
790.0,0.1515,0.3892
800.0,0.1421,0.377
810.0,0.1333,0.3651
820.0,0.125,0.3536
830.0,0.1173,0.3425
840.0,0.11,0.3317
850.0,0.1032,0.3212
860.0,0.0968,0.3111
870.0,0.0908,0.3013
880.0,0.0852,0.2919
890.0,0.0799,0.2827
900.0,0.0749,0.2737
910.0,0.0703,0.2651
920.0,0.0659,0.2567
930.0,0.0619,0.2488
940.0,0.058,0.2408
950.0,0.0544,0.2332
960.0,0.0511,0.2261
970.0,0.0479,0.2189
980.0,0.0449,0.2119
990.0,0.0421,0.2052
1000.0,0.0395,0.1987
1010.0,0.0371,0.1926
1020.0,0.0348,0.1865
1030.0,0.0326,0.1806
1040.0,0.0306,0.1749
1050.0,0.0287,0.1694
1060.0,0.0269,0.164
1070.0,0.0253,0.1591
1080.0,0.0237,0.1539
1090.0,0.0222,0.149
1100.0,0.0209,0.1446
1110.0,0.0196,0.14
1120.0,0.0183,0.1353
1130.0,0.0172,0.1311
1140.0,0.0161,0.1269
1150.0,0.0151,0.1229
1160.0,0.0142,0.1192
1170.0,0.0133,0.1153
1180.0,0.0125,0.1118
1190.0,0.0117,0.1082
1200.0,0.011,0.1049
1210.0,0.0103,0.1015
1220.0,0.0097,0.0985
1230.0,0.0091,0.0954
1280.0,0.0,0.0
