# case 0014  h_peak=0.10 m  t_peak=480 min  alpha=2.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0001,0.01
20.0,0.0004,0.02
30.0,0.001,0.0316
40.0,0.002,0.0447
50.0,0.0033,0.0574
60.0,0.0049,0.07
70.0,0.0069,0.0831
80.0,0.0091,0.0954
90.0,0.0116,0.1077
100.0,0.0143,0.1196
110.0,0.0173,0.1315
120.0,0.0204,0.1428
130.0,0.0236,0.1536
140.0,0.027,0.1643
150.0,0.0304,0.1744
160.0,0.034,0.1844
170.0,0.0375,0.1936
180.0,0.0411,0.2027
190.0,0.0446,0.2112
200.0,0.0482,0.2195
210.0,0.0517,0.2274
220.0,0.0551,0.2347
230.0,0.0584,0.2417
240.0,0.0617,0.2484
250.0,0.0649,0.2548
260.0,0.0679,0.2606
270.0,0.0708,0.2661
280.0,0.0737,0.2715
290.0,0.0763,0.2762
300.0,0.0789,0.2809
310.0,0.0813,0.2851
320.0,0.0835,0.289
330.0,0.0856,0.2926
340.0,0.0876,0.296
350.0,0.0894,0.299
360.0,0.091,0.3017
370.0,0.0925,0.3041
380.0,0.0939,0.3064
390.0,0.0951,0.3084
400.0,0.0962,0.3102
410.0,0.0971,0.3116
420.0,0.0979,0.3129
430.0,0.0986,0.314
440.0,0.0991,0.3148
450.0,0.0995,0.3154
460.0,0.0998,0.3159
470.0,0.0999,0.3161
480.0,0.1,0.3162
490.0,0.0962,0.3102
500.0,0.0926,0.3043
510.0,0.0891,0.2985
520.0,0.0858,0.2929
530.0,0.0825,0.2872
540.0,0.0794,0.2818
550.0,0.0764,0.2764
560.0,0.0736,0.2713
570.0,0.0708,0.2661
580.0,0.0681,0.261
590.0,0.0656,0.2561
600.0,0.0631,0.2512
610.0,0.0607,0.2464
620.0,0.0584,0.2417
630.0,0.0562,0.2371
640.0,0.0541,0.2326
650.0,0.0521,0.2283
660.0,0.0501,0.2238
670.0,0.0482,0.2195
680.0,0.0464,0.2154
690.0,0.0447,0.2114
700.0,0.043,0.2074
710.0,0.0414,0.2035
720.0,0.0398,0.1995
730.0,0.0383,0.1957
740.0,0.0369,0.1921
750.0,0.0355,0.1884
760.0,0.0341,0.1847
770.0,0.0329,0.1814
780.0,0.0316,0.1778
790.0,0.0304,0.1744
800.0,0.0293,0.1712
810.0,0.0282,0.1679
820.0,0.0271,0.1646
830.0,0.0261,0.1616
840.0,0.0251,0.1584
850.0,0.0242,0.1556
860.0,0.0233,0.1526
870.0,0.0224,0.1497
880.0,0.0215,0.1466
890.0,0.0207,0.1439
900.0,0.02,0.1414
910.0,0.0192,0.1386
920.0,0.0185,0.136
930.0,0.0178,0.1334
940.0,0.0171,0.1308
950.0,0.0165,0.1285
960.0,0.0158,0.1257
970.0,0.0153,0.1237
980.0,0.0147,0.1212
990.0,0.0141,0.1187
1000.0,0.0136,0.1166
1010.0,0.0131,0.1145
1020.0,0.0126,0.1122
1030.0,0.0121,0.11
1040.0,0.0117,0.1082
1050.0,0.0112,0.1058
1060.0,0.0108,0.1039
1070.0,0.0104,0.102
1080.0,0.01,0.1
1090.0,0.0096,0.098
1100.0,0.0093,0.0964
1110.0,0.0089,0.0943
1120.0,0.0086,0.0927
1130.0,0.0083,0.0911
1140.0,0.0079,0.0889
1150.0,0.0076,0.0872
1160.0,0.0074,0.086
1170.0,0.0071,0.0843
1180.0,0.0068,0.0825
1190.0,0.0066,0.0812
1200.0,0.0063,0.0794
1210.0,0.0061,0.0781
1220.0,0.0058,0.0762
1230.0,0.0056,0.0748
1240.0,0.0054,0.0735
1250.0,0.0052,0.0721
1260.0,0.005,0.0707
1270.0,0.0048,0.0693
1280.0,0.0046,0.0678
1290.0,0.0045,0.0671
1300.0,0.0043,0.0656
1310.0,0.0041,0.064
1320.0,0.004,0.0632
1330.0,0.0038,0.0616
1340.0,0.0037,0.0608
1350.0,0.0035,0.0592
1360.0,0.0034,0.0583
1370.0,0.0033,0.0574
1380.0,0.0032,0.0566
1390.0,0.003,0.0548
1400.0,0.0029,0.0539
1410.0,0.0028,0.0529
1420.0,0.0027,0.052
1430.0,0.0026,0.051
1440.0,0.0025,0.05
1450.0,0.0024,0.049
1460.0,0.0023,0.048
1470.0,0.0022,0.0469
1480.0,0.0022,0.0469
1490.0,0.0021,0.0458
1500.0,0.002,0.0447
1510.0,0.0019,0.0436
1520.0,0.0018,0.0424
1530.0,0.0018,0.0424
1540.0,0.0017,0.0412
1550.0,0.0016,0.04
1560.0,0.0016,0.04
1570.0,0.0015,0.0387
1580.0,0.0015,0.0387
1590.0,0.0014,0.0374
1600.0,0.0014,0.0374
1610.0,0.0013,0.0361
1620.0,0.0013,0.0361
1630.0,0.0012,0.0346
1640.0,0.0012,0.0346
1650.0,0.0011,0.0332
1660.0,0.0011,0.0332
1670.0,0.001,0.0316
1680.0,0.001,0.0316
1690.0,0.001,0.0316
1700.0,0.0009,0.03
1710.0,0.0009,0.03
1760.0,0.0,0.0
