# case 0012  h_peak=0.01 m  t_peak=480 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0001,0.01
7.0,0.0001,0.01
8.0,0.0001,0.01
9.0,0.0001,0.01
10.0,0.0001,0.01
11.0,0.0002,0.0141
12.0,0.0002,0.0141
13.0,0.0002,0.0141
14.0,0.0002,0.0141
15.0,0.0002,0.0141
16.0,0.0003,0.0173
17.0,0.0003,0.0173
18.0,0.0003,0.0173
19.0,0.0003,0.0173
20.0,0.0004,0.02
21.0,0.0004,0.02
22.0,0.0004,0.02
23.0,0.0004,0.02
24.0,0.0005,0.0224
25.0,0.0005,0.0224
26.0,0.0005,0.0224
27.0,0.0005,0.0224
28.0,0.0006,0.0245
29.0,0.0006,0.0245
30.0,0.0006,0.0245
31.0,0.0007,0.0265
32.0,0.0007,0.0265
33.0,0.0007,0.0265
34.0,0.0008,0.0283
35.0,0.0008,0.0283
36.0,0.0008,0.0283
37.0,0.0009,0.03
38.0,0.0009,0.03
39.0,0.0009,0.03
40.0,0.001,0.0316
41.0,0.001,0.0316
42.0,0.001,0.0316
43.0,0.0011,0.0332
44.0,0.0011,0.0332
45.0,0.0011,0.0332
46.0,0.0012,0.0346
47.0,0.0012,0.0346
48.0,0.0012,0.0346
49.0,0.0013,0.0361
50.0,0.0013,0.0361
51.0,0.0013,0.0361
52.0,0.0014,0.0374
53.0,0.0014,0.0374
54.0,0.0014,0.0374
55.0,0.0015,0.0387
56.0,0.0015,0.0387
57.0,0.0015,0.0387
58.0,0.0016,0.04
59.0,0.0016,0.04
60.0,0.0016,0.04
61.0,0.0017,0.0412
62.0,0.0017,0.0412
63.0,0.0018,0.0424
64.0,0.0018,0.0424
65.0,0.0018,0.0424
66.0,0.0019,0.0436
67.0,0.0019,0.0436
68.0,0.0019,0.0436
69.0,0.002,0.0447
70.0,0.002,0.0447
71.0,0.002,0.0447
72.0,0.0021,0.0458
73.0,0.0021,0.0458
74.0,0.0022,0.0469
75.0,0.0022,0.0469
76.0,0.0022,0.0469
77.0,0.0023,0.048
78.0,0.0023,0.048
79.0,0.0023,0.048
80.0,0.0024,0.049
81.0,0.0024,0.049
82.0,0.0024,0.049
83.0,0.0025,0.05
84.0,0.0025,0.05
85.0,0.0026,0.051
86.0,0.0026,0.051
87.0,0.0026,0.051
88.0,0.0027,0.052
89.0,0.0027,0.052
90.0,0.0027,0.052
91.0,0.0028,0.0529
92.0,0.0028,0.0529
93.0,0.0029,0.0539
94.0,0.0029,0.0539
95.0,0.0029,0.0539
96.0,0.003,0.0548
97.0,0.003,0.0548
98.0,0.003,0.0548
99.0,0.0031,0.0557
100.0,0.0031,0.0557
101.0,0.0032,0.0566
102.0,0.0032,0.0566
103.0,0.0032,0.0566
104.0,0.0033,0.0574
105.0,0.0033,0.0574
106.0,0.0033,0.0574
107.0,0.0034,0.0583
108.0,0.0034,0.0583
109.0,0.0034,0.0583
110.0,0.0035,0.0592
111.0,0.0035,0.0592
112.0,0.0036,0.06
113.0,0.0036,0.06
114.0,0.0036,0.06
115.0,0.0037,0.0608
116.0,0.0037,0.0608
117.0,0.0037,0.0608
118.0,0.0038,0.0616
119.0,0.0038,0.0616
120.0,0.0039,0.0624
121.0,0.0039,0.0624
122.0,0.0039,0.0624
123.0,0.004,0.0632
124.0,0.004,0.0632
125.0,0.004,0.0632
126.0,0.0041,0.064
127.0,0.0041,0.064
128.0,0.0041,0.064
129.0,0.0042,0.0648
130.0,0.0042,0.0648
131.0,0.0042,0.0648
132.0,0.0043,0.0656
133.0,0.0043,0.0656
134.0,0.0043,0.0656
135.0,0.0044,0.0663
136.0,0.0044,0.0663
137.0,0.0045,0.0671
138.0,0.0045,0.0671
139.0,0.0045,0.0671
140.0,0.0046,0.0678
141.0,0.0046,0.0678
142.0,0.0046,0.0678
143.0,0.0047,0.0686
144.0,0.0047,0.0686
145.0,0.0047,0.0686
146.0,0.0048,0.0693
147.0,0.0048,0.0693
148.0,0.0048,0.0693
149.0,0.0049,0.07
150.0,0.0049,0.07
151.0,0.0049,0.07
152.0,0.005,0.0707
153.0,0.005,0.0707
154.0,0.005,0.0707
155.0,0.0051,0.0714
156.0,0.0051,0.0714
157.0,0.0051,0.0714
158.0,0.0052,0.0721
159.0,0.0052,0.0721
160.0,0.0052,0.0721
161.0,0.0053,0.0728
162.0,0.0053,0.0728
163.0,0.0053,0.0728
164.0,0.0054,0.0735
165.0,0.0054,0.0735
166.0,0.0054,0.0735
167.0,0.0055,0.0742
168.0,0.0055,0.0742
169.0,0.0055,0.0742
170.0,0.0056,0.0748
171.0,0.0056,0.0748
172.0,0.0056,0.0748
173.0,0.0056,0.0748
174.0,0.0057,0.0755
175.0,0.0057,0.0755
176.0,0.0057,0.0755
177.0,0.0058,0.0762
178.0,0.0058,0.0762
179.0,0.0058,0.0762
180.0,0.0059,0.0768
181.0,0.0059,0.0768
182.0,0.0059,0.0768
183.0,0.006,0.0775
184.0,0.006,0.0775
185.0,0.006,0.0775
186.0,0.006,0.0775
187.0,0.0061,0.0781
188.0,0.0061,0.0781
189.0,0.0061,0.0781
190.0,0.0062,0.0787
191.0,0.0062,0.0787
192.0,0.0062,0.0787
193.0,0.0063,0.0794
194.0,0.0063,0.0794
195.0,0.0063,0.0794
196.0,0.0063,0.0794
197.0,0.0064,0.08
198.0,0.0064,0.08
199.0,0.0064,0.08
200.0,0.0065,0.0806
201.0,0.0065,0.0806
202.0,0.0065,0.0806
203.0,0.0065,0.0806
204.0,0.0066,0.0812
205.0,0.0066,0.0812
206.0,0.0066,0.0812
207.0,0.0066,0.0812
208.0,0.0067,0.0819
209.0,0.0067,0.0819
210.0,0.0067,0.0819
211.0,0.0068,0.0825
212.0,0.0068,0.0825
213.0,0.0068,0.0825
214.0,0.0068,0.0825
215.0,0.0069,0.0831
216.0,0.0069,0.0831
217.0,0.0069,0.0831
218.0,0.0069,0.0831
219.0,0.007,0.0837
220.0,0.007,0.0837
221.0,0.007,0.0837
222.0,0.007,0.0837
223.0,0.0071,0.0843
224.0,0.0071,0.0843
225.0,0.0071,0.0843
226.0,0.0071,0.0843
227.0,0.0072,0.0849
228.0,0.0072,0.0849
229.0,0.0072,0.0849
230.0,0.0072,0.0849
231.0,0.0073,0.0854
232.0,0.0073,0.0854
233.0,0.0073,0.0854
234.0,0.0073,0.0854
235.0,0.0074,0.086
236.0,0.0074,0.086
237.0,0.0074,0.086
238.0,0.0074,0.086
239.0,0.0075,0.0866
240.0,0.0075,0.0866
241.0,0.0075,0.0866
242.0,0.0075,0.0866
243.0,0.0076,0.0872
244.0,0.0076,0.0872
245.0,0.0076,0.0872
246.0,0.0076,0.0872
247.0,0.0076,0.0872
248.0,0.0077,0.0877
249.0,0.0077,0.0877
250.0,0.0077,0.0877
251.0,0.0077,0.0877
252.0,0.0078,0.0883
253.0,0.0078,0.0883
254.0,0.0078,0.0883
255.0,0.0078,0.0883
256.0,0.0078,0.0883
257.0,0.0079,0.0889
258.0,0.0079,0.0889
259.0,0.0079,0.0889
260.0,0.0079,0.0889
261.0,0.0079,0.0889
262.0,0.008,0.0894
263.0,0.008,0.0894
264.0,0.008,0.0894
265.0,0.008,0.0894
266.0,0.0081,0.09
267.0,0.0081,0.09
268.0,0.0081,0.09
269.0,0.0081,0.09
270.0,0.0081,0.09
271.0,0.0082,0.0906
272.0,0.0082,0.0906
273.0,0.0082,0.0906
274.0,0.0082,0.0906
275.0,0.0082,0.0906
276.0,0.0082,0.0906
277.0,0.0083,0.0911
278.0,0.0083,0.0911
279.0,0.0083,0.0911
280.0,0.0083,0.0911
281.0,0.0083,0.0911
282.0,0.0084,0.0917
283.0,0.0084,0.0917
284.0,0.0084,0.0917
285.0,0.0084,0.0917
286.0,0.0084,0.0917
287.0,0.0085,0.0922
288.0,0.0085,0.0922
289.0,0.0085,0.0922
290.0,0.0085,0.0922
291.0,0.0085,0.0922
292.0,0.0085,0.0922
293.0,0.0086,0.0927
294.0,0.0086,0.0927
295.0,0.0086,0.0927
296.0,0.0086,0.0927
297.0,0.0086,0.0927
298.0,0.0086,0.0927
299.0,0.0087,0.0933
300.0,0.0087,0.0933
301.0,0.0087,0.0933
302.0,0.0087,0.0933
303.0,0.0087,0.0933
304.0,0.0087,0.0933
305.0,0.0088,0.0938
306.0,0.0088,0.0938
307.0,0.0088,0.0938
308.0,0.0088,0.0938
309.0,0.0088,0.0938
310.0,0.0088,0.0938
311.0,0.0088,0.0938
312.0,0.0089,0.0943
313.0,0.0089,0.0943
314.0,0.0089,0.0943
315.0,0.0089,0.0943
316.0,0.0089,0.0943
317.0,0.0089,0.0943
318.0,0.0089,0.0943
319.0,0.009,0.0949
320.0,0.009,0.0949
321.0,0.009,0.0949
322.0,0.009,0.0949
323.0,0.009,0.0949
324.0,0.009,0.0949
325.0,0.009,0.0949
326.0,0.0091,0.0954
327.0,0.0091,0.0954
328.0,0.0091,0.0954
329.0,0.0091,0.0954
