# case 0100  h_peak=0.45 m  t_peak=960 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0001,0.015
2.0,0.0002,0.0212
3.0,0.0004,0.03
4.0,0.0005,0.0335
5.0,0.0008,0.0424
6.0,0.001,0.0474
7.0,0.0012,0.052
8.0,0.0015,0.0581
9.0,0.0018,0.0636
10.0,0.0021,0.0687
11.0,0.0024,0.0735
12.0,0.0028,0.0794
13.0,0.0031,0.0835
14.0,0.0035,0.0887
15.0,0.0038,0.0925
16.0,0.0042,0.0972
17.0,0.0046,0.1017
18.0,0.005,0.1061
19.0,0.0055,0.1112
20.0,0.0059,0.1152
21.0,0.0063,0.1191
22.0,0.0068,0.1237
23.0,0.0072,0.1273
24.0,0.0077,0.1316
25.0,0.0082,0.1358
26.0,0.0086,0.1391
27.0,0.0091,0.1431
28.0,0.0096,0.147
29.0,0.0101,0.1507
30.0,0.0106,0.1544
31.0,0.0111,0.158
32.0,0.0117,0.1622
33.0,0.0122,0.1657
34.0,0.0127,0.169
35.0,0.0133,0.173
36.0,0.0138,0.1762
37.0,0.0144,0.18
38.0,0.015,0.1837
39.0,0.0155,0.1867
40.0,0.0161,0.1903
41.0,0.0167,0.1938
42.0,0.0173,0.1973
43.0,0.0179,0.2007
44.0,0.0185,0.204
45.0,0.0191,0.2073
46.0,0.0197,0.2105
47.0,0.0203,0.2137
48.0,0.0209,0.2169
49.0,0.0215,0.2199
50.0,0.0222,0.2235
51.0,0.0228,0.2265
52.0,0.0234,0.2295
53.0,0.0241,0.2329
54.0,0.0247,0.2357
55.0,0.0254,0.2391
56.0,0.026,0.2419
57.0,0.0267,0.2451
58.0,0.0274,0.2483
59.0,0.028,0.251
60.0,0.0287,0.2541
61.0,0.0294,0.2572
62.0,0.03,0.2598
63.0,0.0307,0.2628
64.0,0.0314,0.2658
65.0,0.0321,0.2687
66.0,0.0328,0.2717
67.0,0.0335,0.2745
68.0,0.0342,0.2774
69.0,0.0349,0.2802
70.0,0.0356,0.283
71.0,0.0363,0.2858
72.0,0.037,0.2885
73.0,0.0377,0.2912
74.0,0.0384,0.2939
