# case 0250  h_peak=2.10 m  t_peak=60 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0001,0.015
3.0,0.0006,0.0367
4.0,0.0017,0.0618
5.0,0.004,0.0949
6.0,0.0077,0.1316
7.0,0.0133,0.173
8.0,0.0213,0.2189
9.0,0.0319,0.2679
10.0,0.0454,0.3196
11.0,0.0622,0.3741
12.0,0.0824,0.4306
13.0,0.1062,0.4888
14.0,0.1336,0.5483
15.0,0.1648,0.6089
16.0,0.1995,0.67
17.0,0.2379,0.7316
18.0,0.2797,0.7933
19.0,0.3249,0.855
20.0,0.3731,0.9162
21.0,0.4243,0.9771
22.0,0.4781,1.0372
23.0,0.5343,1.0964
24.0,0.5926,1.1547
25.0,0.6527,1.2118
26.0,0.7143,1.2677
27.0,0.7772,1.3224
28.0,0.8409,1.3755
29.0,0.9052,1.4271
30.0,0.9698,1.4772
31.0,1.0344,1.5256
32.0,1.0987,1.5723
33.0,1.1625,1.6173
34.0,1.2255,1.6605
35.0,1.2874,1.702
36.0,1.348,1.7416
37.0,1.4071,1.7793
38.0,1.4646,1.8153
39.0,1.5201,1.8494
40.0,1.5737,1.8817
41.0,1.625,1.9121
42.0,1.674,1.9407
43.0,1.7206,1.9676
44.0,1.7647,1.9926
45.0,1.8062,2.0159
46.0,1.845,2.0375
47.0,1.881,2.0572
48.0,1.9143,2.0754
49.0,1.9448,2.0918
50.0,1.9725,2.1067
51.0,1.9974,2.1199
52.0,2.0195,2.1316
53.0,2.0389,2.1419
54.0,2.0555,2.1506
55.0,2.0693,2.1578
56.0,2.0806,2.1636
57.0,2.0892,2.1681
58.0,2.0952,2.1712
59.0,2.0988,2.1731
60.0,2.1,2.1737
61.0,1.9952,2.1188
62.0,1.8957,2.0653
63.0,1.8012,2.0131
64.0,1.7113,1.9622
65.0,1.626,1.9127
66.0,1.5448,1.8643
67.0,1.4678,1.8173
68.0,1.3946,1.7714
69.0,1.325,1.7266
70.0,1.2589,1.683
71.0,1.1961,1.6405
72.0,1.1365,1.5991
73.0,1.0798,1.5587
74.0,1.0259,1.5193
75.0,0.9747,1.4809
76.0,0.9261,1.4435
77.0,0.8799,1.407
78.0,0.836,1.3715
79.0,0.7943,1.3369
80.0,0.7547,1.3031
81.0,0.7171,1.2702
82.0,0.6813,1.2381
83.0,0.6473,1.2068
84.0,0.615,1.1763
85.0,0.5843,1.1466
86.0,0.5552,1.1177
87.0,0.5275,1.0894
88.0,0.5012,1.0619
89.0,0.4762,1.0351
90.0,0.4524,1.0089
91.0,0.4299,0.9835
92.0,0.4084,0.9586
93.0,0.388,0.9343
94.0,0.3687,0.9108
95.0,0.3503,0.8878
96.0,0.3328,0.8653
97.0,0.3162,0.8435
98.0,0.3005,0.8223
99.0,0.2855,0.8015
100.0,0.2712,0.7812
101.0,0.2577,0.7615
102.0,0.2448,0.7422
103.0,0.2326,0.7234
104.0,0.221,0.7052
105.0,0.21,0.6874
106.0,0.1995,0.67
107.0,0.1896,0.6531
108.0,0.1801,0.6366
109.0,0.1711,0.6205
110.0,0.1626,0.6049
111.0,0.1545,0.5896
112.0,0.1468,0.5747
113.0,0.1395,0.5602
114.0,0.1325,0.546
115.0,0.1259,0.5322
116.0,0.1196,0.5187
117.0,0.1136,0.5056
118.0,0.108,0.493
119.0,0.1026,0.4805
120.0,0.0975,0.4684
121.0,0.0926,0.4565
122.0,0.088,0.445
123.0,0.0836,0.4337
124.0,0.0794,0.4227
125.0,0.0755,0.4122
126.0,0.0717,0.4017
127.0,0.0681,0.3914
128.0,0.0647,0.3815
129.0,0.0615,0.372
130.0,0.0584,0.3625
131.0,0.0555,0.3534
132.0,0.0527,0.3443
133.0,0.0501,0.3357
134.0,0.0476,0.3273
135.0,0.0452,0.3189
136.0,0.043,0.311
137.0,0.0408,0.303
138.0,0.0388,0.2955
139.0,0.0369,0.2881
140.0,0.035,0.2806
141.0,0.0333,0.2737
142.0,0.0316,0.2666
143.0,0.03,0.2598
144.0,0.0285,0.2532
145.0,0.0271,0.2469
146.0,0.0258,0.2409
147.0,0.0245,0.2348
148.0,0.0233,0.229
149.0,0.0221,0.223
150.0,0.021,0.2174
151.0,0.02,0.2121
152.0,0.019,0.2068
153.0,0.018,0.2012
158.0,0.0,0.0
