# case 0123  h_peak=0.60 m  t_peak=480 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0001,0.015
6.0,0.0001,0.015
7.0,0.0002,0.0212
8.0,0.0003,0.026
9.0,0.0003,0.026
10.0,0.0004,0.03
11.0,0.0005,0.0335
12.0,0.0007,0.0397
13.0,0.0008,0.0424
14.0,0.001,0.0474
15.0,0.0012,0.052
16.0,0.0014,0.0561
17.0,0.0016,0.06
18.0,0.0018,0.0636
19.0,0.0021,0.0687
20.0,0.0023,0.0719
21.0,0.0026,0.0765
22.0,0.0029,0.0808
23.0,0.0033,0.0862
24.0,0.0036,0.09
25.0,0.004,0.0949
26.0,0.0044,0.0995
27.0,0.0048,0.1039
28.0,0.0052,0.1082
29.0,0.0056,0.1122
30.0,0.0061,0.1172
31.0,0.0066,0.1219
32.0,0.0071,0.1264
33.0,0.0076,0.1308
34.0,0.0082,0.1358
35.0,0.0087,0.1399
36.0,0.0093,0.1447
37.0,0.0099,0.1492
38.0,0.0106,0.1544
39.0,0.0112,0.1587
40.0,0.0119,0.1636
41.0,0.0126,0.1684
42.0,0.0133,0.173
43.0,0.014,0.1775
44.0,0.0148,0.1825
45.0,0.0156,0.1873
46.0,0.0164,0.1921
47.0,0.0172,0.1967
48.0,0.018,0.2012
49.0,0.0189,0.2062
50.0,0.0197,0.2105
51.0,0.0206,0.2153
52.0,0.0215,0.2199
53.0,0.0225,0.225
54.0,0.0234,0.2295
55.0,0.0244,0.2343
56.0,0.0254,0.2391
57.0,0.0264,0.2437
58.0,0.0274,0.2483
59.0,0.0285,0.2532
60.0,0.0295,0.2576
61.0,0.0306,0.2624
62.0,0.0317,0.2671
63.0,0.0329,0.2721
64.0,0.034,0.2766
65.0,0.0352,0.2814
66.0,0.0363,0.2858
67.0,0.0375,0.2905
68.0,0.0387,0.2951
69.0,0.04,0.3
70.0,0.0412,0.3045
71.0,0.0425,0.3092
72.0,0.0438,0.3139
73.0,0.0451,0.3186
74.0,0.0464,0.3231
75.0,0.0477,0.3276
76.0,0.0491,0.3324
77.0,0.0504,0.3367
78.0,0.0518,0.3414
79.0,0.0532,0.346
80.0,0.0546,0.3505
81.0,0.0561,0.3553
82.0,0.0575,0.3597
83.0,0.059,0.3643
84.0,0.0605,0.369
85.0,0.062,0.3735
86.0,0.0635,0.378
87.0,0.065,0.3824
88.0,0.0665,0.3868
89.0,0.0681,0.3914
90.0,0.0696,0.3957
91.0,0.0712,0.4002
92.0,0.0728,0.4047
93.0,0.0744,0.4091
94.0,0.076,0.4135
95.0,0.0777,0.4181
96.0,0.0793,0.4224
97.0,0.081,0.4269
98.0,0.0826,0.4311
99.0,0.0843,0.4355
100.0,0.086,0.4399
101.0,0.0877,0.4442
102.0,0.0894,0.4485
103.0,0.0912,0.453
104.0,0.0929,0.4572
105.0,0.0947,0.4616
106.0,0.0964,0.4657
107.0,0.0982,0.4701
108.0,0.1,0.4743
109.0,0.1018,0.4786
110.0,0.1036,0.4828
111.0,0.1054,0.487
112.0,0.1073,0.4914
113.0,0.1091,0.4955
114.0,0.111,0.4997
115.0,0.1128,0.5038
116.0,0.1147,0.508
117.0,0.1166,0.5122
118.0,0.1185,0.5164
119.0,0.1204,0.5205
120.0,0.1223,0.5246
121.0,0.1242,0.5286
122.0,0.1261,0.5327
123.0,0.128,0.5367
124.0,0.13,0.5408
125.0,0.1319,0.5448
126.0,0.1339,0.5489
127.0,0.1358,0.5528
128.0,0.1378,0.5568
129.0,0.1398,0.5608
130.0,0.1418,0.5648
131.0,0.1438,0.5688
132.0,0.1458,0.5728
133.0,0.1478,0.5767
134.0,0.1498,0.5806
135.0,0.1518,0.5844
136.0,0.1538,0.5883
137.0,0.1558,0.5921
138.0,0.1579,0.596
139.0,0.1599,0.5998
140.0,0.162,0.6037
141.0,0.164,0.6075
142.0,0.1661,0.6113
143.0,0.1681,0.615
144.0,0.1702,0.6188
145.0,0.1723,0.6226
146.0,0.1743,0.6262
147.0,0.1764,0.63
148.0,0.1785,0.6337
149.0,0.1806,0.6375
150.0,0.1827,0.6412
151.0,0.1848,0.6448
152.0,0.1869,0.6485
153.0,0.189,0.6521
154.0,0.1911,0.6557
155.0,0.1932,0.6593
156.0,0.1953,0.6629
157.0,0.1974,0.6664
158.0,0.1995,0.67
159.0,0.2017,0.6737
160.0,0.2038,0.6772
161.0,0.2059,0.6806
162.0,0.208,0.6841
163.0,0.2102,0.6877
164.0,0.2123,0.6911
165.0,0.2144,0.6946
166.0,0.2166,0.6981
167.0,0.2187,0.7015
168.0,0.2208,0.7048
169.0,0.223,0.7083
170.0,0.2251,0.7117
171.0,0.2272,0.715
172.0,0.2294,0.7184
173.0,0.2315,0.7217
174.0,0.2337,0.7251
175.0,0.2358,0.7284
176.0,0.2379,0.7316
177.0,0.2401,0.735
178.0,0.2422,0.7382
179.0,0.2444,0.7416
180.0,0.2465,0.7447
181.0,0.2486,0.7479
182.0,0.2508,0.7512
183.0,0.2529,0.7543
184.0,0.2551,0.7576
185.0,0.2572,0.7607
186.0,0.2593,0.7638
187.0,0.2615,0.7671
188.0,0.2636,0.7701
189.0,0.2657,0.7732
190.0,0.2679,0.7764
191.0,0.27,0.7794
192.0,0.2721,0.7824
193.0,0.2742,0.7855
194.0,0.2764,0.7886
195.0,0.2785,0.7916
196.0,0.2806,0.7946
197.0,0.2827,0.7975
198.0,0.2848,0.8005
199.0,0.2869,0.8034
200.0,0.289,0.8064
201.0,0.2912,0.8094
202.0,0.2933,0.8124
203.0,0.2954,0.8153
204.0,0.2975,0.8182
205.0,0.2995,0.8209
206.0,0.3016,0.8238
207.0,0.3037,0.8266
208.0,0.3058,0.8295
209.0,0.3079,0.8323
210.0,0.31,0.8352
211.0,0.312,0.8379
212.0,0.3141,0.8407
213.0,0.3162,0.8435
214.0,0.3182,0.8461
215.0,0.3203,0.8489
216.0,0.3224,0.8517
217.0,0.3244,0.8543
218.0,0.3265,0.8571
219.0,0.3285,0.8597
220.0,0.3305,0.8623
221.0,0.3326,0.8651
222.0,0.3346,0.8677
223.0,0.3366,0.8703
224.0,0.3386,0.8728
225.0,0.3406,0.8754
226.0,0.3427,0.8781
227.0,0.3447,0.8807
228.0,0.3467,0.8832
229.0,0.3486,0.8856
230.0,0.3506,0.8882
231.0,0.3526,0.8907
232.0,0.3546,0.8932
233.0,0.3566,0.8957
234.0,0.3585,0.8981
235.0,0.3605,0.9006
236.0,0.3624,0.903
237.0,0.3644,0.9055
238.0,0.3663,0.9078
239.0,0.3683,0.9103
240.0,0.3702,0.9127
241.0,0.3721,0.915
242.0,0.3741,0.9175
243.0,0.376,0.9198
244.0,0.3779,0.9221
245.0,0.3798,0.9244
246.0,0.3817,0.9267
247.0,0.3836,0.929
248.0,0.3854,0.9312
249.0,0.3873,0.9335
250.0,0.3892,0.9358
251.0,0.391,0.9379
252.0,0.3929,0.9402
253.0,0.3947,0.9424
254.0,0.3966,0.9446
255.0,0.3984,0.9468
256.0,0.4002,0.9489
257.0,0.4021,0.9512
258.0,0.4039,0.9533
259.0,0.4057,0.9554
260.0,0.4075,0.9575
261.0,0.4093,0.9596
262.0,0.4111,0.9618
263.0,0.4128,0.9637
264.0,0.4146,0.9658
265.0,0.4164,0.9679
266.0,0.4181,0.9699
267.0,0.4199,0.972
268.0,0.4216,0.974
269.0,0.4234,0.976
270.0,0.4251,0.978
271.0,0.4268,0.9799
272.0,0.4285,0.9819
273.0,0.4302,0.9838
274.0,0.4319,0.9858
275.0,0.4336,0.9877
276.0,0.4353,0.9897
277.0,0.4369,0.9915
278.0,0.4386,0.9934
279.0,0.4403,0.9953
280.0,0.4419,0.9971
281.0,0.4435,0.9989
282.0,0.4452,1.0008
283.0,0.4468,1.0026
284.0,0.4484,1.0044
285.0,0.45,1.0062
286.0,0.4516,1.008
287.0,0.4532,1.0098
288.0,0.4548,1.0116
289.0,0.4564,1.0134
290.0,0.4579,1.015
291.0,0.4595,1.0168
292.0,0.4611,1.0186
293.0,0.4626,1.0202
294.0,0.4641,1.0219
295.0,0.4657,1.0236
296.0,0.4672,1.0253
297.0,0.4687,1.0269
298.0,0.4702,1.0286
299.0,0.4717,1.0302
300.0,0.4732,1.0318
301.0,0.4746,1.0334
302.0,0.4761,1.035
303.0,0.4776,1.0366
304.0,0.479,1.0381
305.0,0.4804,1.0397
306.0,0.4819,1.0413
307.0,0.4833,1.0428
308.0,0.4847,1.0443
309.0,0.4861,1.0458
310.0,0.4875,1.0473
311.0,0.4889,1.0488
312.0,0.4903,1.0503
313.0,0.4916,1.0517
314.0,0.493,1.0532
315.0,0.4944,1.0547
316.0,0.4957,1.0561
317.0,0.497,1.0575
318.0,0.4984,1.059
319.0,0.4997,1.0603
320.0,0.501,1.0617
321.0,0.5023,1.0631
322.0,0.5036,1.0645
323.0,0.5049,1.0658
324.0,0.5061,1.0671
325.0,0.5074,1.0685
326.0,0.5087,1.0698
327.0,0.5099,1.0711
