# case 0105  h_peak=0.45 m  t_peak=960 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0001,0.015
11.0,0.0001,0.015
12.0,0.0001,0.015
13.0,0.0001,0.015
14.0,0.0001,0.015
15.0,0.0002,0.0212
16.0,0.0002,0.0212
17.0,0.0002,0.0212
18.0,0.0003,0.026
19.0,0.0003,0.026
20.0,0.0003,0.026
21.0,0.0004,0.03
22.0,0.0004,0.03
23.0,0.0005,0.0335
24.0,0.0005,0.0335
25.0,0.0006,0.0367
26.0,0.0006,0.0367
27.0,0.0007,0.0397
28.0,0.0007,0.0397
29.0,0.0008,0.0424
30.0,0.0009,0.045
31.0,0.0009,0.045
32.0,0.001,0.0474
33.0,0.0011,0.0497
34.0,0.0012,0.052
35.0,0.0013,0.0541
36.0,0.0014,0.0561
37.0,0.0015,0.0581
38.0,0.0015,0.0581
39.0,0.0016,0.06
40.0,0.0018,0.0636
41.0,0.0019,0.0654
42.0,0.002,0.0671
43.0,0.0021,0.0687
44.0,0.0022,0.0704
45.0,0.0023,0.0719
46.0,0.0024,0.0735
47.0,0.0026,0.0765
48.0,0.0027,0.0779
49.0,0.0028,0.0794
50.0,0.003,0.0822
51.0,0.0031,0.0835
52.0,0.0033,0.0862
53.0,0.0034,0.0875
54.0,0.0036,0.09
55.0,0.0037,0.0912
56.0,0.0039,0.0937
57.0,0.0041,0.096
58.0,0.0042,0.0972
59.0,0.0044,0.0995
60.0,0.0046,0.1017
61.0,0.0048,0.1039
62.0,0.0049,0.105
63.0,0.0051,0.1071
64.0,0.0053,0.1092
65.0,0.0055,0.1112
66.0,0.0057,0.1132
67.0,0.0059,0.1152
68.0,0.0061,0.1172
69.0,0.0063,0.1191
70.0,0.0066,0.1219
71.0,0.0068,0.1237
72.0,0.007,0.1255
73.0,0.0072,0.1273
74.0,0.0075,0.1299
75.0,0.0077,0.1316
76.0,0.0079,0.1333
77.0,0.0082,0.1358
78.0,0.0084,0.1375
79.0,0.0087,0.1399
80.0,0.0089,0.1415
81.0,0.0092,0.1439
82.0,0.0094,0.1454
83.0,0.0097,0.1477
84.0,0.01,0.15
85.0,0.0102,0.1515
86.0,0.0105,0.1537
87.0,0.0108,0.1559
88.0,0.0111,0.158
89.0,0.0114,0.1602
90.0,0.0117,0.1622
91.0,0.012,0.1643
92.0,0.0123,0.1664
93.0,0.0126,0.1684
94.0,0.0129,0.1704
95.0,0.0132,0.1723
96.0,0.0135,0.1743
97.0,0.0138,0.1762
98.0,0.0141,0.1781
99.0,0.0145,0.1806
100.0,0.0148,0.1825
101.0,0.0151,0.1843
102.0,0.0155,0.1867
103.0,0.0158,0.1885
104.0,0.0162,0.1909
105.0,0.0165,0.1927
106.0,0.0169,0.195
107.0,0.0172,0.1967
108.0,0.0176,0.199
109.0,0.0179,0.2007
110.0,0.0183,0.2029
111.0,0.0187,0.2051
112.0,0.019,0.2068
113.0,0.0194,0.2089
114.0,0.0198,0.2111
115.0,0.0202,0.2132
116.0,0.0206,0.2153
117.0,0.021,0.2174
118.0,0.0214,0.2194
119.0,0.0218,0.2215
120.0,0.0222,0.2235
121.0,0.0226,0.2255
122.0,0.023,0.2275
123.0,0.0234,0.2295
124.0,0.0238,0.2314
125.0,0.0242,0.2333
126.0,0.0246,0.2353
127.0,0.0251,0.2376
128.0,0.0255,0.2395
129.0,0.0259,0.2414
130.0,0.0264,0.2437
131.0,0.0268,0.2456
132.0,0.0273,0.2478
133.0,0.0277,0.2496
134.0,0.0282,0.2519
135.0,0.0286,0.2537
136.0,0.0291,0.2559
137.0,0.0295,0.2576
138.0,0.03,0.2598
139.0,0.0305,0.262
140.0,0.0309,0.2637
141.0,0.0314,0.2658
142.0,0.0319,0.2679
143.0,0.0324,0.27
144.0,0.0328,0.2717
145.0,0.0333,0.2737
146.0,0.0338,0.2758
147.0,0.0343,0.2778
148.0,0.0348,0.2798
149.0,0.0353,0.2818
150.0,0.0358,0.2838
151.0,0.0363,0.2858
152.0,0.0368,0.2877
153.0,0.0373,0.2897
154.0,0.0378,0.2916
155.0,0.0384,0.2939
156.0,0.0389,0.2958
157.0,0.0394,0.2977
158.0,0.0399,0.2996
159.0,0.0405,0.3019
160.0,0.041,0.3037
161.0,0.0415,0.3056
162.0,0.0421,0.3078
163.0,0.0426,0.3096
164.0,0.0431,0.3114
165.0,0.0437,0.3136
166.0,0.0442,0.3154
167.0,0.0448,0.3175
168.0,0.0453,0.3193
169.0,0.0459,0.3214
170.0,0.0465,0.3235
171.0,0.047,0.3252
172.0,0.0476,0.3273
173.0,0.0482,0.3293
174.0,0.0487,0.331
175.0,0.0493,0.3331
176.0,0.0499,0.3351
177.0,0.0505,0.3371
178.0,0.0511,0.3391
179.0,0.0516,0.3407
180.0,0.0522,0.3427
181.0,0.0528,0.3447
182.0,0.0534,0.3466
183.0,0.054,0.3486
184.0,0.0546,0.3505
185.0,0.0552,0.3524
186.0,0.0558,0.3543
187.0,0.0564,0.3562
188.0,0.057,0.3581
189.0,0.0576,0.36
190.0,0.0582,0.3619
191.0,0.0589,0.364
192.0,0.0595,0.3659
193.0,0.0601,0.3677
194.0,0.0607,0.3696
195.0,0.0614,0.3717
196.0,0.062,0.3735
197.0,0.0626,0.3753
198.0,0.0632,0.3771
199.0,0.0639,0.3792
200.0,0.0645,0.381
201.0,0.0652,0.383
202.0,0.0658,0.3848
203.0,0.0664,0.3865
204.0,0.0671,0.3886
205.0,0.0677,0.3903
206.0,0.0684,0.3923
207.0,0.069,0.394
208.0,0.0697,0.396
209.0,0.0703,0.3977
210.0,0.071,0.3997
211.0,0.0717,0.4017
212.0,0.0723,0.4033
213.0,0.073,0.4053
214.0,0.0737,0.4072
215.0,0.0743,0.4089
216.0,0.075,0.4108
217.0,0.0757,0.4127
218.0,0.0764,0.4146
219.0,0.077,0.4162
220.0,0.0777,0.4181
221.0,0.0784,0.42
222.0,0.0791,0.4219
223.0,0.0798,0.4237
224.0,0.0805,0.4256
225.0,0.0811,0.4272
226.0,0.0818,0.429
227.0,0.0825,0.4308
228.0,0.0832,0.4327
229.0,0.0839,0.4345
230.0,0.0846,0.4363
231.0,0.0853,0.4381
232.0,0.086,0.4399
233.0,0.0867,0.4417
234.0,0.0874,0.4435
235.0,0.0881,0.4452
236.0,0.0888,0.447
237.0,0.0896,0.449
238.0,0.0903,0.4507
239.0,0.091,0.4525
240.0,0.0917,0.4542
241.0,0.0924,0.456
242.0,0.0931,0.4577
243.0,0.0939,0.4596
244.0,0.0946,0.4614
245.0,0.0953,0.4631
246.0,0.096,0.4648
247.0,0.0968,0.4667
248.0,0.0975,0.4684
249.0,0.0982,0.4701
250.0,0.0989,0.4717
251.0,0.0997,0.4736
252.0,0.1004,0.4753
253.0,0.1011,0.4769
254.0,0.1019,0.4788
255.0,0.1026,0.4805
256.0,0.1034,0.4823
257.0,0.1041,0.484
258.0,0.1048,0.4856
259.0,0.1056,0.4874
260.0,0.1063,0.4891
261.0,0.1071,0.4909
262.0,0.1078,0.4925
263.0,0.1086,0.4943
264.0,0.1093,0.4959
265.0,0.1101,0.4977
266.0,0.1108,0.4993
267.0,0.1116,0.5011
268.0,0.1123,0.5027
269.0,0.1131,0.5045
270.0,0.1138,0.506
271.0,0.1146,0.5078
272.0,0.1154,0.5096
273.0,0.1161,0.5111
274.0,0.1169,0.5129
275.0,0.1176,0.5144
276.0,0.1184,0.5161
277.0,0.1192,0.5179
278.0,0.1199,0.5194
279.0,0.1207,0.5211
280.0,0.1215,0.5229
281.0,0.1222,0.5244
282.0,0.123,0.5261
283.0,0.1238,0.5278
284.0,0.1246,0.5295
285.0,0.1253,0.531
286.0,0.1261,0.5327
287.0,0.1269,0.5343
288.0,0.1277,0.536
289.0,0.1284,0.5375
290.0,0.1292,0.5392
291.0,0.13,0.5408
292.0,0.1308,0.5425
293.0,0.1315,0.5439
294.0,0.1323,0.5456
295.0,0.1331,0.5472
296.0,0.1339,0.5489
297.0,0.1347,0.5505
298.0,0.1355,0.5522
299.0,0.1362,0.5536
300.0,0.137,0.5552
301.0,0.1378,0.5568
302.0,0.1386,0.5584
303.0,0.1394,0.56
304.0,0.1402,0.5616
305.0,0.141,0.5632
306.0,0.1417,0.5646
307.0,0.1425,0.5662
308.0,0.1433,0.5678
309.0,0.1441,0.5694
310.0,0.1449,0.571
311.0,0.1457,0.5726
312.0,0.1465,0.5741
313.0,0.1473,0.5757
314.0,0.1481,0.5773
315.0,0.1489,0.5788
316.0,0.1497,0.5804
317.0,0.1505,0.5819
318.0,0.1512,0.5833
319.0,0.152,0.5848
320.0,0.1528,0.5863
321.0,0.1536,0.5879
322.0,0.1544,0.5894
323.0,0.1552,0.5909
324.0,0.156,0.5925
325.0,0.1568,0.594
326.0,0.1576,0.5955
327.0,0.1584,0.597
328.0,0.1592,0.5985
329.0,0.16,0.6
