# case 0038  h_peak=0.35 m  t_peak=480 min  alpha=1.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0046,0.0678
20.0,0.0125,0.1118
30.0,0.0223,0.1493
40.0,0.0333,0.1825
50.0,0.0451,0.2124
60.0,0.0575,0.2398
70.0,0.0702,0.265
80.0,0.0831,0.2883
90.0,0.0961,0.31
100.0,0.1091,0.3303
110.0,0.122,0.3493
120.0,0.1348,0.3672
130.0,0.1473,0.3838
140.0,0.1595,0.3994
150.0,0.1715,0.4141
160.0,0.1831,0.4279
170.0,0.1944,0.4409
180.0,0.2052,0.453
190.0,0.2157,0.4644
200.0,0.2258,0.4752
210.0,0.2355,0.4853
220.0,0.2447,0.4947
230.0,0.2536,0.5036
240.0,0.262,0.5119
250.0,0.2699,0.5195
260.0,0.2775,0.5268
270.0,0.2846,0.5335
280.0,0.2913,0.5397
290.0,0.2976,0.5455
300.0,0.3035,0.5509
310.0,0.309,0.5559
320.0,0.3141,0.5604
330.0,0.3188,0.5646
340.0,0.3232,0.5685
350.0,0.3271,0.5719
360.0,0.3308,0.5752
370.0,0.334,0.5779
380.0,0.337,0.5805
390.0,0.3396,0.5828
400.0,0.3419,0.5847
410.0,0.3439,0.5864
420.0,0.3455,0.5878
430.0,0.347,0.5891
440.0,0.3481,0.59
450.0,0.3489,0.5907
460.0,0.3495,0.5912
470.0,0.3499,0.5915
480.0,0.35,0.5916
490.0,0.3368,0.5803
500.0,0.3241,0.5693
510.0,0.3119,0.5585
520.0,0.3002,0.5479
530.0,0.2889,0.5375
540.0,0.278,0.5273
550.0,0.2675,0.5172
560.0,0.2575,0.5074
570.0,0.2478,0.4978
580.0,0.2385,0.4884
590.0,0.2295,0.4791
600.0,0.2208,0.4699
610.0,0.2125,0.461
620.0,0.2045,0.4522
630.0,0.1968,0.4436
640.0,0.1894,0.4352
650.0,0.1823,0.427
660.0,0.1754,0.4188
670.0,0.1688,0.4109
680.0,0.1625,0.4031
690.0,0.1563,0.3953
700.0,0.1505,0.3879
710.0,0.1448,0.3805
720.0,0.1393,0.3732
730.0,0.1341,0.3662
740.0,0.129,0.3592
750.0,0.1242,0.3524
760.0,0.1195,0.3457
770.0,0.115,0.3391
780.0,0.1107,0.3327
790.0,0.1065,0.3263
800.0,0.1025,0.3202
810.0,0.0986,0.314
820.0,0.0949,0.3081
830.0,0.0914,0.3023
840.0,0.0879,0.2965
850.0,0.0846,0.2909
860.0,0.0814,0.2853
870.0,0.0784,0.28
880.0,0.0754,0.2746
890.0,0.0726,0.2694
900.0,0.0698,0.2642
910.0,0.0672,0.2592
920.0,0.0647,0.2544
930.0,0.0622,0.2494
940.0,0.0599,0.2447
950.0,0.0576,0.24
960.0,0.0555,0.2356
970.0,0.0534,0.2311
980.0,0.0514,0.2267
990.0,0.0494,0.2223
1000.0,0.0476,0.2182
1010.0,0.0458,0.214
1020.0,0.0441,0.21
1030.0,0.0424,0.2059
1040.0,0.0408,0.202
1050.0,0.0393,0.1982
1060.0,0.0378,0.1944
1070.0,0.0364,0.1908
1080.0,0.035,0.1871
1090.0,0.0337,0.1836
1100.0,0.0324,0.18
1110.0,0.0312,0.1766
1120.0,0.03,0.1732
1130.0,0.0289,0.17
1140.0,0.0278,0.1667
1150.0,0.0268,0.1637
1160.0,0.0257,0.1603
1170.0,0.0248,0.1575
1180.0,0.0238,0.1543
1190.0,0.0229,0.1513
1200.0,0.0221,0.1487
1210.0,0.0213,0.1459
1220.0,0.0205,0.1432
1230.0,0.0197,0.1404
1240.0,0.0189,0.1375
1250.0,0.0182,0.1349
1260.0,0.0175,0.1323
1270.0,0.0169,0.13
1280.0,0.0162,0.1273
1290.0,0.0156,0.1249
1300.0,0.015,0.1225
1310.0,0.0145,0.1204
1320.0,0.0139,0.1179
1330.0,0.0134,0.1158
1340.0,0.0129,0.1136
1350.0,0.0124,0.1114
1360.0,0.012,0.1095
1370.0,0.0115,0.1072
1380.0,0.0111,0.1054
1390.0,0.0107,0.1034
1400.0,0.0103,0.1015
1410.0,0.0099,0.0995
1420.0,0.0095,0.0975
1430.0,0.0091,0.0954
1440.0,0.0088,0.0938
1450.0,0.0085,0.0922
1460.0,0.0081,0.09
1470.0,0.0078,0.0883
1480.0,0.0075,0.0866
1490.0,0.0073,0.0854
1500.0,0.007,0.0837
1510.0,0.0067,0.0819
1520.0,0.0065,0.0806
1530.0,0.0062,0.0787
1540.0,0.006,0.0775
1550.0,0.0058,0.0762
1560.0,0.0055,0.0742
1570.0,0.0053,0.0728
1580.0,0.0051,0.0714
1590.0,0.0049,0.07
1600.0,0.0048,0.0693
1610.0,0.0046,0.0678
1620.0,0.0044,0.0663
1630.0,0.0042,0.0648
1640.0,0.0041,0.064
1650.0,0.0039,0.0624
1660.0,0.0038,0.0616
1670.0,0.0036,0.06
1680.0,0.0035,0.0592
1690.0,0.0034,0.0583
1700.0,0.0032,0.0566
1710.0,0.0031,0.0557
1760.0,0.0,0.0
