# case 0046  h_peak=0.15 m  t_peak=960 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0001,0.015
3.0,0.0001,0.015
4.0,0.0002,0.0212
5.0,0.0003,0.026
6.0,0.0003,0.026
7.0,0.0004,0.03
8.0,0.0005,0.0335
9.0,0.0006,0.0367
10.0,0.0007,0.0397
11.0,0.0008,0.0424
12.0,0.0009,0.045
13.0,0.001,0.0474
14.0,0.0012,0.052
15.0,0.0013,0.0541
16.0,0.0014,0.0561
17.0,0.0015,0.0581
18.0,0.0017,0.0618
19.0,0.0018,0.0636
20.0,0.002,0.0671
21.0,0.0021,0.0687
22.0,0.0023,0.0719
23.0,0.0024,0.0735
24.0,0.0026,0.0765
25.0,0.0027,0.0779
26.0,0.0029,0.0808
27.0,0.003,0.0822
28.0,0.0032,0.0849
29.0,0.0034,0.0875
30.0,0.0035,0.0887
31.0,0.0037,0.0912
32.0,0.0039,0.0937
33.0,0.0041,0.096
34.0,0.0042,0.0972
35.0,0.0044,0.0995
36.0,0.0046,0.1017
37.0,0.0048,0.1039
38.0,0.005,0.1061
39.0,0.0052,0.1082
40.0,0.0054,0.1102
41.0,0.0056,0.1122
42.0,0.0058,0.1142
43.0,0.006,0.1162
44.0,0.0062,0.1181
45.0,0.0064,0.12
46.0,0.0066,0.1219
47.0,0.0068,0.1237
48.0,0.007,0.1255
49.0,0.0072,0.1273
50.0,0.0074,0.129
51.0,0.0076,0.1308
52.0,0.0078,0.1325
53.0,0.008,0.1342
54.0,0.0082,0.1358
55.0,0.0085,0.1383
56.0,0.0087,0.1399
57.0,0.0089,0.1415
58.0,0.0091,0.1431
59.0,0.0093,0.1447
60.0,0.0096,0.147
61.0,0.0098,0.1485
62.0,0.01,0.15
63.0,0.0102,0.1515
64.0,0.0105,0.1537
65.0,0.0107,0.1552
66.0,0.0109,0.1566
67.0,0.0112,0.1587
68.0,0.0114,0.1602
69.0,0.0116,0.1616
70.0,0.0119,0.1636
71.0,0.0121,0.165
72.0,0.0123,0.1664
73.0,0.0126,0.1684
74.0,0.0128,0.1697
75.0,0.0131,0.1717
76.0,0.0133,0.173
77.0,0.0135,0.1743
78.0,0.0138,0.1762
79.0,0.014,0.1775
80.0,0.0143,0.1794
81.0,0.0145,0.1806
82.0,0.0148,0.1825
83.0,0.015,0.1837
84.0,0.0153,0.1855
85.0,0.0155,0.1867
86.0,0.0158,0.1885
87.0,0.016,0.1897
88.0,0.0163,0.1915
89.0,0.0165,0.1927
90.0,0.0168,0.1944
91.0,0.017,0.1956
92.0,0.0173,0.1973
93.0,0.0175,0.1984
94.0,0.0178,0.2001
95.0,0.018,0.2012
96.0,0.0183,0.2029
97.0,0.0186,0.2046
98.0,0.0188,0.2057
99.0,0.0191,0.2073
100.0,0.0193,0.2084
101.0,0.0196,0.21
102.0,0.0199,0.2116
103.0,0.0201,0.2127
104.0,0.0204,0.2142
105.0,0.0206,0.2153
106.0,0.0209,0.2169
107.0,0.0212,0.2184
108.0,0.0214,0.2194
109.0,0.0217,0.221
110.0,0.022,0.2225
111.0,0.0222,0.2235
112.0,0.0225,0.225
113.0,0.0228,0.2265
114.0,0.023,0.2275
115.0,0.0233,0.229
116.0,0.0236,0.2304
117.0,0.0238,0.2314
118.0,0.0241,0.2329
119.0,0.0244,0.2343
120.0,0.0246,0.2353
121.0,0.0249,0.2367
122.0,0.0252,0.2381
123.0,0.0254,0.2391
124.0,0.0257,0.2405
125.0,0.026,0.2419
126.0,0.0263,0.2433
127.0,0.0265,0.2442
128.0,0.0268,0.2456
129.0,0.0271,0.2469
130.0,0.0273,0.2478
131.0,0.0276,0.2492
132.0,0.0279,0.2505
133.0,0.0282,0.2519
134.0,0.0284,0.2528
135.0,0.0287,0.2541
136.0,0.029,0.2554
137.0,0.0293,0.2568
138.0,0.0295,0.2576
139.0,0.0298,0.2589
140.0,0.0301,0.2602
141.0,0.0304,0.2615
142.0,0.0306,0.2624
143.0,0.0309,0.2637
144.0,0.0312,0.265
145.0,0.0315,0.2662
146.0,0.0317,0.2671
147.0,0.032,0.2683
148.0,0.0323,0.2696
149.0,0.0326,0.2708
150.0,0.0328,0.2717
151.0,0.0331,0.2729
152.0,0.0334,0.2741
153.0,0.0337,0.2754
154.0,0.034,0.2766
155.0,0.0342,0.2774
156.0,0.0345,0.2786
157.0,0.0348,0.2798
158.0,0.0351,0.281
159.0,0.0353,0.2818
160.0,0.0356,0.283
161.0,0.0359,0.2842
162.0,0.0362,0.2854
163.0,0.0365,0.2866
164.0,0.0367,0.2874
165.0,0.037,0.2885
166.0,0.0373,0.2897
167.0,0.0376,0.2909
168.0,0.0379,0.292
169.0,0.0381,0.2928
170.0,0.0384,0.2939
171.0,0.0387,0.2951
172.0,0.039,0.2962
173.0,0.0392,0.297
174.0,0.0395,0.2981
175.0,0.0398,0.2992
176.0,0.0401,0.3004
177.0,0.0404,0.3015
178.0,0.0406,0.3022
179.0,0.0409,0.3034
180.0,0.0412,0.3045
181.0,0.0415,0.3056
182.0,0.0418,0.3067
183.0,0.042,0.3074
184.0,0.0423,0.3085
185.0,0.0426,0.3096
186.0,0.0429,0.3107
187.0,0.0432,0.3118
188.0,0.0434,0.3125
189.0,0.0437,0.3136
190.0,0.044,0.3146
191.0,0.0443,0.3157
192.0,0.0445,0.3164
193.0,0.0448,0.3175
194.0,0.0451,0.3186
195.0,0.0454,0.3196
196.0,0.0457,0.3207
197.0,0.0459,0.3214
198.0,0.0462,0.3224
199.0,0.0465,0.3235
200.0,0.0468,0.3245
201.0,0.047,0.3252
202.0,0.0473,0.3262
203.0,0.0476,0.3273
204.0,0.0479,0.3283
205.0,0.0482,0.3293
206.0,0.0484,0.33
207.0,0.0487,0.331
208.0,0.049,0.332
209.0,0.0493,0.3331
210.0,0.0495,0.3337
211.0,0.0498,0.3347
212.0,0.0501,0.3357
213.0,0.0504,0.3367
214.0,0.0506,0.3374
215.0,0.0509,0.3384
216.0,0.0512,0.3394
217.0,0.0515,0.3404
218.0,0.0517,0.3411
219.0,0.052,0.3421
220.0,0.0523,0.343
221.0,0.0526,0.344
222.0,0.0528,0.3447
223.0,0.0531,0.3457
224.0,0.0534,0.3466
225.0,0.0537,0.3476
226.0,0.0539,0.3482
227.0,0.0542,0.3492
228.0,0.0545,0.3502
229.0,0.0548,0.3511
230.0,0.055,0.3518
231.0,0.0553,0.3527
232.0,0.0556,0.3537
233.0,0.0559,0.3546
234.0,0.0561,0.3553
235.0,0.0564,0.3562
236.0,0.0567,0.3572
237.0,0.0569,0.3578
238.0,0.0572,0.3587
239.0,0.0575,0.3597
240.0,0.0578,0.3606
241.0,0.058,0.3612
242.0,0.0583,0.3622
243.0,0.0586,0.3631
244.0,0.0588,0.3637
245.0,0.0591,0.3647
246.0,0.0594,0.3656
247.0,0.0596,0.3662
248.0,0.0599,0.3671
249.0,0.0602,0.368
250.0,0.0604,0.3686
251.0,0.0607,0.3696
252.0,0.061,0.3705
253.0,0.0613,0.3714
254.0,0.0615,0.372
255.0,0.0618,0.3729
256.0,0.0621,0.3738
257.0,0.0623,0.3744
258.0,0.0626,0.3753
259.0,0.0629,0.3762
260.0,0.0631,0.3768
261.0,0.0634,0.3777
262.0,0.0636,0.3783
263.0,0.0639,0.3792
264.0,0.0642,0.3801
265.0,0.0644,0.3807
266.0,0.0647,0.3815
267.0,0.065,0.3824
268.0,0.0652,0.383
269.0,0.0655,0.3839
270.0,0.0658,0.3848
271.0,0.066,0.3854
272.0,0.0663,0.3862
273.0,0.0665,0.3868
274.0,0.0668,0.3877
275.0,0.0671,0.3886
276.0,0.0673,0.3891
277.0,0.0676,0.39
278.0,0.0678,0.3906
279.0,0.0681,0.3914
280.0,0.0684,0.3923
281.0,0.0686,0.3929
282.0,0.0689,0.3937
283.0,0.0691,0.3943
284.0,0.0694,0.3952
285.0,0.0697,0.396
286.0,0.0699,0.3966
287.0,0.0702,0.3974
288.0,0.0704,0.398
289.0,0.0707,0.3988
290.0,0.0709,0.3994
291.0,0.0712,0.4002
292.0,0.0715,0.4011
293.0,0.0717,0.4017
294.0,0.072,0.4025
295.0,0.0722,0.4031
296.0,0.0725,0.4039
297.0,0.0727,0.4044
298.0,0.073,0.4053
299.0,0.0732,0.4058
300.0,0.0735,0.4067
301.0,0.0737,0.4072
302.0,0.074,0.408
303.0,0.0742,0.4086
304.0,0.0745,0.4094
305.0,0.0747,0.41
306.0,0.075,0.4108
307.0,0.0753,0.4116
308.0,0.0755,0.4122
309.0,0.0757,0.4127
310.0,0.076,0.4135
311.0,0.0762,0.4141
312.0,0.0765,0.4149
313.0,0.0767,0.4154
314.0,0.077,0.4162
315.0,0.0772,0.4168
316.0,0.0775,0.4176
317.0,0.0777,0.4181
318.0,0.078,0.4189
319.0,0.0782,0.4195
320.0,0.0785,0.4203
321.0,0.0787,0.4208
322.0,0.079,0.4216
323.0,0.0792,0.4221
324.0,0.0794,0.4227
325.0,0.0797,0.4235
326.0,0.0799,0.424
327.0,0.0802,0.4248
328.0,0.0804,0.4253
