# case 0292  h_peak=2.40 m  t_peak=960 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0001,0.015
6.0,0.0001,0.015
7.0,0.0001,0.015
8.0,0.0002,0.0212
9.0,0.0002,0.0212
10.0,0.0003,0.026
11.0,0.0004,0.03
12.0,0.0005,0.0335
13.0,0.0006,0.0367
14.0,0.0007,0.0397
15.0,0.0009,0.045
16.0,0.001,0.0474
17.0,0.0012,0.052
18.0,0.0013,0.0541
19.0,0.0015,0.0581
20.0,0.0017,0.0618
21.0,0.002,0.0671
22.0,0.0022,0.0704
23.0,0.0024,0.0735
24.0,0.0027,0.0779
25.0,0.003,0.0822
26.0,0.0033,0.0862
27.0,0.0036,0.09
28.0,0.0039,0.0937
29.0,0.0043,0.0984
30.0,0.0047,0.1028
31.0,0.0051,0.1071
32.0,0.0055,0.1112
33.0,0.0059,0.1152
34.0,0.0063,0.1191
35.0,0.0068,0.1237
36.0,0.0072,0.1273
37.0,0.0077,0.1316
38.0,0.0083,0.1367
39.0,0.0088,0.1407
40.0,0.0093,0.1447
41.0,0.0099,0.1492
42.0,0.0105,0.1537
43.0,0.0111,0.158
44.0,0.0117,0.1622
45.0,0.0124,0.167
46.0,0.013,0.171
47.0,0.0137,0.1756
48.0,0.0144,0.18
49.0,0.0151,0.1843
50.0,0.0159,0.1891
51.0,0.0167,0.1938
52.0,0.0174,0.1979
53.0,0.0182,0.2024
54.0,0.0191,0.2073
55.0,0.0199,0.2116
56.0,0.0208,0.2163
57.0,0.0217,0.221
58.0,0.0226,0.2255
59.0,0.0235,0.2299
60.0,0.0244,0.2343
61.0,0.0254,0.2391
62.0,0.0264,0.2437
63.0,0.0274,0.2483
64.0,0.0284,0.2528
65.0,0.0294,0.2572
66.0,0.0305,0.262
67.0,0.0316,0.2666
68.0,0.0327,0.2712
69.0,0.0338,0.2758
70.0,0.035,0.2806
71.0,0.0362,0.2854
72.0,0.0373,0.2897
73.0,0.0385,0.2943
74.0,0.0398,0.2992
75.0,0.041,0.3037
76.0,0.0423,0.3085
77.0,0.0436,0.3132
78.0,0.0449,0.3178
79.0,0.0462,0.3224
80.0,0.0476,0.3273
81.0,0.049,0.332
82.0,0.0504,0.3367
83.0,0.0518,0.3414
84.0,0.0532,0.346
85.0,0.0547,0.3508
86.0,0.0561,0.3553
87.0,0.0576,0.36
88.0,0.0591,0.3647
89.0,0.0607,0.3696
90.0,0.0622,0.3741
91.0,0.0638,0.3789
92.0,0.0654,0.3836
93.0,0.067,0.3883
94.0,0.0687,0.3932
95.0,0.0703,0.3977
96.0,0.072,0.4025
97.0,0.0737,0.4072
98.0,0.0754,0.4119
99.0,0.0772,0.4168
100.0,0.0789,0.4213
101.0,0.0807,0.4261
102.0,0.0825,0.4308
103.0,0.0843,0.4355
104.0,0.0861,0.4401
105.0,0.088,0.445
106.0,0.0899,0.4497
107.0,0.0918,0.4545
108.0,0.0937,0.4592
109.0,0.0956,0.4638
110.0,0.0976,0.4686
111.0,0.0995,0.4732
112.0,0.1015,0.4779
113.0,0.1036,0.4828
114.0,0.1056,0.4874
115.0,0.1076,0.492
116.0,0.1097,0.4968
117.0,0.1118,0.5015
118.0,0.1139,0.5062
119.0,0.116,0.5109
120.0,0.1182,0.5157
121.0,0.1203,0.5203
122.0,0.1225,0.525
123.0,0.1247,0.5297
124.0,0.1269,0.5343
125.0,0.1292,0.5392
126.0,0.1314,0.5437
127.0,0.1337,0.5485
128.0,0.136,0.5532
129.0,0.1383,0.5578
130.0,0.1406,0.5624
131.0,0.143,0.5672
132.0,0.1454,0.572
133.0,0.1477,0.5765
134.0,0.1501,0.5811
135.0,0.1526,0.586
136.0,0.155,0.5906
137.0,0.1574,0.5951
138.0,0.1599,0.5998
139.0,0.1624,0.6045
140.0,0.1649,0.6091
141.0,0.1674,0.6137
142.0,0.17,0.6185
143.0,0.1725,0.623
144.0,0.1751,0.6277
145.0,0.1777,0.6323
146.0,0.1803,0.6369
147.0,0.1829,0.6415
148.0,0.1856,0.6462
149.0,0.1882,0.6507
150.0,0.1909,0.6554
151.0,0.1936,0.66
152.0,0.1963,0.6646
153.0,0.199,0.6691
154.0,0.2018,0.6738
155.0,0.2045,0.6783
156.0,0.2073,0.683
157.0,0.2101,0.6875
158.0,0.2129,0.6921
159.0,0.2157,0.6967
160.0,0.2186,0.7013
161.0,0.2214,0.7058
162.0,0.2243,0.7104
163.0,0.2272,0.715
164.0,0.2301,0.7195
165.0,0.233,0.7241
166.0,0.2359,0.7285
167.0,0.2389,0.7332
168.0,0.2418,0.7376
169.0,0.2448,0.7422
170.0,0.2478,0.7467
171.0,0.2508,0.7512
172.0,0.2538,0.7557
173.0,0.2569,0.7603
174.0,0.2599,0.7647
175.0,0.263,0.7693
176.0,0.2661,0.7738
177.0,0.2692,0.7783
178.0,0.2723,0.7827
179.0,0.2754,0.7872
180.0,0.2785,0.7916
181.0,0.2817,0.7961
182.0,0.2848,0.8005
183.0,0.288,0.805
184.0,0.2912,0.8094
185.0,0.2944,0.8139
186.0,0.2976,0.8183
187.0,0.3009,0.8228
188.0,0.3041,0.8272
189.0,0.3074,0.8317
190.0,0.3106,0.836
191.0,0.3139,0.8404
192.0,0.3172,0.8448
193.0,0.3205,0.8492
194.0,0.3239,0.8537
195.0,0.3272,0.858
196.0,0.3306,0.8625
197.0,0.3339,0.8668
198.0,0.3373,0.8712
199.0,0.3407,0.8755
200.0,0.3441,0.8799
201.0,0.3475,0.8842
202.0,0.3509,0.8886
203.0,0.3543,0.8928
204.0,0.3578,0.8972
205.0,0.3612,0.9015
206.0,0.3647,0.9059
207.0,0.3682,0.9102
208.0,0.3717,0.9145
209.0,0.3752,0.9188
210.0,0.3787,0.9231
211.0,0.3822,0.9273
212.0,0.3858,0.9317
213.0,0.3893,0.9359
214.0,0.3929,0.9402
215.0,0.3965,0.9445
216.0,0.4,0.9487
217.0,0.4036,0.9529
218.0,0.4072,0.9572
219.0,0.4109,0.9615
220.0,0.4145,0.9657
221.0,0.4181,0.9699
222.0,0.4218,0.9742
223.0,0.4254,0.9783
224.0,0.4291,0.9826
225.0,0.4328,0.9868
226.0,0.4365,0.991
227.0,0.4402,0.9952
228.0,0.4439,0.9994
229.0,0.4476,1.0035
230.0,0.4513,1.0077
231.0,0.455,1.0118
232.0,0.4588,1.016
233.0,0.4625,1.0201
234.0,0.4663,1.0243
235.0,0.4701,1.0285
236.0,0.4738,1.0325
237.0,0.4776,1.0366
238.0,0.4814,1.0407
239.0,0.4852,1.0448
240.0,0.4891,1.049
241.0,0.4929,1.0531
242.0,0.4967,1.0572
243.0,0.5006,1.0613
244.0,0.5044,1.0653
245.0,0.5083,1.0694
246.0,0.5121,1.0734
247.0,0.516,1.0775
248.0,0.5199,1.0816
249.0,0.5238,1.0856
250.0,0.5277,1.0896
251.0,0.5316,1.0937
252.0,0.5355,1.0977
253.0,0.5394,1.1017
254.0,0.5434,1.1057
255.0,0.5473,1.1097
256.0,0.5512,1.1136
257.0,0.5552,1.1177
258.0,0.5591,1.1216
259.0,0.5631,1.1256
260.0,0.5671,1.1296
261.0,0.5711,1.1336
262.0,0.5751,1.1375
263.0,0.579,1.1414
264.0,0.583,1.1453
265.0,0.5871,1.1493
266.0,0.5911,1.1532
267.0,0.5951,1.1571
268.0,0.5991,1.161
269.0,0.6031,1.1649
270.0,0.6072,1.1688
271.0,0.6112,1.1727
272.0,0.6153,1.1766
273.0,0.6193,1.1804
274.0,0.6234,1.1843
275.0,0.6275,1.1882
276.0,0.6315,1.192
277.0,0.6356,1.1959
278.0,0.6397,1.1997
279.0,0.6438,1.2036
280.0,0.6479,1.2074
281.0,0.652,1.2112
282.0,0.6561,1.215
283.0,0.6602,1.2188
284.0,0.6643,1.2226
285.0,0.6684,1.2263
286.0,0.6726,1.2302
287.0,0.6767,1.2339
288.0,0.6808,1.2377
289.0,0.685,1.2415
290.0,0.6891,1.2452
291.0,0.6932,1.2489
292.0,0.6974,1.2527
293.0,0.7016,1.2564
294.0,0.7057,1.2601
295.0,0.7099,1.2638
296.0,0.7141,1.2676
297.0,0.7182,1.2712
298.0,0.7224,1.2749
299.0,0.7266,1.2786
300.0,0.7308,1.2823
301.0,0.735,1.286
302.0,0.7391,1.2896
303.0,0.7433,1.2932
304.0,0.7475,1.2969
305.0,0.7517,1.3005
306.0,0.756,1.3042
307.0,0.7602,1.3078
308.0,0.7644,1.3114
309.0,0.7686,1.315
310.0,0.7728,1.3186
311.0,0.777,1.3222
312.0,0.7813,1.3259
313.0,0.7855,1.3294
314.0,0.7897,1.333
315.0,0.7939,1.3365
316.0,0.7982,1.3401
317.0,0.8024,1.3437
318.0,0.8067,1.3472
319.0,0.8109,1.3507
320.0,0.8151,1.3542
321.0,0.8194,1.3578
322.0,0.8236,1.3613
323.0,0.8279,1.3648
324.0,0.8321,1.3683
325.0,0.8364,1.3718
326.0,0.8407,1.3753
327.0,0.8449,1.3788
