# case 0093  h_peak=0.85 m  t_peak=480 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0111,0.1054
20.0,0.0304,0.1744
30.0,0.0542,0.2328
40.0,0.0809,0.2844
50.0,0.1095,0.3309
60.0,0.1396,0.3736
70.0,0.1705,0.4129
80.0,0.2019,0.4493
90.0,0.2335,0.4832
100.0,0.265,0.5148
110.0,0.2963,0.5443
120.0,0.3273,0.5721
130.0,0.3577,0.5981
140.0,0.3874,0.6224
150.0,0.4164,0.6453
160.0,0.4447,0.6669
170.0,0.472,0.687
180.0,0.4984,0.706
190.0,0.5239,0.7238
200.0,0.5484,0.7405
210.0,0.5719,0.7562
220.0,0.5944,0.771
230.0,0.6158,0.7847
240.0,0.6362,0.7976
250.0,0.6556,0.8097
260.0,0.6739,0.8209
270.0,0.6912,0.8314
280.0,0.7075,0.8411
290.0,0.7228,0.8502
300.0,0.7371,0.8585
310.0,0.7504,0.8663
320.0,0.7628,0.8734
330.0,0.7743,0.8799
340.0,0.7848,0.8859
350.0,0.7945,0.8913
360.0,0.8033,0.8963
370.0,0.8112,0.9007
380.0,0.8184,0.9047
390.0,0.8247,0.9081
400.0,0.8303,0.9112
410.0,0.8351,0.9138
420.0,0.8392,0.9161
430.0,0.8426,0.9179
440.0,0.8453,0.9194
450.0,0.8474,0.9205
460.0,0.8489,0.9214
470.0,0.8497,0.9218
480.0,0.85,0.922
490.0,0.8299,0.911
500.0,0.8102,0.9001
510.0,0.791,0.8894
520.0,0.7722,0.8787
530.0,0.7539,0.8683
540.0,0.7361,0.858
550.0,0.7186,0.8477
560.0,0.7016,0.8376
570.0,0.685,0.8276
580.0,0.6687,0.8177
590.0,0.6529,0.808
600.0,0.6374,0.7984
610.0,0.6223,0.7889
620.0,0.6076,0.7795
630.0,0.5932,0.7702
640.0,0.5791,0.761
650.0,0.5654,0.7519
660.0,0.552,0.743
670.0,0.5389,0.7341
680.0,0.5261,0.7253
690.0,0.5137,0.7167
700.0,0.5015,0.7082
710.0,0.4896,0.6997
720.0,0.478,0.6914
730.0,0.4667,0.6832
740.0,0.4556,0.675
750.0,0.4448,0.6669
760.0,0.4343,0.659
770.0,0.424,0.6512
780.0,0.4139,0.6434
790.0,0.4041,0.6357
800.0,0.3945,0.6281
810.0,0.3852,0.6206
820.0,0.3761,0.6133
830.0,0.3671,0.6059
840.0,0.3584,0.5987
850.0,0.3499,0.5915
860.0,0.3417,0.5846
870.0,0.3336,0.5776
880.0,0.3257,0.5707
890.0,0.3179,0.5638
900.0,0.3104,0.5571
910.0,0.303,0.5505
920.0,0.2959,0.544
930.0,0.2888,0.5374
940.0,0.282,0.531
950.0,0.2753,0.5247
960.0,0.2688,0.5185
970.0,0.2624,0.5122
980.0,0.2562,0.5062
990.0,0.2501,0.5001
1000.0,0.2442,0.4942
1010.0,0.2384,0.4883
1020.0,0.2328,0.4825
1030.0,0.2272,0.4767
1040.0,0.2219,0.4711
1050.0,0.2166,0.4654
1060.0,0.2115,0.4599
1070.0,0.2065,0.4544
1080.0,0.2016,0.449
1090.0,0.1968,0.4436
1100.0,0.1921,0.4383
1110.0,0.1876,0.4331
1120.0,0.1831,0.4279
1130.0,0.1788,0.4228
1140.0,0.1745,0.4177
1150.0,0.1704,0.4128
1160.0,0.1664,0.4079
1170.0,0.1624,0.403
1180.0,0.1586,0.3982
1190.0,0.1548,0.3934
1200.0,0.1512,0.3888
1210.0,0.1476,0.3842
1220.0,0.1441,0.3796
1230.0,0.1407,0.3751
1240.0,0.1373,0.3705
1250.0,0.1341,0.3662
1260.0,0.1309,0.3618
1270.0,0.1278,0.3575
1280.0,0.1248,0.3533
1290.0,0.1218,0.349
1300.0,0.1189,0.3448
1310.0,0.1161,0.3407
1320.0,0.1133,0.3366
1330.0,0.1107,0.3327
1340.0,0.108,0.3286
1350.0,0.1055,0.3248
1360.0,0.103,0.3209
1370.0,0.1005,0.317
1380.0,0.0982,0.3134
1390.0,0.0958,0.3095
1400.0,0.0936,0.3059
1410.0,0.0913,0.3022
1420.0,0.0892,0.2987
1430.0,0.0871,0.2951
1440.0,0.085,0.2915
1450.0,0.083,0.2881
1460.0,0.081,0.2846
1470.0,0.0791,0.2812
1480.0,0.0772,0.2778
1490.0,0.0754,0.2746
1500.0,0.0736,0.2713
1510.0,0.0719,0.2681
1520.0,0.0702,0.265
1530.0,0.0685,0.2617
1540.0,0.0669,0.2587
1550.0,0.0653,0.2555
1560.0,0.0637,0.2524
1570.0,0.0622,0.2494
1580.0,0.0608,0.2466
1590.0,0.0593,0.2435
1600.0,0.0579,0.2406
1610.0,0.0565,0.2377
1620.0,0.0552,0.2349
1630.0,0.0539,0.2322
1640.0,0.0526,0.2293
1650.0,0.0514,0.2267
1660.0,0.0501,0.2238
1670.0,0.049,0.2214
1680.0,0.0478,0.2186
1690.0,0.0467,0.2161
1700.0,0.0456,0.2135
1710.0,0.0445,0.211
1720.0,0.0434,0.2083
1730.0,0.0424,0.2059
1740.0,0.0414,0.2035
1750.0,0.0404,0.201
1760.0,0.0395,0.1987
1770.0,0.0385,0.1962
1780.0,0.0376,0.1939
1790.0,0.0367,0.1916
1800.0,0.0358,0.1892
1810.0,0.035,0.1871
1820.0,0.0342,0.1849
1830.0,0.0334,0.1828
1840.0,0.0326,0.1806
1850.0,0.0318,0.1783
1860.0,0.031,0.1761
1870.0,0.0303,0.1741
1880.0,0.0296,0.172
1890.0,0.0289,0.17
1900.0,0.0282,0.1679
1910.0,0.0275,0.1658
1920.0,0.0269,0.164
1930.0,0.0262,0.1619
1940.0,0.0256,0.16
1950.0,0.025,0.1581
1960.0,0.0244,0.1562
1970.0,0.0238,0.1543
1980.0,0.0233,0.1526
1990.0,0.0227,0.1507
2000.0,0.0222,0.149
2010.0,0.0217,0.1473
2020.0,0.0211,0.1453
2030.0,0.0206,0.1435
2040.0,0.0202,0.1421
2050.0,0.0197,0.1404
2060.0,0.0192,0.1386
2070.0,0.0188,0.1371
2080.0,0.0183,0.1353
2090.0,0.0179,0.1338
2100.0,0.0175,0.1323
2110.0,0.017,0.1304
2120.0,0.0166,0.1288
2130.0,0.0162,0.1273
2140.0,0.0159,0.1261
2150.0,0.0155,0.1245
2160.0,0.0151,0.1229
2170.0,0.0148,0.1217
2180.0,0.0144,0.12
2190.0,0.0141,0.1187
2200.0,0.0137,0.117
2210.0,0.0134,0.1158
2220.0,0.0131,0.1145
2230.0,0.0128,0.1131
2240.0,0.0125,0.1118
2250.0,0.0122,0.1105
2260.0,0.0119,0.1091
2270.0,0.0116,0.1077
2280.0,0.0113,0.1063
2290.0,0.0111,0.1054
2300.0,0.0108,0.1039
2310.0,0.0105,0.1025
2320.0,0.0103,0.1015
2330.0,0.0101,0.1005
2340.0,0.0098,0.099
2350.0,0.0096,0.098
2360.0,0.0094,0.097
2370.0,0.0091,0.0954
2380.0,0.0089,0.0943
2390.0,0.0087,0.0933
2400.0,0.0085,0.0922
2410.0,0.0083,0.0911
2420.0,0.0081,0.09
2430.0,0.0079,0.0889
2480.0,0.0,0.0
