# case 0076  h_peak=0.30 m  t_peak=960 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
12.0,0.0001,0.015
13.0,0.0001,0.015
14.0,0.0001,0.015
15.0,0.0001,0.015
16.0,0.0001,0.015
17.0,0.0001,0.015
18.0,0.0002,0.0212
19.0,0.0002,0.0212
20.0,0.0002,0.0212
21.0,0.0002,0.0212
22.0,0.0003,0.026
23.0,0.0003,0.026
24.0,0.0003,0.026
25.0,0.0004,0.03
26.0,0.0004,0.03
27.0,0.0005,0.0335
28.0,0.0005,0.0335
29.0,0.0005,0.0335
30.0,0.0006,0.0367
31.0,0.0006,0.0367
32.0,0.0007,0.0397
33.0,0.0007,0.0397
34.0,0.0008,0.0424
35.0,0.0008,0.0424
36.0,0.0009,0.045
37.0,0.001,0.0474
38.0,0.001,0.0474
39.0,0.0011,0.0497
40.0,0.0012,0.052
41.0,0.0012,0.052
42.0,0.0013,0.0541
43.0,0.0014,0.0561
44.0,0.0015,0.0581
45.0,0.0015,0.0581
46.0,0.0016,0.06
47.0,0.0017,0.0618
48.0,0.0018,0.0636
49.0,0.0019,0.0654
50.0,0.002,0.0671
51.0,0.0021,0.0687
52.0,0.0022,0.0704
53.0,0.0023,0.0719
54.0,0.0024,0.0735
55.0,0.0025,0.075
56.0,0.0026,0.0765
57.0,0.0027,0.0779
58.0,0.0028,0.0794
59.0,0.0029,0.0808
60.0,0.0031,0.0835
61.0,0.0032,0.0849
62.0,0.0033,0.0862
63.0,0.0034,0.0875
64.0,0.0036,0.09
65.0,0.0037,0.0912
66.0,0.0038,0.0925
67.0,0.0039,0.0937
68.0,0.0041,0.096
69.0,0.0042,0.0972
70.0,0.0044,0.0995
71.0,0.0045,0.1006
72.0,0.0047,0.1028
73.0,0.0048,0.1039
74.0,0.005,0.1061
75.0,0.0051,0.1071
76.0,0.0053,0.1092
77.0,0.0054,0.1102
78.0,0.0056,0.1122
79.0,0.0058,0.1142
80.0,0.0059,0.1152
81.0,0.0061,0.1172
82.0,0.0063,0.1191
83.0,0.0065,0.1209
84.0,0.0067,0.1228
85.0,0.0068,0.1237
86.0,0.007,0.1255
87.0,0.0072,0.1273
88.0,0.0074,0.129
89.0,0.0076,0.1308
90.0,0.0078,0.1325
91.0,0.008,0.1342
92.0,0.0082,0.1358
93.0,0.0084,0.1375
94.0,0.0086,0.1391
95.0,0.0088,0.1407
96.0,0.009,0.1423
97.0,0.0092,0.1439
98.0,0.0094,0.1454
99.0,0.0096,0.147
100.0,0.0099,0.1492
101.0,0.0101,0.1507
102.0,0.0103,0.1522
103.0,0.0105,0.1537
104.0,0.0108,0.1559
105.0,0.011,0.1573
106.0,0.0112,0.1587
107.0,0.0115,0.1609
108.0,0.0117,0.1622
109.0,0.012,0.1643
110.0,0.0122,0.1657
111.0,0.0124,0.167
112.0,0.0127,0.169
113.0,0.0129,0.1704
114.0,0.0132,0.1723
115.0,0.0135,0.1743
116.0,0.0137,0.1756
117.0,0.014,0.1775
118.0,0.0142,0.1787
119.0,0.0145,0.1806
120.0,0.0148,0.1825
121.0,0.015,0.1837
122.0,0.0153,0.1855
123.0,0.0156,0.1873
124.0,0.0159,0.1891
125.0,0.0161,0.1903
126.0,0.0164,0.1921
127.0,0.0167,0.1938
128.0,0.017,0.1956
129.0,0.0173,0.1973
130.0,0.0176,0.199
131.0,0.0179,0.2007
132.0,0.0182,0.2024
133.0,0.0185,0.204
134.0,0.0188,0.2057
135.0,0.0191,0.2073
136.0,0.0194,0.2089
137.0,0.0197,0.2105
138.0,0.02,0.2121
139.0,0.0203,0.2137
140.0,0.0206,0.2153
141.0,0.0209,0.2169
142.0,0.0212,0.2184
143.0,0.0216,0.2205
144.0,0.0219,0.222
145.0,0.0222,0.2235
146.0,0.0225,0.225
147.0,0.0229,0.227
148.0,0.0232,0.2285
149.0,0.0235,0.2299
150.0,0.0239,0.2319
151.0,0.0242,0.2333
152.0,0.0245,0.2348
153.0,0.0249,0.2367
154.0,0.0252,0.2381
155.0,0.0256,0.24
156.0,0.0259,0.2414
157.0,0.0263,0.2433
158.0,0.0266,0.2446
159.0,0.027,0.2465
160.0,0.0273,0.2478
161.0,0.0277,0.2496
162.0,0.028,0.251
163.0,0.0284,0.2528
164.0,0.0288,0.2546
165.0,0.0291,0.2559
166.0,0.0295,0.2576
167.0,0.0299,0.2594
168.0,0.0302,0.2607
169.0,0.0306,0.2624
170.0,0.031,0.2641
171.0,0.0314,0.2658
172.0,0.0317,0.2671
173.0,0.0321,0.2687
174.0,0.0325,0.2704
175.0,0.0329,0.2721
176.0,0.0333,0.2737
177.0,0.0336,0.275
178.0,0.034,0.2766
179.0,0.0344,0.2782
180.0,0.0348,0.2798
181.0,0.0352,0.2814
182.0,0.0356,0.283
183.0,0.036,0.2846
184.0,0.0364,0.2862
185.0,0.0368,0.2877
186.0,0.0372,0.2893
187.0,0.0376,0.2909
188.0,0.038,0.2924
189.0,0.0384,0.2939
190.0,0.0388,0.2955
191.0,0.0392,0.297
192.0,0.0397,0.2989
193.0,0.0401,0.3004
194.0,0.0405,0.3019
195.0,0.0409,0.3034
196.0,0.0413,0.3048
197.0,0.0417,0.3063
198.0,0.0422,0.3081
199.0,0.0426,0.3096
200.0,0.043,0.311
201.0,0.0434,0.3125
202.0,0.0439,0.3143
203.0,0.0443,0.3157
204.0,0.0447,0.3171
205.0,0.0452,0.3189
206.0,0.0456,0.3203
207.0,0.046,0.3217
208.0,0.0465,0.3235
209.0,0.0469,0.3248
210.0,0.0473,0.3262
211.0,0.0478,0.3279
212.0,0.0482,0.3293
213.0,0.0487,0.331
214.0,0.0491,0.3324
215.0,0.0496,0.3341
216.0,0.05,0.3354
217.0,0.0505,0.3371
218.0,0.0509,0.3384
219.0,0.0514,0.3401
220.0,0.0518,0.3414
221.0,0.0523,0.343
222.0,0.0527,0.3443
223.0,0.0532,0.346
224.0,0.0536,0.3473
225.0,0.0541,0.3489
226.0,0.0546,0.3505
227.0,0.055,0.3518
228.0,0.0555,0.3534
229.0,0.0559,0.3546
230.0,0.0564,0.3562
231.0,0.0569,0.3578
232.0,0.0573,0.3591
233.0,0.0578,0.3606
234.0,0.0583,0.3622
235.0,0.0588,0.3637
236.0,0.0592,0.365
237.0,0.0597,0.3665
238.0,0.0602,0.368
239.0,0.0607,0.3696
240.0,0.0611,0.3708
241.0,0.0616,0.3723
242.0,0.0621,0.3738
243.0,0.0626,0.3753
244.0,0.0631,0.3768
245.0,0.0635,0.378
246.0,0.064,0.3795
247.0,0.0645,0.381
248.0,0.065,0.3824
249.0,0.0655,0.3839
250.0,0.066,0.3854
251.0,0.0664,0.3865
252.0,0.0669,0.388
253.0,0.0674,0.3894
254.0,0.0679,0.3909
255.0,0.0684,0.3923
256.0,0.0689,0.3937
257.0,0.0694,0.3952
258.0,0.0699,0.3966
259.0,0.0704,0.398
260.0,0.0709,0.3994
261.0,0.0714,0.4008
262.0,0.0719,0.4022
263.0,0.0724,0.4036
264.0,0.0729,0.405
265.0,0.0734,0.4064
266.0,0.0739,0.4078
267.0,0.0744,0.4091
268.0,0.0749,0.4105
269.0,0.0754,0.4119
270.0,0.0759,0.4132
271.0,0.0764,0.4146
272.0,0.0769,0.416
273.0,0.0774,0.4173
274.0,0.0779,0.4187
275.0,0.0784,0.42
276.0,0.0789,0.4213
277.0,0.0795,0.4229
278.0,0.08,0.4243
279.0,0.0805,0.4256
280.0,0.081,0.4269
281.0,0.0815,0.4282
282.0,0.082,0.4295
283.0,0.0825,0.4308
284.0,0.083,0.4321
285.0,0.0836,0.4337
286.0,0.0841,0.435
287.0,0.0846,0.4363
288.0,0.0851,0.4376
289.0,0.0856,0.4389
290.0,0.0861,0.4401
291.0,0.0867,0.4417
292.0,0.0872,0.4429
293.0,0.0877,0.4442
294.0,0.0882,0.4455
295.0,0.0887,0.4467
296.0,0.0893,0.4482
297.0,0.0898,0.4495
298.0,0.0903,0.4507
299.0,0.0908,0.452
300.0,0.0913,0.4532
301.0,0.0919,0.4547
302.0,0.0924,0.456
303.0,0.0929,0.4572
304.0,0.0934,0.4584
305.0,0.094,0.4599
306.0,0.0945,0.4611
307.0,0.095,0.4623
308.0,0.0955,0.4635
309.0,0.0961,0.465
310.0,0.0966,0.4662
311.0,0.0971,0.4674
312.0,0.0977,0.4689
313.0,0.0982,0.4701
314.0,0.0987,0.4712
315.0,0.0992,0.4724
316.0,0.0998,0.4739
317.0,0.1003,0.4751
318.0,0.1008,0.4762
319.0,0.1014,0.4777
320.0,0.1019,0.4788
321.0,0.1024,0.48
322.0,0.103,0.4814
323.0,0.1035,0.4826
324.0,0.104,0.4837
325.0,0.1045,0.4849
326.0,0.1051,0.4863
327.0,0.1056,0.4874
328.0,0.1061,0.4886
329.0,0.1067,0.49
330.0,0.1072,0.4911
