# case 0070  h_peak=0.60 m  t_peak=480 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0001,0.01
30.0,0.0004,0.02
40.0,0.0011,0.0332
50.0,0.0025,0.05
60.0,0.0049,0.07
70.0,0.0083,0.0911
80.0,0.013,0.114
90.0,0.0191,0.1382
100.0,0.0268,0.1637
110.0,0.0361,0.19
120.0,0.0471,0.217
130.0,0.0597,0.2443
140.0,0.0738,0.2717
150.0,0.0895,0.2992
160.0,0.1066,0.3265
170.0,0.125,0.3536
180.0,0.1445,0.3801
190.0,0.1651,0.4063
200.0,0.1865,0.4319
210.0,0.2086,0.4567
220.0,0.2311,0.4807
230.0,0.254,0.504
240.0,0.2771,0.5264
250.0,0.3002,0.5479
260.0,0.3231,0.5684
270.0,0.3457,0.588
280.0,0.3678,0.6065
290.0,0.3894,0.624
300.0,0.4103,0.6405
310.0,0.4304,0.656
320.0,0.4496,0.6705
330.0,0.4679,0.684
340.0,0.485,0.6964
350.0,0.5011,0.7079
360.0,0.516,0.7183
370.0,0.5298,0.7279
380.0,0.5423,0.7364
390.0,0.5536,0.744
400.0,0.5636,0.7507
410.0,0.5723,0.7565
420.0,0.5799,0.7615
430.0,0.5862,0.7656
440.0,0.5912,0.7689
450.0,0.5951,0.7714
460.0,0.5979,0.7732
470.0,0.5995,0.7743
480.0,0.6,0.7746
490.0,0.5628,0.7502
500.0,0.528,0.7266
510.0,0.4952,0.7037
520.0,0.4646,0.6816
530.0,0.4358,0.6602
540.0,0.4088,0.6394
550.0,0.3834,0.6192
560.0,0.3597,0.5997
570.0,0.3374,0.5809
580.0,0.3165,0.5626
590.0,0.2969,0.5449
600.0,0.2785,0.5277
610.0,0.2612,0.5111
620.0,0.2451,0.4951
630.0,0.2299,0.4795
640.0,0.2156,0.4643
650.0,0.2023,0.4498
660.0,0.1897,0.4355
670.0,0.178,0.4219
680.0,0.167,0.4087
690.0,0.1566,0.3957
700.0,0.1469,0.3833
710.0,0.1378,0.3712
720.0,0.1293,0.3596
730.0,0.1213,0.3483
740.0,0.1137,0.3372
750.0,0.1067,0.3266
760.0,0.1001,0.3164
770.0,0.0939,0.3064
780.0,0.0881,0.2968
790.0,0.0826,0.2874
800.0,0.0775,0.2784
810.0,0.0727,0.2696
820.0,0.0682,0.2612
830.0,0.064,0.253
840.0,0.06,0.2449
850.0,0.0563,0.2373
860.0,0.0528,0.2298
870.0,0.0495,0.2225
880.0,0.0465,0.2156
890.0,0.0436,0.2088
900.0,0.0409,0.2022
910.0,0.0383,0.1957
920.0,0.036,0.1897
930.0,0.0337,0.1836
940.0,0.0316,0.1778
950.0,0.0297,0.1723
960.0,0.0278,0.1667
970.0,0.0261,0.1616
980.0,0.0245,0.1565
990.0,0.023,0.1517
1000.0,0.0216,0.147
1010.0,0.0202,0.1421
1020.0,0.019,0.1378
1030.0,0.0178,0.1334
1040.0,0.0167,0.1292
1050.0,0.0157,0.1253
1060.0,0.0147,0.1212
1070.0,0.0138,0.1175
1080.0,0.0129,0.1136
1090.0,0.0121,0.11
1100.0,0.0114,0.1068
1110.0,0.0107,0.1034
1120.0,0.01,0.1
1130.0,0.0094,0.097
1140.0,0.0088,0.0938
1150.0,0.0083,0.0911
1160.0,0.0077,0.0877
1170.0,0.0073,0.0854
1180.0,0.0068,0.0825
1190.0,0.0064,0.08
1200.0,0.006,0.0775
1210.0,0.0056,0.0748
1220.0,0.0053,0.0728
1230.0,0.005,0.0707
1280.0,0.0,0.0
