# case 0196  h_peak=1.50 m  t_peak=60 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0001,0.015
3.0,0.0004,0.03
4.0,0.0012,0.052
5.0,0.0028,0.0794
6.0,0.0055,0.1112
7.0,0.0095,0.1462
8.0,0.0152,0.1849
9.0,0.0228,0.2265
10.0,0.0324,0.27
11.0,0.0444,0.3161
12.0,0.0589,0.364
13.0,0.0759,0.4132
14.0,0.0955,0.4635
15.0,0.1177,0.5146
16.0,0.1425,0.5662
17.0,0.1699,0.6183
18.0,0.1998,0.6705
19.0,0.232,0.7225
20.0,0.2665,0.7744
21.0,0.3031,0.8258
22.0,0.3415,0.8766
23.0,0.3816,0.9266
24.0,0.4233,0.9759
25.0,0.4662,1.0242
26.0,0.5102,1.0714
27.0,0.5551,1.1176
28.0,0.6006,1.1625
29.0,0.6466,1.2062
30.0,0.6927,1.2484
31.0,0.7389,1.2894
32.0,0.7848,1.3288
33.0,0.8304,1.3669
34.0,0.8753,1.4034
35.0,0.9196,1.4384
36.0,0.9629,1.4719
37.0,1.0051,1.5038
38.0,1.0461,1.5342
39.0,1.0858,1.563
40.0,1.124,1.5903
41.0,1.1607,1.616
42.0,1.1957,1.6402
43.0,1.229,1.6629
44.0,1.2605,1.6841
45.0,1.2901,1.7037
46.0,1.3178,1.7219
47.0,1.3436,1.7387
48.0,1.3674,1.754
49.0,1.3892,1.768
50.0,1.409,1.7805
51.0,1.4267,1.7917
52.0,1.4425,1.8016
53.0,1.4563,1.8102
54.0,1.4682,1.8175
55.0,1.4781,1.8237
56.0,1.4861,1.8286
57.0,1.4923,1.8324
58.0,1.4966,1.835
59.0,1.4992,1.8366
60.0,1.5,1.8371
61.0,1.4252,1.7907
62.0,1.3541,1.7455
63.0,1.2865,1.7014
64.0,1.2224,1.6584
65.0,1.1614,1.6165
66.0,1.1035,1.5757
67.0,1.0484,1.5359
68.0,0.9961,1.4971
69.0,0.9464,1.4592
70.0,0.8992,1.4224
71.0,0.8544,1.3865
72.0,0.8118,1.3515
73.0,0.7713,1.3174
74.0,0.7328,1.2841
75.0,0.6962,1.2516
76.0,0.6615,1.22
77.0,0.6285,1.1892
78.0,0.5972,1.1592
79.0,0.5674,1.1299
80.0,0.5391,1.1014
81.0,0.5122,1.0735
82.0,0.4866,1.0464
83.0,0.4624,1.02
84.0,0.4393,0.9942
85.0,0.4174,0.9691
86.0,0.3966,0.9446
87.0,0.3768,0.9208
88.0,0.358,0.8975
89.0,0.3401,0.8748
90.0,0.3232,0.8528
91.0,0.307,0.8311
92.0,0.2917,0.8101
93.0,0.2772,0.7897
94.0,0.2634,0.7698
95.0,0.2502,0.7503
96.0,0.2377,0.7313
97.0,0.2259,0.7129
98.0,0.2146,0.6949
99.0,0.2039,0.6773
100.0,0.1937,0.6602
101.0,0.1841,0.6436
102.0,0.1749,0.6273
103.0,0.1662,0.6115
104.0,0.1579,0.596
105.0,0.15,0.5809
106.0,0.1425,0.5662
107.0,0.1354,0.552
108.0,0.1287,0.5381
109.0,0.1222,0.5244
110.0,0.1161,0.5111
111.0,0.1103,0.4982
112.0,0.1048,0.4856
113.0,0.0996,0.4734
114.0,0.0946,0.4614
115.0,0.0899,0.4497
116.0,0.0854,0.4383
117.0,0.0812,0.4274
118.0,0.0771,0.4165
119.0,0.0733,0.4061
120.0,0.0696,0.3957
121.0,0.0662,0.3859
122.0,0.0629,0.3762
123.0,0.0597,0.3665
124.0,0.0567,0.3572
125.0,0.0539,0.3482
126.0,0.0512,0.3394
127.0,0.0487,0.331
128.0,0.0462,0.3224
129.0,0.0439,0.3143
130.0,0.0417,0.3063
131.0,0.0397,0.2989
132.0,0.0377,0.2912
133.0,0.0358,0.2838
134.0,0.034,0.2766
135.0,0.0323,0.2696
136.0,0.0307,0.2628
137.0,0.0292,0.2563
138.0,0.0277,0.2496
139.0,0.0263,0.2433
140.0,0.025,0.2372
141.0,0.0238,0.2314
142.0,0.0226,0.2255
143.0,0.0215,0.2199
144.0,0.0204,0.2142
145.0,0.0194,0.2089
146.0,0.0184,0.2035
147.0,0.0175,0.1984
148.0,0.0166,0.1933
149.0,0.0158,0.1885
150.0,0.015,0.1837
151.0,0.0143,0.1794
152.0,0.0135,0.1743
153.0,0.0129,0.1704
158.0,0.0,0.0
