# case 0025  h_peak=0.10 m  t_peak=2880 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0,0.0
40.0,0.0,0.0
50.0,0.0,0.0
60.0,0.0,0.0
70.0,0.0,0.0
80.0,0.0,0.0
90.0,0.0,0.0
100.0,0.0,0.0
110.0,0.0,0.0
120.0,0.0,0.0
130.0,0.0,0.0
140.0,0.0,0.0
150.0,0.0,0.0
160.0,0.0,0.0
170.0,0.0001,0.01
180.0,0.0001,0.01
190.0,0.0001,0.01
200.0,0.0001,0.01
210.0,0.0001,0.01
220.0,0.0001,0.01
230.0,0.0002,0.0141
240.0,0.0002,0.0141
250.0,0.0002,0.0141
260.0,0.0003,0.0173
270.0,0.0003,0.0173
280.0,0.0003,0.0173
290.0,0.0004,0.02
300.0,0.0004,0.02
310.0,0.0005,0.0224
320.0,0.0005,0.0224
330.0,0.0006,0.0245
340.0,0.0007,0.0265
350.0,0.0007,0.0265
360.0,0.0008,0.0283
370.0,0.0009,0.03
380.0,0.001,0.0316
390.0,0.0011,0.0332
400.0,0.0012,0.0346
410.0,0.0013,0.0361
420.0,0.0014,0.0374
430.0,0.0015,0.0387
440.0,0.0016,0.04
450.0,0.0017,0.0412
460.0,0.0019,0.0436
470.0,0.002,0.0447
480.0,0.0022,0.0469
490.0,0.0023,0.048
500.0,0.0025,0.05
510.0,0.0026,0.051
520.0,0.0028,0.0529
530.0,0.003,0.0548
540.0,0.0032,0.0566
550.0,0.0034,0.0583
560.0,0.0036,0.06
570.0,0.0038,0.0616
580.0,0.004,0.0632
590.0,0.0042,0.0648
600.0,0.0045,0.0671
610.0,0.0047,0.0686
620.0,0.005,0.0707
630.0,0.0052,0.0721
640.0,0.0055,0.0742
650.0,0.0057,0.0755
660.0,0.006,0.0775
670.0,0.0063,0.0794
680.0,0.0066,0.0812
690.0,0.0069,0.0831
700.0,0.0072,0.0849
710.0,0.0075,0.0866
720.0,0.0078,0.0883
730.0,0.0082,0.0906
740.0,0.0085,0.0922
750.0,0.0089,0.0943
760.0,0.0092,0.0959
770.0,0.0096,0.098
780.0,0.0099,0.0995
790.0,0.0103,0.1015
800.0,0.0107,0.1034
810.0,0.0111,0.1054
820.0,0.0115,0.1072
830.0,0.0119,0.1091
840.0,0.0123,0.1109
