# case 0138  h_peak=1.50 m  t_peak=60 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.3562,0.5968
20.0,0.7847,0.8858
30.0,1.1227,1.0596
40.0,1.3462,1.1603
50.0,1.4652,1.2105
60.0,1.5,1.2247
70.0,1.2381,1.1127
80.0,1.0219,1.0109
90.0,0.8435,0.9184
100.0,0.6962,0.8344
110.0,0.5747,0.7581
120.0,0.4743,0.6887
130.0,0.3915,0.6257
140.0,0.3232,0.5685
150.0,0.2667,0.5164
160.0,0.2202,0.4693
170.0,0.1817,0.4263
180.0,0.15,0.3873
190.0,0.1238,0.3519
200.0,0.1022,0.3197
210.0,0.0844,0.2905
220.0,0.0696,0.2638
230.0,0.0575,0.2398
240.0,0.0474,0.2177
250.0,0.0392,0.198
260.0,0.0323,0.1797
270.0,0.0267,0.1634
280.0,0.022,0.1483
290.0,0.0182,0.1349
300.0,0.015,0.1225
310.0,0.0124,0.1114
320.0,0.0102,0.101
330.0,0.0084,0.0917
380.0,0.0,0.0
