# case 0243  h_peak=1.80 m  t_peak=960 min  alpha=4.0  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
12.0,0.0,0.0
13.0,0.0,0.0
14.0,0.0,0.0
15.0,0.0,0.0
16.0,0.0,0.0
17.0,0.0,0.0
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
25.0,0.0,0.0
26.0,0.0,0.0
27.0,0.0001,0.01
28.0,0.0001,0.01
29.0,0.0001,0.01
30.0,0.0001,0.01
31.0,0.0001,0.01
32.0,0.0001,0.01
33.0,0.0001,0.01
34.0,0.0001,0.01
35.0,0.0002,0.0141
36.0,0.0002,0.0141
37.0,0.0002,0.0141
38.0,0.0002,0.0141
39.0,0.0002,0.0141
40.0,0.0003,0.0173
41.0,0.0003,0.0173
42.0,0.0003,0.0173
43.0,0.0003,0.0173
44.0,0.0004,0.02
45.0,0.0004,0.02
46.0,0.0004,0.02
47.0,0.0005,0.0224
48.0,0.0005,0.0224
49.0,0.0005,0.0224
50.0,0.0006,0.0245
51.0,0.0006,0.0245
52.0,0.0007,0.0265
53.0,0.0007,0.0265
54.0,0.0008,0.0283
55.0,0.0008,0.0283
56.0,0.0009,0.03
57.0,0.001,0.0316
58.0,0.001,0.0316
59.0,0.0011,0.0332
60.0,0.0012,0.0346
61.0,0.0012,0.0346
62.0,0.0013,0.0361
63.0,0.0014,0.0374
64.0,0.0015,0.0387
65.0,0.0016,0.04
66.0,0.0017,0.0412
67.0,0.0018,0.0424
68.0,0.0019,0.0436
69.0,0.002,0.0447
70.0,0.0021,0.0458
71.0,0.0022,0.0469
72.0,0.0023,0.048
73.0,0.0024,0.049
74.0,0.0025,0.05
75.0,0.0027,0.052
76.0,0.0028,0.0529
77.0,0.003,0.0548
78.0,0.0031,0.0557
79.0,0.0032,0.0566
80.0,0.0034,0.0583
81.0,0.0036,0.06
82.0,0.0037,0.0608
83.0,0.0039,0.0624
84.0,0.0041,0.064
85.0,0.0042,0.0648
86.0,0.0044,0.0663
87.0,0.0046,0.0678
88.0,0.0048,0.0693
89.0,0.005,0.0707
90.0,0.0052,0.0721
91.0,0.0054,0.0735
92.0,0.0056,0.0748
93.0,0.0059,0.0768
94.0,0.0061,0.0781
95.0,0.0063,0.0794
96.0,0.0066,0.0812
97.0,0.0068,0.0825
98.0,0.0071,0.0843
99.0,0.0074,0.086
100.0,0.0076,0.0872
101.0,0.0079,0.0889
102.0,0.0082,0.0906
103.0,0.0085,0.0922
104.0,0.0088,0.0938
105.0,0.0091,0.0954
106.0,0.0094,0.097
107.0,0.0097,0.0985
108.0,0.01,0.1
109.0,0.0104,0.102
110.0,0.0107,0.1034
111.0,0.0111,0.1054
112.0,0.0114,0.1068
113.0,0.0118,0.1086
114.0,0.0122,0.1105
115.0,0.0125,0.1118
116.0,0.0129,0.1136
117.0,0.0133,0.1153
118.0,0.0137,0.117
119.0,0.0141,0.1187
120.0,0.0146,0.1208
121.0,0.015,0.1225
122.0,0.0154,0.1241
123.0,0.0159,0.1261
124.0,0.0163,0.1277
125.0,0.0168,0.1296
126.0,0.0173,0.1315
127.0,0.0177,0.133
128.0,0.0182,0.1349
129.0,0.0187,0.1367
130.0,0.0192,0.1386
131.0,0.0197,0.1404
132.0,0.0203,0.1425
133.0,0.0208,0.1442
134.0,0.0213,0.1459
135.0,0.0219,0.148
136.0,0.0225,0.15
137.0,0.023,0.1517
138.0,0.0236,0.1536
139.0,0.0242,0.1556
140.0,0.0248,0.1575
141.0,0.0254,0.1594
142.0,0.026,0.1612
143.0,0.0267,0.1634
144.0,0.0273,0.1652
145.0,0.028,0.1673
146.0,0.0286,0.1691
147.0,0.0293,0.1712
148.0,0.03,0.1732
149.0,0.0307,0.1752
150.0,0.0314,0.1772
151.0,0.0321,0.1792
152.0,0.0328,0.1811
153.0,0.0335,0.183
154.0,0.0343,0.1852
155.0,0.035,0.1871
156.0,0.0358,0.1892
157.0,0.0365,0.191
158.0,0.0373,0.1931
159.0,0.0381,0.1952
160.0,0.0389,0.1972
161.0,0.0397,0.1992
162.0,0.0406,0.2015
163.0,0.0414,0.2035
164.0,0.0423,0.2057
165.0,0.0431,0.2076
166.0,0.044,0.2098
167.0,0.0449,0.2119
168.0,0.0458,0.214
169.0,0.0467,0.2161
170.0,0.0476,0.2182
171.0,0.0485,0.2202
172.0,0.0495,0.2225
173.0,0.0504,0.2245
174.0,0.0514,0.2267
175.0,0.0523,0.2287
176.0,0.0533,0.2309
177.0,0.0543,0.233
178.0,0.0553,0.2352
179.0,0.0563,0.2373
180.0,0.0574,0.2396
181.0,0.0584,0.2417
182.0,0.0595,0.2439
183.0,0.0605,0.246
184.0,0.0616,0.2482
185.0,0.0627,0.2504
186.0,0.0638,0.2526
187.0,0.0649,0.2548
188.0,0.066,0.2569
189.0,0.0672,0.2592
190.0,0.0683,0.2613
191.0,0.0695,0.2636
192.0,0.0707,0.2659
193.0,0.0718,0.268
194.0,0.073,0.2702
195.0,0.0742,0.2724
196.0,0.0755,0.2748
197.0,0.0767,0.2769
198.0,0.0779,0.2791
199.0,0.0792,0.2814
200.0,0.0805,0.2837
201.0,0.0817,0.2858
202.0,0.083,0.2881
203.0,0.0843,0.2903
204.0,0.0857,0.2927
205.0,0.087,0.295
206.0,0.0883,0.2972
207.0,0.0897,0.2995
208.0,0.091,0.3017
209.0,0.0924,0.304
210.0,0.0938,0.3063
211.0,0.0952,0.3085
212.0,0.0966,0.3108
213.0,0.098,0.313
214.0,0.0995,0.3154
215.0,0.1009,0.3176
216.0,0.1024,0.32
217.0,0.1039,0.3223
218.0,0.1054,0.3247
219.0,0.1069,0.327
220.0,0.1084,0.3292
221.0,0.1099,0.3315
222.0,0.1114,0.3338
223.0,0.113,0.3362
224.0,0.1146,0.3385
225.0,0.1161,0.3407
226.0,0.1177,0.3431
227.0,0.1193,0.3454
228.0,0.1209,0.3477
229.0,0.1226,0.3501
230.0,0.1242,0.3524
231.0,0.1258,0.3547
232.0,0.1275,0.3571
233.0,0.1292,0.3594
234.0,0.1309,0.3618
235.0,0.1326,0.3641
236.0,0.1343,0.3665
237.0,0.136,0.3688
238.0,0.1377,0.3711
239.0,0.1395,0.3735
240.0,0.1412,0.3758
241.0,0.143,0.3782
242.0,0.1448,0.3805
243.0,0.1466,0.3829
244.0,0.1484,0.3852
245.0,0.1502,0.3876
246.0,0.152,0.3899
247.0,0.1539,0.3923
248.0,0.1557,0.3946
249.0,0.1576,0.397
250.0,0.1595,0.3994
251.0,0.1614,0.4017
252.0,0.1633,0.4041
253.0,0.1652,0.4064
254.0,0.1671,0.4088
255.0,0.1691,0.4112
256.0,0.171,0.4135
257.0,0.173,0.4159
258.0,0.175,0.4183
259.0,0.177,0.4207
260.0,0.179,0.4231
261.0,0.181,0.4254
262.0,0.183,0.4278
263.0,0.185,0.4301
264.0,0.1871,0.4326
265.0,0.1892,0.435
266.0,0.1912,0.4373
267.0,0.1933,0.4397
268.0,0.1954,0.442
269.0,0.1975,0.4444
270.0,0.1996,0.4468
271.0,0.2018,0.4492
272.0,0.2039,0.4516
273.0,0.2061,0.454
274.0,0.2082,0.4563
275.0,0.2104,0.4587
276.0,0.2126,0.4611
277.0,0.2148,0.4635
278.0,0.217,0.4658
279.0,0.2192,0.4682
280.0,0.2215,0.4706
281.0,0.2237,0.473
282.0,0.226,0.4754
283.0,0.2282,0.4777
284.0,0.2305,0.4801
285.0,0.2328,0.4825
286.0,0.2351,0.4849
287.0,0.2374,0.4872
288.0,0.2398,0.4897
289.0,0.2421,0.492
290.0,0.2444,0.4944
291.0,0.2468,0.4968
292.0,0.2492,0.4992
293.0,0.2516,0.5016
294.0,0.2539,0.5039
295.0,0.2563,0.5063
296.0,0.2588,0.5087
297.0,0.2612,0.5111
298.0,0.2636,0.5134
299.0,0.2661,0.5158
300.0,0.2685,0.5182
301.0,0.271,0.5206
302.0,0.2735,0.523
303.0,0.276,0.5254
304.0,0.2785,0.5277
305.0,0.281,0.5301
306.0,0.2835,0.5324
307.0,0.286,0.5348
308.0,0.2886,0.5372
309.0,0.2911,0.5395
310.0,0.2937,0.5419
311.0,0.2962,0.5442
312.0,0.2988,0.5466
313.0,0.3014,0.549
314.0,0.304,0.5514
315.0,0.3066,0.5537
316.0,0.3092,0.5561
317.0,0.3119,0.5585
318.0,0.3145,0.5608
319.0,0.3172,0.5632
320.0,0.3198,0.5655
321.0,0.3225,0.5679
322.0,0.3252,0.5703
323.0,0.3279,0.5726
324.0,0.3306,0.575
325.0,0.3333,0.5773
326.0,0.336,0.5797
327.0,0.3387,0.582
328.0,0.3414,0.5843
329.0,0.3442,0.5867
330.0,0.3469,0.589
331.0,0.3497,0.5914
332.0,0.3525,0.5937
