# case 0043  h_peak=0.35 m  t_peak=480 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0002,0.0141
40.0,0.0007,0.0265
50.0,0.0015,0.0387
60.0,0.0028,0.0529
70.0,0.0048,0.0693
80.0,0.0076,0.0872
90.0,0.0112,0.1058
100.0,0.0156,0.1249
110.0,0.0211,0.1453
120.0,0.0275,0.1658
130.0,0.0348,0.1865
140.0,0.0431,0.2076
150.0,0.0522,0.2285
160.0,0.0622,0.2494
170.0,0.0729,0.27
180.0,0.0843,0.2903
190.0,0.0963,0.3103
200.0,0.1088,0.3298
210.0,0.1217,0.3489
220.0,0.1348,0.3672
230.0,0.1482,0.385
240.0,0.1616,0.402
250.0,0.1751,0.4184
260.0,0.1885,0.4342
270.0,0.2016,0.449
280.0,0.2146,0.4632
290.0,0.2272,0.4767
300.0,0.2393,0.4892
310.0,0.2511,0.5011
320.0,0.2623,0.5122
330.0,0.2729,0.5224
340.0,0.2829,0.5319
350.0,0.2923,0.5406
360.0,0.301,0.5486
370.0,0.309,0.5559
380.0,0.3163,0.5624
390.0,0.3229,0.5682
400.0,0.3288,0.5734
410.0,0.3339,0.5778
420.0,0.3383,0.5816
430.0,0.3419,0.5847
440.0,0.3449,0.5873
450.0,0.3472,0.5892
460.0,0.3488,0.5906
470.0,0.3497,0.5914
480.0,0.35,0.5916
490.0,0.3283,0.573
500.0,0.308,0.555
510.0,0.2889,0.5375
520.0,0.271,0.5206
530.0,0.2542,0.5042
540.0,0.2385,0.4884
550.0,0.2237,0.473
560.0,0.2098,0.458
570.0,0.1968,0.4436
580.0,0.1846,0.4297
590.0,0.1732,0.4162
600.0,0.1625,0.4031
610.0,0.1524,0.3904
620.0,0.1429,0.378
630.0,0.1341,0.3662
640.0,0.1258,0.3547
650.0,0.118,0.3435
660.0,0.1107,0.3327
670.0,0.1038,0.3222
680.0,0.0974,0.3121
690.0,0.0914,0.3023
700.0,0.0857,0.2927
710.0,0.0804,0.2835
720.0,0.0754,0.2746
730.0,0.0707,0.2659
740.0,0.0664,0.2577
750.0,0.0622,0.2494
760.0,0.0584,0.2417
770.0,0.0548,0.2341
780.0,0.0514,0.2267
790.0,0.0482,0.2195
800.0,0.0452,0.2126
810.0,0.0424,0.2059
820.0,0.0398,0.1995
830.0,0.0373,0.1931
840.0,0.035,0.1871
850.0,0.0328,0.1811
860.0,0.0308,0.1755
870.0,0.0289,0.17
880.0,0.0271,0.1646
890.0,0.0254,0.1594
900.0,0.0238,0.1543
910.0,0.0224,0.1497
920.0,0.021,0.1449
930.0,0.0197,0.1404
940.0,0.0185,0.136
950.0,0.0173,0.1315
960.0,0.0162,0.1273
970.0,0.0152,0.1233
980.0,0.0143,0.1196
990.0,0.0134,0.1158
1000.0,0.0126,0.1122
1010.0,0.0118,0.1086
1020.0,0.0111,0.1054
1030.0,0.0104,0.102
1040.0,0.0097,0.0985
1050.0,0.0091,0.0954
1060.0,0.0086,0.0927
1070.0,0.008,0.0894
1080.0,0.0075,0.0866
1090.0,0.0071,0.0843
1100.0,0.0066,0.0812
1110.0,0.0062,0.0787
1120.0,0.0058,0.0762
1130.0,0.0055,0.0742
1140.0,0.0051,0.0714
1150.0,0.0048,0.0693
1160.0,0.0045,0.0671
1170.0,0.0042,0.0648
1180.0,0.004,0.0632
1190.0,0.0037,0.0608
1200.0,0.0035,0.0592
1210.0,0.0033,0.0574
1220.0,0.0031,0.0557
1230.0,0.0029,0.0539
1280.0,0.0,0.0
