# case 0254  h_peak=2.10 m  t_peak=480 min  alpha=1.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0009,0.045
2.0,0.0025,0.075
3.0,0.0046,0.1017
4.0,0.0071,0.1264
5.0,0.0099,0.1492
6.0,0.0129,0.1704
7.0,0.0162,0.1909
8.0,0.0198,0.2111
9.0,0.0235,0.2299
10.0,0.0274,0.2483
11.0,0.0315,0.2662
12.0,0.0358,0.2838
13.0,0.0403,0.3011
14.0,0.0449,0.3178
15.0,0.0496,0.3341
16.0,0.0545,0.3502
17.0,0.0595,0.3659
18.0,0.0646,0.3812
19.0,0.0698,0.3963
20.0,0.0752,0.4113
21.0,0.0807,0.4261
22.0,0.0862,0.4404
23.0,0.0919,0.4547
24.0,0.0976,0.4686
25.0,0.1035,0.4826
26.0,0.1094,0.4961
27.0,0.1154,0.5096
28.0,0.1215,0.5229
29.0,0.1277,0.536
30.0,0.1339,0.5489
31.0,0.1402,0.5616
32.0,0.1466,0.5743
33.0,0.153,0.5867
34.0,0.1595,0.5991
35.0,0.1661,0.6113
36.0,0.1727,0.6234
37.0,0.1794,0.6353
38.0,0.1862,0.6473
39.0,0.193,0.659
40.0,0.1998,0.6705
41.0,0.2067,0.682
42.0,0.2136,0.6933
43.0,0.2206,0.7045
44.0,0.2276,0.7156
45.0,0.2347,0.7267
46.0,0.2418,0.7376
47.0,0.249,0.7485
48.0,0.2562,0.7592
49.0,0.2634,0.7698
50.0,0.2706,0.7803
51.0,0.2779,0.7907
52.0,0.2853,0.8012
53.0,0.2926,0.8114
54.0,0.3,0.8216
55.0,0.3074,0.8317
56.0,0.3148,0.8416
57.0,0.3223,0.8516
58.0,0.3298,0.8614
59.0,0.3373,0.8712
60.0,0.3448,0.8808
61.0,0.3524,0.8904
62.0,0.3599,0.8999
63.0,0.3675,0.9093
64.0,0.3752,0.9188
65.0,0.3828,0.9281
66.0,0.3904,0.9372
67.0,0.3981,0.9464
68.0,0.4058,0.9555
69.0,0.4135,0.9646
70.0,0.4212,0.9735
71.0,0.4289,0.9824
72.0,0.4366,0.9911
73.0,0.4443,0.9998
74.0,0.4521,1.0086
75.0,0.4598,1.0171
76.0,0.4676,1.0257
77.0,0.4754,1.0342
78.0,0.4831,1.0426
79.0,0.4909,1.051
80.0,0.4987,1.0593
81.0,0.5065,1.0675
82.0,0.5143,1.0757
83.0,0.5221,1.0838
84.0,0.5299,1.0919
85.0,0.5377,1.0999
86.0,0.5455,1.1079
87.0,0.5534,1.1159
88.0,0.5612,1.1237
89.0,0.569,1.1315
90.0,0.5768,1.1392
91.0,0.5846,1.1469
92.0,0.5924,1.1545
93.0,0.6002,1.1621
94.0,0.608,1.1696
95.0,0.6158,1.1771
96.0,0.6236,1.1845
97.0,0.6314,1.1919
98.0,0.6392,1.1992
99.0,0.647,1.2065
100.0,0.6548,1.2138
101.0,0.6625,1.2209
102.0,0.6703,1.2281
103.0,0.6781,1.2352
104.0,0.6858,1.2422
105.0,0.6936,1.2492
106.0,0.7013,1.2562
107.0,0.709,1.263
108.0,0.7167,1.2699
109.0,0.7244,1.2767
110.0,0.7321,1.2834
111.0,0.7398,1.2902
112.0,0.7475,1.2969
113.0,0.7552,1.3035
