# case 0062  h_peak=0.60 m  t_peak=60 min  alpha=4.0  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.013,0.114
20.0,0.1066,0.3265
30.0,0.2771,0.5264
40.0,0.4496,0.6705
50.0,0.5636,0.7507
60.0,0.6,0.7746
70.0,0.4414,0.6644
80.0,0.3247,0.5698
90.0,0.2389,0.4888
100.0,0.1757,0.4192
110.0,0.1293,0.3596
120.0,0.0951,0.3084
130.0,0.07,0.2646
140.0,0.0515,0.2269
150.0,0.0379,0.1947
160.0,0.0278,0.1667
170.0,0.0205,0.1432
180.0,0.0151,0.1229
190.0,0.0111,0.1054
200.0,0.0082,0.0906
210.0,0.006,0.0775
220.0,0.0044,0.0663
230.0,0.0032,0.0566
240.0,0.0024,0.049
290.0,0.0,0.0
