# case 0087  h_peak=0.85 m  t_peak=60 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0774,0.2782
20.0,0.2887,0.5373
30.0,0.5245,0.7242
40.0,0.7097,0.8424
50.0,0.8174,0.9041
60.0,0.85,0.922
70.0,0.7016,0.8376
80.0,0.5791,0.761
90.0,0.478,0.6914
100.0,0.3945,0.6281
110.0,0.3257,0.5707
120.0,0.2688,0.5185
130.0,0.2219,0.4711
140.0,0.1831,0.4279
150.0,0.1512,0.3888
160.0,0.1248,0.3533
170.0,0.103,0.3209
180.0,0.085,0.2915
190.0,0.0702,0.265
200.0,0.0579,0.2406
210.0,0.0478,0.2186
220.0,0.0395,0.1987
230.0,0.0326,0.1806
240.0,0.0269,0.164
250.0,0.0222,0.149
260.0,0.0183,0.1353
270.0,0.0151,0.1229
280.0,0.0125,0.1118
290.0,0.0103,0.1015
300.0,0.0085,0.0922
310.0,0.007,0.0837
320.0,0.0058,0.0762
330.0,0.0048,0.0693
380.0,0.0,0.0
