# case 0117  h_peak=1.10 m  t_peak=60 min  alpha=4.0  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0238,0.1543
20.0,0.1954,0.442
30.0,0.508,0.7127
40.0,0.8243,0.9079
50.0,1.0332,1.0165
60.0,1.1,1.0488
70.0,0.9079,0.9528
80.0,0.7494,0.8657
90.0,0.6186,0.7865
100.0,0.5106,0.7146
110.0,0.4214,0.6492
120.0,0.3479,0.5898
130.0,0.2871,0.5358
140.0,0.237,0.4868
150.0,0.1956,0.4423
160.0,0.1615,0.4019
170.0,0.1333,0.3651
180.0,0.11,0.3317
190.0,0.0908,0.3013
200.0,0.0749,0.2737
210.0,0.0619,0.2488
220.0,0.0511,0.2261
230.0,0.0421,0.2052
240.0,0.0348,0.1865
250.0,0.0287,0.1694
260.0,0.0237,0.1539
270.0,0.0196,0.14
280.0,0.0161,0.1269
290.0,0.0133,0.1153
300.0,0.011,0.1049
310.0,0.0091,0.0954
320.0,0.0075,0.0866
330.0,0.0062,0.0787
380.0,0.0,0.0
