# case 0076  h_peak=0.60 m  t_peak=2880 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0001,0.01
40.0,0.0002,0.0141
50.0,0.0003,0.0173
60.0,0.0004,0.02
70.0,0.0006,0.0245
80.0,0.0009,0.03
90.0,0.0012,0.0346
100.0,0.0015,0.0387
110.0,0.0019,0.0436
120.0,0.0023,0.048
130.0,0.0028,0.0529
140.0,0.0034,0.0583
150.0,0.004,0.0632
160.0,0.0046,0.0678
170.0,0.0053,0.0728
180.0,0.0061,0.0781
190.0,0.0069,0.0831
200.0,0.0078,0.0883
210.0,0.0087,0.0933
220.0,0.0097,0.0985
230.0,0.0108,0.1039
240.0,0.0119,0.1091
250.0,0.0131,0.1145
260.0,0.0143,0.1196
270.0,0.0156,0.1249
280.0,0.0169,0.13
290.0,0.0183,0.1353
300.0,0.0197,0.1404
310.0,0.0212,0.1456
320.0,0.0228,0.151
330.0,0.0244,0.1562
340.0,0.0261,0.1616
350.0,0.0278,0.1667
360.0,0.0295,0.1718
370.0,0.0314,0.1772
380.0,0.0332,0.1822
390.0,0.0352,0.1876
400.0,0.0371,0.1926
410.0,0.0392,0.198
420.0,0.0412,0.203
430.0,0.0433,0.2081
440.0,0.0455,0.2133
450.0,0.0477,0.2184
460.0,0.05,0.2236
470.0,0.0523,0.2287
480.0,0.0546,0.2337
490.0,0.057,0.2387
500.0,0.0595,0.2439
510.0,0.062,0.249
520.0,0.0645,0.254
530.0,0.067,0.2588
540.0,0.0696,0.2638
550.0,0.0723,0.2689
560.0,0.0749,0.2737
570.0,0.0777,0.2787
580.0,0.0804,0.2835
590.0,0.0832,0.2884
600.0,0.086,0.2933
610.0,0.0889,0.2982
620.0,0.0918,0.303
630.0,0.0947,0.3077
640.0,0.0976,0.3124
650.0,0.1006,0.3172
660.0,0.1036,0.3219
670.0,0.1067,0.3266
680.0,0.1097,0.3312
690.0,0.1128,0.3359
700.0,0.1159,0.3404
710.0,0.1191,0.3451
720.0,0.1223,0.3497
730.0,0.1255,0.3543
740.0,0.1287,0.3587
750.0,0.1319,0.3632
760.0,0.1352,0.3677
770.0,0.1385,0.3722
780.0,0.1418,0.3766
790.0,0.1451,0.3809
800.0,0.1484,0.3852
810.0,0.1518,0.3896
