# case 0087  h_peak=0.45 m  t_peak=60 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0002,0.0212
2.0,0.001,0.0474
3.0,0.0027,0.0779
4.0,0.0053,0.1092
5.0,0.0089,0.1415
6.0,0.0135,0.1743
7.0,0.019,0.2068
8.0,0.0255,0.2395
9.0,0.0328,0.2717
10.0,0.041,0.3037
11.0,0.0499,0.3351
12.0,0.0595,0.3659
13.0,0.0697,0.396
14.0,0.0805,0.4256
15.0,0.0917,0.4542
16.0,0.1034,0.4823
17.0,0.1154,0.5096
18.0,0.1277,0.536
19.0,0.1402,0.5616
20.0,0.1528,0.5863
21.0,0.1656,0.6104
22.0,0.1785,0.6337
23.0,0.1913,0.6561
24.0,0.2041,0.6777
25.0,0.2168,0.6984
26.0,0.2294,0.7184
27.0,0.2418,0.7376
28.0,0.254,0.756
29.0,0.2659,0.7735
30.0,0.2777,0.7905
31.0,0.2891,0.8065
32.0,0.3002,0.8219
33.0,0.311,0.8365
34.0,0.3214,0.8504
35.0,0.3314,0.8635
36.0,0.3411,0.8761
37.0,0.3504,0.8879
38.0,0.3592,0.899
39.0,0.3677,0.9096
40.0,0.3757,0.9194
41.0,0.3834,0.9288
42.0,0.3906,0.9375
43.0,0.3973,0.9455
44.0,0.4036,0.9529
45.0,0.4095,0.9599
46.0,0.415,0.9663
47.0,0.4201,0.9722
48.0,0.4247,0.9775
49.0,0.4289,0.9824
50.0,0.4327,0.9867
51.0,0.4361,0.9906
52.0,0.4391,0.994
53.0,0.4418,0.997
54.0,0.444,0.9995
55.0,0.4459,1.0016
56.0,0.4474,1.0033
57.0,0.4485,1.0046
58.0,0.4494,1.0056
59.0,0.4498,1.006
60.0,0.45,1.0062
61.0,0.4414,0.9966
62.0,0.4331,0.9872
63.0,0.4248,0.9777
64.0,0.4168,0.9684
65.0,0.4088,0.9591
66.0,0.4011,0.95
67.0,0.3934,0.9408
68.0,0.386,0.9319
69.0,0.3786,0.923
70.0,0.3714,0.9141
71.0,0.3644,0.9055
72.0,0.3574,0.8967
73.0,0.3507,0.8883
74.0,0.344,0.8798
75.0,0.3375,0.8714
76.0,0.331,0.863
77.0,0.3247,0.8547
78.0,0.3186,0.8467
79.0,0.3125,0.8385
80.0,0.3066,0.8306
81.0,0.3008,0.8227
82.0,0.295,0.8147
83.0,0.2894,0.8069
84.0,0.2839,0.7992
85.0,0.2785,0.7916
86.0,0.2732,0.784
87.0,0.268,0.7765
88.0,0.263,0.7693
89.0,0.258,0.7619
90.0,0.2531,0.7546
91.0,0.2482,0.7473
92.0,0.2435,0.7402
93.0,0.2389,0.7332
94.0,0.2344,0.7262
95.0,0.2299,0.7192
96.0,0.2255,0.7123
97.0,0.2212,0.7055
98.0,0.217,0.6987
99.0,0.2129,0.6921
100.0,0.2089,0.6856
101.0,0.2049,0.679
102.0,0.201,0.6725
103.0,0.1972,0.6661
104.0,0.1934,0.6597
105.0,0.1898,0.6535
106.0,0.1862,0.6473
107.0,0.1826,0.641
108.0,0.1791,0.6348
109.0,0.1757,0.6287
110.0,0.1724,0.6228
111.0,0.1691,0.6168
112.0,0.1659,0.611
113.0,0.1628,0.6052
114.0,0.1597,0.5994
115.0,0.1566,0.5936
116.0,0.1537,0.5881
117.0,0.1507,0.5823
118.0,0.1479,0.5769
119.0,0.1451,0.5714
120.0,0.1423,0.5658
121.0,0.1396,0.5604
122.0,0.1369,0.555
123.0,0.1343,0.5497
124.0,0.1318,0.5446
125.0,0.1293,0.5394
126.0,0.1268,0.5341
127.0,0.1244,0.5291
128.0,0.1221,0.5241
129.0,0.1197,0.519
130.0,0.1175,0.5142
131.0,0.1152,0.5091
132.0,0.113,0.5042
133.0,0.1109,0.4995
134.0,0.1088,0.4948
135.0,0.1067,0.49
136.0,0.1047,0.4854
137.0,0.1027,0.4807
138.0,0.1007,0.476
139.0,0.0988,0.4715
140.0,0.0969,0.4669
141.0,0.0951,0.4626
142.0,0.0933,0.4582
143.0,0.0915,0.4537
144.0,0.0898,0.4495
145.0,0.0881,0.4452
146.0,0.0864,0.4409
147.0,0.0848,0.4368
148.0,0.0832,0.4327
149.0,0.0816,0.4285
150.0,0.08,0.4243
151.0,0.0785,0.4203
152.0,0.077,0.4162
153.0,0.0755,0.4122
154.0,0.0741,0.4083
155.0,0.0727,0.4044
156.0,0.0713,0.4005
157.0,0.07,0.3969
158.0,0.0686,0.3929
159.0,0.0673,0.3891
160.0,0.0661,0.3856
161.0,0.0648,0.3818
162.0,0.0636,0.3783
163.0,0.0624,0.3747
164.0,0.0612,0.3711
165.0,0.06,0.3674
166.0,0.0589,0.364
167.0,0.0577,0.3603
168.0,0.0567,0.3572
169.0,0.0556,0.3537
170.0,0.0545,0.3502
171.0,0.0535,0.347
172.0,0.0525,0.3437
173.0,0.0515,0.3404
174.0,0.0505,0.3371
175.0,0.0495,0.3337
176.0,0.0486,0.3307
177.0,0.0477,0.3276
178.0,0.0468,0.3245
179.0,0.0459,0.3214
180.0,0.045,0.3182
181.0,0.0441,0.315
182.0,0.0433,0.3121
183.0,0.0425,0.3092
184.0,0.0417,0.3063
185.0,0.0409,0.3034
186.0,0.0401,0.3004
187.0,0.0393,0.2974
188.0,0.0386,0.2947
189.0,0.0379,0.292
190.0,0.0371,0.2889
191.0,0.0364,0.2862
192.0,0.0357,0.2834
193.0,0.0351,0.281
194.0,0.0344,0.2782
195.0,0.0337,0.2754
196.0,0.0331,0.2729
197.0,0.0325,0.2704
198.0,0.0319,0.2679
199.0,0.0313,0.2654
200.0,0.0307,0.2628
201.0,0.0301,0.2602
202.0,0.0295,0.2576
203.0,0.0289,0.255
204.0,0.0284,0.2528
205.0,0.0279,0.2505
206.0,0.0273,0.2478
207.0,0.0268,0.2456
208.0,0.0263,0.2433
209.0,0.0258,0.2409
210.0,0.0253,0.2386
211.0,0.0248,0.2362
212.0,0.0244,0.2343
213.0,0.0239,0.2319
214.0,0.0234,0.2295
215.0,0.023,0.2275
216.0,0.0226,0.2255
217.0,0.0221,0.223
218.0,0.0217,0.221
219.0,0.0213,0.2189
220.0,0.0209,0.2169
221.0,0.0205,0.2148
222.0,0.0201,0.2127
223.0,0.0197,0.2105
224.0,0.0193,0.2084
225.0,0.019,0.2068
226.0,0.0186,0.2046
227.0,0.0183,0.2029
228.0,0.0179,0.2007
229.0,0.0176,0.199
230.0,0.0172,0.1967
231.0,0.0169,0.195
232.0,0.0166,0.1933
233.0,0.0163,0.1915
234.0,0.016,0.1897
235.0,0.0157,0.1879
236.0,0.0154,0.1861
237.0,0.0151,0.1843
238.0,0.0148,0.1825
239.0,0.0145,0.1806
240.0,0.0142,0.1787
241.0,0.014,0.1775
242.0,0.0137,0.1756
243.0,0.0134,0.1736
244.0,0.0132,0.1723
245.0,0.0129,0.1704
246.0,0.0127,0.169
247.0,0.0124,0.167
248.0,0.0122,0.1657
249.0,0.012,0.1643
250.0,0.0117,0.1622
251.0,0.0115,0.1609
252.0,0.0113,0.1595
253.0,0.0111,0.158
254.0,0.0109,0.1566
255.0,0.0107,0.1552
256.0,0.0105,0.1537
257.0,0.0103,0.1522
258.0,0.0101,0.1507
259.0,0.0099,0.1492
260.0,0.0097,0.1477
261.0,0.0095,0.1462
262.0,0.0093,0.1447
263.0,0.0092,0.1439
264.0,0.009,0.1423
265.0,0.0088,0.1407
266.0,0.0086,0.1391
267.0,0.0085,0.1383
268.0,0.0083,0.1367
269.0,0.0082,0.1358
270.0,0.008,0.1342
271.0,0.0079,0.1333
272.0,0.0077,0.1316
273.0,0.0076,0.1308
274.0,0.0074,0.129
275.0,0.0073,0.1282
276.0,0.0071,0.1264
277.0,0.007,0.1255
278.0,0.0069,0.1246
279.0,0.0067,0.1228
280.0,0.0066,0.1219
281.0,0.0065,0.1209
282.0,0.0064,0.12
283.0,0.0062,0.1181
284.0,0.0061,0.1172
285.0,0.006,0.1162
286.0,0.0059,0.1152
287.0,0.0058,0.1142
288.0,0.0057,0.1132
289.0,0.0056,0.1122
290.0,0.0055,0.1112
291.0,0.0053,0.1092
292.0,0.0052,0.1082
293.0,0.0051,0.1071
294.0,0.005,0.1061
295.0,0.005,0.1061
296.0,0.0049,0.105
297.0,0.0048,0.1039
298.0,0.0047,0.1028
299.0,0.0046,0.1017
300.0,0.0045,0.1006
301.0,0.0044,0.0995
302.0,0.0043,0.0984
303.0,0.0042,0.0972
308.0,0.0,0.0
