# case 0149  h_peak=1.50 m  t_peak=480 min  alpha=2.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0011,0.0332
20.0,0.0058,0.0762
30.0,0.0153,0.1237
40.0,0.0297,0.1723
50.0,0.0493,0.222
60.0,0.0739,0.2718
70.0,0.1031,0.3211
80.0,0.1366,0.3696
90.0,0.1741,0.4173
100.0,0.215,0.4637
110.0,0.2591,0.509
120.0,0.3057,0.5529
130.0,0.3544,0.5953
140.0,0.4049,0.6363
150.0,0.4567,0.6758
160.0,0.5095,0.7138
170.0,0.5627,0.7501
180.0,0.6162,0.785
190.0,0.6696,0.8183
200.0,0.7226,0.8501
210.0,0.7749,0.8803
220.0,0.8263,0.909
230.0,0.8766,0.9363
240.0,0.9255,0.962
250.0,0.9729,0.9864
260.0,1.0187,1.0093
270.0,1.0627,1.0309
280.0,1.1048,1.0511
290.0,1.1449,1.07
300.0,1.1829,1.0876
310.0,1.2188,1.104
320.0,1.2525,1.1192
330.0,1.284,1.1331
340.0,1.3133,1.146
350.0,1.3403,1.1577
360.0,1.3651,1.1684
370.0,1.3877,1.178
380.0,1.4081,1.1866
390.0,1.4263,1.1943
400.0,1.4424,1.201
410.0,1.4564,1.2068
420.0,1.4683,1.2117
430.0,1.4783,1.2159
440.0,1.4863,1.2191
450.0,1.4924,1.2216
460.0,1.4967,1.2234
470.0,1.4992,1.2244
480.0,1.5,1.2247
490.0,1.4435,1.2015
500.0,1.3892,1.1786
510.0,1.3369,1.1562
520.0,1.2865,1.1342
530.0,1.2381,1.1127
540.0,1.1915,1.0916
550.0,1.1466,1.0708
560.0,1.1035,1.0505
570.0,1.0619,1.0305
580.0,1.0219,1.0109
590.0,0.9835,0.9917
600.0,0.9464,0.9728
610.0,0.9108,0.9544
620.0,0.8765,0.9362
630.0,0.8435,0.9184
640.0,0.8118,0.901
650.0,0.7812,0.8839
660.0,0.7518,0.8671
670.0,0.7235,0.8506
680.0,0.6962,0.8344
690.0,0.67,0.8185
700.0,0.6448,0.803
710.0,0.6205,0.7877
720.0,0.5972,0.7728
730.0,0.5747,0.7581
740.0,0.553,0.7436
750.0,0.5322,0.7295
760.0,0.5122,0.7157
770.0,0.4929,0.7021
780.0,0.4743,0.6887
790.0,0.4565,0.6756
800.0,0.4393,0.6628
810.0,0.4228,0.6502
820.0,0.4068,0.6378
830.0,0.3915,0.6257
840.0,0.3768,0.6138
850.0,0.3626,0.6022
860.0,0.3489,0.5907
870.0,0.3358,0.5795
880.0,0.3232,0.5685
890.0,0.311,0.5577
900.0,0.2993,0.5471
910.0,0.288,0.5367
920.0,0.2772,0.5265
930.0,0.2667,0.5164
940.0,0.2567,0.5067
950.0,0.247,0.497
960.0,0.2377,0.4875
970.0,0.2288,0.4783
980.0,0.2202,0.4693
990.0,0.2119,0.4603
1000.0,0.2039,0.4516
1010.0,0.1962,0.4429
1020.0,0.1888,0.4345
1030.0,0.1817,0.4263
1040.0,0.1749,0.4182
1050.0,0.1683,0.4102
1060.0,0.162,0.4025
1070.0,0.1559,0.3948
1080.0,0.15,0.3873
1090.0,0.1444,0.38
1100.0,0.1389,0.3727
1110.0,0.1337,0.3657
1120.0,0.1287,0.3587
1130.0,0.1238,0.3519
1140.0,0.1191,0.3451
1150.0,0.1147,0.3387
1160.0,0.1103,0.3321
1170.0,0.1062,0.3259
1180.0,0.1022,0.3197
1190.0,0.0983,0.3135
1200.0,0.0946,0.3076
1210.0,0.0911,0.3018
1220.0,0.0877,0.2961
1230.0,0.0844,0.2905
1240.0,0.0812,0.285
1250.0,0.0781,0.2795
1260.0,0.0752,0.2742
1270.0,0.0723,0.2689
1280.0,0.0696,0.2638
1290.0,0.067,0.2588
1300.0,0.0645,0.254
1310.0,0.0621,0.2492
1320.0,0.0597,0.2443
1330.0,0.0575,0.2398
1340.0,0.0553,0.2352
1350.0,0.0532,0.2307
1360.0,0.0512,0.2263
1370.0,0.0493,0.222
1380.0,0.0474,0.2177
1390.0,0.0456,0.2135
1400.0,0.0439,0.2095
1410.0,0.0423,0.2057
1420.0,0.0407,0.2017
1430.0,0.0392,0.198
1440.0,0.0377,0.1942
1450.0,0.0363,0.1905
1460.0,0.0349,0.1868
1470.0,0.0336,0.1833
1480.0,0.0323,0.1797
1490.0,0.0311,0.1764
1500.0,0.0299,0.1729
1510.0,0.0288,0.1697
1520.0,0.0277,0.1664
1530.0,0.0267,0.1634
1540.0,0.0257,0.1603
1550.0,0.0247,0.1572
1560.0,0.0238,0.1543
1570.0,0.0229,0.1513
1580.0,0.022,0.1483
1590.0,0.0212,0.1456
1600.0,0.0204,0.1428
1610.0,0.0196,0.14
1620.0,0.0189,0.1375
1630.0,0.0182,0.1349
1640.0,0.0175,0.1323
1650.0,0.0168,0.1296
1660.0,0.0162,0.1273
1670.0,0.0156,0.1249
1680.0,0.015,0.1225
1690.0,0.0144,0.12
1700.0,0.0139,0.1179
1710.0,0.0134,0.1158
1760.0,0.0,0.0
