# case 0190  h_peak=1.50 m  t_peak=60 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0141,0.1781
2.0,0.0389,0.2958
3.0,0.0697,0.396
4.0,0.1047,0.4854
5.0,0.1427,0.5666
6.0,0.183,0.6417
7.0,0.2249,0.7114
8.0,0.268,0.7765
9.0,0.3119,0.8377
10.0,0.3562,0.8952
11.0,0.4008,0.9496
12.0,0.4454,1.0011
13.0,0.4899,1.0499
14.0,0.5339,1.096
15.0,0.5775,1.1399
16.0,0.6205,1.1816
17.0,0.6628,1.2212
18.0,0.7043,1.2588
19.0,0.745,1.2947
20.0,0.7847,1.3287
21.0,0.8234,1.3611
22.0,0.8611,1.3919
23.0,0.8978,1.4213
24.0,0.9334,1.4492
25.0,0.9678,1.4757
26.0,1.0011,1.5008
27.0,1.0332,1.5247
28.0,1.0642,1.5474
29.0,1.0941,1.569
30.0,1.1227,1.5894
31.0,1.1502,1.6087
32.0,1.1765,1.627
33.0,1.2017,1.6443
34.0,1.2257,1.6607
35.0,1.2485,1.676
36.0,1.2703,1.6906
37.0,1.2909,1.7043
38.0,1.3104,1.7171
39.0,1.3288,1.7291
40.0,1.3462,1.7404
41.0,1.3625,1.7509
42.0,1.3778,1.7607
43.0,1.392,1.7697
44.0,1.4053,1.7782
45.0,1.4176,1.7859
46.0,1.4289,1.793
47.0,1.4393,1.7996
48.0,1.4488,1.8055
49.0,1.4574,1.8108
50.0,1.4652,1.8157
51.0,1.4721,1.82
52.0,1.4782,1.8237
53.0,1.4835,1.827
54.0,1.488,1.8298
55.0,1.4917,1.832
56.0,1.4948,1.8339
57.0,1.4971,1.8353
58.0,1.4987,1.8363
59.0,1.4997,1.8369
60.0,1.5,1.8371
61.0,1.4252,1.7907
62.0,1.3541,1.7455
63.0,1.2865,1.7014
64.0,1.2224,1.6584
65.0,1.1614,1.6165
66.0,1.1035,1.5757
67.0,1.0484,1.5359
68.0,0.9961,1.4971
69.0,0.9464,1.4592
70.0,0.8992,1.4224
71.0,0.8544,1.3865
72.0,0.8118,1.3515
73.0,0.7713,1.3174
74.0,0.7328,1.2841
75.0,0.6962,1.2516
76.0,0.6615,1.22
77.0,0.6285,1.1892
78.0,0.5972,1.1592
79.0,0.5674,1.1299
80.0,0.5391,1.1014
81.0,0.5122,1.0735
82.0,0.4866,1.0464
83.0,0.4624,1.02
84.0,0.4393,0.9942
85.0,0.4174,0.9691
86.0,0.3966,0.9446
87.0,0.3768,0.9208
88.0,0.358,0.8975
89.0,0.3401,0.8748
90.0,0.3232,0.8528
91.0,0.307,0.8311
92.0,0.2917,0.8101
93.0,0.2772,0.7897
94.0,0.2634,0.7698
95.0,0.2502,0.7503
96.0,0.2377,0.7313
97.0,0.2259,0.7129
98.0,0.2146,0.6949
99.0,0.2039,0.6773
100.0,0.1937,0.6602
101.0,0.1841,0.6436
102.0,0.1749,0.6273
103.0,0.1662,0.6115
104.0,0.1579,0.596
105.0,0.15,0.5809
106.0,0.1425,0.5662
107.0,0.1354,0.552
108.0,0.1287,0.5381
109.0,0.1222,0.5244
110.0,0.1161,0.5111
111.0,0.1103,0.4982
112.0,0.1048,0.4856
113.0,0.0996,0.4734
114.0,0.0946,0.4614
115.0,0.0899,0.4497
116.0,0.0854,0.4383
117.0,0.0812,0.4274
118.0,0.0771,0.4165
119.0,0.0733,0.4061
120.0,0.0696,0.3957
121.0,0.0662,0.3859
122.0,0.0629,0.3762
123.0,0.0597,0.3665
124.0,0.0567,0.3572
125.0,0.0539,0.3482
126.0,0.0512,0.3394
127.0,0.0487,0.331
128.0,0.0462,0.3224
129.0,0.0439,0.3143
130.0,0.0417,0.3063
131.0,0.0397,0.2989
132.0,0.0377,0.2912
133.0,0.0358,0.2838
134.0,0.034,0.2766
135.0,0.0323,0.2696
136.0,0.0307,0.2628
137.0,0.0292,0.2563
138.0,0.0277,0.2496
139.0,0.0263,0.2433
140.0,0.025,0.2372
141.0,0.0238,0.2314
142.0,0.0226,0.2255
143.0,0.0215,0.2199
144.0,0.0204,0.2142
145.0,0.0194,0.2089
146.0,0.0184,0.2035
147.0,0.0175,0.1984
148.0,0.0166,0.1933
149.0,0.0158,0.1885
150.0,0.015,0.1837
151.0,0.0143,0.1794
152.0,0.0135,0.1743
153.0,0.0129,0.1704
158.0,0.0,0.0
