# case 0147  h_peak=1.50 m  t_peak=480 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0196,0.14
20.0,0.0537,0.2317
30.0,0.0956,0.3092
40.0,0.1427,0.3778
50.0,0.1933,0.4397
60.0,0.2463,0.4963
70.0,0.3008,0.5485
80.0,0.3562,0.5968
90.0,0.412,0.6419
100.0,0.4677,0.6839
110.0,0.523,0.7232
120.0,0.5775,0.7599
130.0,0.6312,0.7945
140.0,0.6837,0.8269
150.0,0.7349,0.8573
160.0,0.7847,0.8858
170.0,0.833,0.9127
180.0,0.8796,0.9379
190.0,0.9246,0.9616
200.0,0.9678,0.9838
210.0,1.0092,1.0046
220.0,1.0489,1.0242
230.0,1.0867,1.0424
240.0,1.1227,1.0596
250.0,1.1569,1.0756
260.0,1.1892,1.0905
270.0,1.2198,1.1044
280.0,1.2485,1.1174
290.0,1.2755,1.1294
300.0,1.3008,1.1405
310.0,1.3243,1.1508
320.0,1.3462,1.1603
330.0,1.3664,1.1689
340.0,1.385,1.1769
350.0,1.4021,1.1841
360.0,1.4176,1.1906
370.0,1.4316,1.1965
380.0,1.4442,1.2017
390.0,1.4554,1.2064
400.0,1.4652,1.2105
410.0,1.4737,1.214
420.0,1.4809,1.2169
430.0,1.4869,1.2194
440.0,1.4917,1.2214
450.0,1.4954,1.2229
460.0,1.498,1.2239
470.0,1.4995,1.2245
480.0,1.5,1.2247
490.0,1.4645,1.2102
500.0,1.4297,1.1957
510.0,1.3959,1.1815
520.0,1.3628,1.1674
530.0,1.3305,1.1535
540.0,1.2989,1.1397
550.0,1.2682,1.1261
560.0,1.2381,1.1127
570.0,1.2088,1.0995
580.0,1.1801,1.0863
590.0,1.1521,1.0734
600.0,1.1248,1.0606
610.0,1.0982,1.048
620.0,1.0722,1.0355
630.0,1.0467,1.0231
640.0,1.0219,1.0109
650.0,0.9977,0.9988
660.0,0.9741,0.987
670.0,0.951,0.9752
680.0,0.9284,0.9635
690.0,0.9064,0.9521
700.0,0.885,0.9407
710.0,0.864,0.9295
720.0,0.8435,0.9184
730.0,0.8235,0.9075
740.0,0.804,0.8967
750.0,0.7849,0.8859
760.0,0.7663,0.8754
770.0,0.7482,0.865
780.0,0.7305,0.8547
790.0,0.7131,0.8445
800.0,0.6962,0.8344
810.0,0.6797,0.8244
820.0,0.6636,0.8146
830.0,0.6479,0.8049
840.0,0.6325,0.7953
850.0,0.6176,0.7859
860.0,0.6029,0.7765
870.0,0.5886,0.7672
880.0,0.5747,0.7581
890.0,0.5611,0.7491
900.0,0.5478,0.7401
910.0,0.5348,0.7313
920.0,0.5221,0.7226
930.0,0.5097,0.7139
940.0,0.4977,0.7055
950.0,0.4859,0.6971
960.0,0.4743,0.6887
970.0,0.4631,0.6805
980.0,0.4521,0.6724
990.0,0.4414,0.6644
1000.0,0.4309,0.6564
1010.0,0.4207,0.6486
1020.0,0.4108,0.6409
1030.0,0.401,0.6332
1040.0,0.3915,0.6257
1050.0,0.3822,0.6182
1060.0,0.3732,0.6109
1070.0,0.3643,0.6036
1080.0,0.3557,0.5964
1090.0,0.3473,0.5893
1100.0,0.339,0.5822
1110.0,0.331,0.5753
1120.0,0.3232,0.5685
1130.0,0.3155,0.5617
1140.0,0.308,0.555
1150.0,0.3007,0.5484
1160.0,0.2936,0.5418
1170.0,0.2866,0.5354
1180.0,0.2798,0.529
1190.0,0.2732,0.5227
1200.0,0.2667,0.5164
1210.0,0.2604,0.5103
1220.0,0.2542,0.5042
1230.0,0.2482,0.4982
1240.0,0.2423,0.4922
1250.0,0.2366,0.4864
1260.0,0.231,0.4806
1270.0,0.2255,0.4749
1280.0,0.2202,0.4693
1290.0,0.215,0.4637
1300.0,0.2099,0.4581
1310.0,0.2049,0.4527
1320.0,0.2,0.4472
1330.0,0.1953,0.4419
1340.0,0.1907,0.4367
1350.0,0.1861,0.4314
1360.0,0.1817,0.4263
1370.0,0.1774,0.4212
1380.0,0.1732,0.4162
