# case 0089  h_peak=0.85 m  t_peak=60 min  alpha=4.0  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0184,0.1356
20.0,0.151,0.3886
30.0,0.3925,0.6265
40.0,0.637,0.7981
50.0,0.7984,0.8935
60.0,0.85,0.922
70.0,0.6253,0.7908
80.0,0.46,0.6782
90.0,0.3384,0.5817
100.0,0.2489,0.4989
110.0,0.1831,0.4279
120.0,0.1347,0.367
130.0,0.0991,0.3148
140.0,0.0729,0.27
150.0,0.0536,0.2315
160.0,0.0395,0.1987
170.0,0.029,0.1703
180.0,0.0214,0.1463
190.0,0.0157,0.1253
200.0,0.0116,0.1077
210.0,0.0085,0.0922
220.0,0.0063,0.0794
230.0,0.0046,0.0678
240.0,0.0034,0.0583
290.0,0.0,0.0
