# case 0194  h_peak=1.50 m  t_peak=60 min  alpha=2.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0006,0.0367
2.0,0.0034,0.0875
3.0,0.009,0.1423
4.0,0.0178,0.2001
5.0,0.0297,0.2585
6.0,0.045,0.3182
7.0,0.0635,0.378
8.0,0.085,0.4373
9.0,0.1094,0.4961
10.0,0.1366,0.5544
11.0,0.1663,0.6117
12.0,0.1983,0.668
13.0,0.2323,0.723
14.0,0.2682,0.7768
15.0,0.3057,0.8294
16.0,0.3445,0.8804
17.0,0.3845,0.9301
18.0,0.4255,0.9785
19.0,0.4672,1.0253
20.0,0.5095,1.0707
21.0,0.5521,1.1146
22.0,0.5948,1.1568
23.0,0.6376,1.1977
24.0,0.6803,1.2372
25.0,0.7226,1.2751
26.0,0.7645,1.3115
27.0,0.8059,1.3466
28.0,0.8466,1.3802
29.0,0.8865,1.4123
30.0,0.9255,1.443
31.0,0.9636,1.4724
32.0,1.0006,1.5004
33.0,1.0365,1.5271
34.0,1.0713,1.5526
35.0,1.1048,1.5766
36.0,1.137,1.5995
37.0,1.1679,1.621
38.0,1.1975,1.6415
39.0,1.2257,1.6607
40.0,1.2525,1.6787
41.0,1.2779,1.6957
42.0,1.3018,1.7114
43.0,1.3244,1.7262
44.0,1.3455,1.7399
45.0,1.3651,1.7526
46.0,1.3834,1.7643
47.0,1.4002,1.775
48.0,1.4157,1.7847
49.0,1.4297,1.7936
50.0,1.4424,1.8015
51.0,1.4538,1.8086
52.0,1.4638,1.8148
53.0,1.4726,1.8203
54.0,1.48,1.8248
55.0,1.4863,1.8287
56.0,1.4913,1.8318
57.0,1.4952,1.8342
58.0,1.4979,1.8358
59.0,1.4995,1.8368
60.0,1.5,1.8371
61.0,1.4546,1.8091
62.0,1.4107,1.7816
63.0,1.368,1.7544
64.0,1.3267,1.7277
65.0,1.2865,1.7014
66.0,1.2476,1.6754
67.0,1.2099,1.6499
68.0,1.1733,1.6248
69.0,1.1379,1.6001
70.0,1.1035,1.5757
71.0,1.0701,1.5517
72.0,1.0377,1.528
73.0,1.0064,1.5048
74.0,0.9759,1.4818
75.0,0.9464,1.4592
76.0,0.9178,1.437
77.0,0.8901,1.4152
78.0,0.8632,1.3936
79.0,0.8371,1.3724
80.0,0.8118,1.3515
81.0,0.7872,1.3309
82.0,0.7634,1.3106
83.0,0.7403,1.2906
84.0,0.7179,1.2709
85.0,0.6962,1.2516
86.0,0.6752,1.2326
87.0,0.6548,1.2138
88.0,0.635,1.1953
89.0,0.6158,1.1771
90.0,0.5972,1.1592
91.0,0.5791,1.1415
92.0,0.5616,1.1241
93.0,0.5446,1.107
94.0,0.5282,1.0902
95.0,0.5122,1.0735
96.0,0.4967,1.0572
97.0,0.4817,1.0411
98.0,0.4671,1.0252
99.0,0.453,1.0096
100.0,0.4393,0.9942
101.0,0.426,0.979
102.0,0.4131,0.9641
103.0,0.4006,0.9494
104.0,0.3885,0.9349
105.0,0.3768,0.9208
106.0,0.3654,0.9067
107.0,0.3543,0.8928
108.0,0.3436,0.8793
109.0,0.3332,0.8659
110.0,0.3232,0.8528
111.0,0.3134,0.8397
112.0,0.3039,0.8269
113.0,0.2947,0.8143
114.0,0.2858,0.8019
115.0,0.2772,0.7897
116.0,0.2688,0.7777
117.0,0.2607,0.7659
118.0,0.2528,0.7542
119.0,0.2451,0.7426
120.0,0.2377,0.7313
121.0,0.2305,0.7202
122.0,0.2236,0.7093
123.0,0.2168,0.6984
124.0,0.2103,0.6879
125.0,0.2039,0.6773
126.0,0.1977,0.667
127.0,0.1918,0.6569
128.0,0.186,0.6469
129.0,0.1803,0.6369
130.0,0.1749,0.6273
131.0,0.1696,0.6177
132.0,0.1645,0.6084
133.0,0.1595,0.5991
134.0,0.1547,0.59
135.0,0.15,0.5809
136.0,0.1455,0.5722
137.0,0.1411,0.5634
138.0,0.1368,0.5548
139.0,0.1327,0.5464
140.0,0.1287,0.5381
141.0,0.1248,0.5299
142.0,0.121,0.5218
143.0,0.1173,0.5137
144.0,0.1138,0.506
145.0,0.1103,0.4982
146.0,0.107,0.4907
147.0,0.1038,0.4833
148.0,0.1006,0.4758
149.0,0.0976,0.4686
150.0,0.0946,0.4614
151.0,0.0918,0.4545
152.0,0.089,0.4475
153.0,0.0863,0.4407
154.0,0.0837,0.434
155.0,0.0812,0.4274
156.0,0.0787,0.4208
157.0,0.0763,0.4143
158.0,0.074,0.408
159.0,0.0718,0.4019
160.0,0.0696,0.3957
161.0,0.0675,0.3897
162.0,0.0655,0.3839
163.0,0.0635,0.378
164.0,0.0616,0.3723
165.0,0.0597,0.3665
166.0,0.0579,0.3609
167.0,0.0562,0.3556
168.0,0.0545,0.3502
169.0,0.0528,0.3447
170.0,0.0512,0.3394
171.0,0.0497,0.3344
172.0,0.0482,0.3293
173.0,0.0467,0.3242
174.0,0.0453,0.3193
175.0,0.0439,0.3143
176.0,0.0426,0.3096
177.0,0.0413,0.3048
178.0,0.0401,0.3004
179.0,0.0389,0.2958
180.0,0.0377,0.2912
181.0,0.0365,0.2866
182.0,0.0354,0.2822
183.0,0.0344,0.2782
184.0,0.0333,0.2737
185.0,0.0323,0.2696
186.0,0.0313,0.2654
187.0,0.0304,0.2615
188.0,0.0295,0.2576
189.0,0.0286,0.2537
190.0,0.0277,0.2496
191.0,0.0269,0.246
192.0,0.0261,0.2423
193.0,0.0253,0.2386
194.0,0.0245,0.2348
195.0,0.0238,0.2314
196.0,0.0231,0.228
197.0,0.0224,0.2245
198.0,0.0217,0.221
199.0,0.021,0.2174
200.0,0.0204,0.2142
201.0,0.0198,0.2111
202.0,0.0192,0.2078
203.0,0.0186,0.2046
204.0,0.018,0.2012
205.0,0.0175,0.1984
206.0,0.017,0.1956
207.0,0.0164,0.1921
208.0,0.0159,0.1891
209.0,0.0155,0.1867
210.0,0.015,0.1837
211.0,0.0145,0.1806
212.0,0.0141,0.1781
213.0,0.0137,0.1756
218.0,0.0,0.0
