# case 0291  h_peak=2.40 m  t_peak=960 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0004,0.02
2.0,0.001,0.0316
3.0,0.0019,0.0436
4.0,0.0029,0.0539
5.0,0.004,0.0632
6.0,0.0053,0.0728
7.0,0.0066,0.0812
8.0,0.0081,0.09
9.0,0.0096,0.098
10.0,0.0113,0.1063
11.0,0.013,0.114
12.0,0.0148,0.1217
13.0,0.0166,0.1288
14.0,0.0185,0.136
15.0,0.0205,0.1432
16.0,0.0226,0.1503
17.0,0.0247,0.1572
18.0,0.0268,0.1637
19.0,0.0291,0.1706
20.0,0.0313,0.1769
21.0,0.0337,0.1836
22.0,0.0361,0.19
23.0,0.0385,0.1962
24.0,0.041,0.2025
25.0,0.0435,0.2086
26.0,0.046,0.2145
27.0,0.0486,0.2205
28.0,0.0513,0.2265
29.0,0.054,0.2324
30.0,0.0567,0.2381
31.0,0.0595,0.2439
32.0,0.0623,0.2496
33.0,0.0651,0.2551
34.0,0.068,0.2608
35.0,0.0709,0.2663
36.0,0.0738,0.2717
37.0,0.0768,0.2771
38.0,0.0798,0.2825
39.0,0.0829,0.2879
40.0,0.0859,0.2931
41.0,0.089,0.2983
42.0,0.0922,0.3036
43.0,0.0953,0.3087
44.0,0.0985,0.3138
45.0,0.1017,0.3189
46.0,0.105,0.324
47.0,0.1083,0.3291
48.0,0.1116,0.3341
49.0,0.1149,0.339
50.0,0.1182,0.3438
51.0,0.1216,0.3487
52.0,0.125,0.3536
53.0,0.1284,0.3583
54.0,0.1319,0.3632
55.0,0.1354,0.368
56.0,0.1388,0.3726
57.0,0.1424,0.3774
58.0,0.1459,0.382
59.0,0.1494,0.3865
60.0,0.153,0.3912
61.0,0.1566,0.3957
62.0,0.1602,0.4002
63.0,0.1639,0.4048
64.0,0.1675,0.4093
65.0,0.1712,0.4138
66.0,0.1749,0.4182
67.0,0.1786,0.4226
68.0,0.1823,0.427
69.0,0.1861,0.4314
70.0,0.1898,0.4357
71.0,0.1936,0.44
72.0,0.1974,0.4443
73.0,0.2012,0.4486
74.0,0.2051,0.4529
75.0,0.2089,0.4571
76.0,0.2128,0.4613
77.0,0.2166,0.4654
78.0,0.2205,0.4696
79.0,0.2244,0.4737
80.0,0.2283,0.4778
81.0,0.2323,0.482
82.0,0.2362,0.486
83.0,0.2402,0.4901
84.0,0.2442,0.4942
85.0,0.2481,0.4981
86.0,0.2521,0.5021
87.0,0.2561,0.5061
88.0,0.2602,0.5101
89.0,0.2642,0.514
90.0,0.2682,0.5179
91.0,0.2723,0.5218
92.0,0.2764,0.5257
93.0,0.2805,0.5296
94.0,0.2845,0.5334
95.0,0.2886,0.5372
96.0,0.2928,0.5411
97.0,0.2969,0.5449
98.0,0.301,0.5486
99.0,0.3052,0.5524
100.0,0.3093,0.5561
101.0,0.3135,0.5599
102.0,0.3176,0.5636
103.0,0.3218,0.5673
104.0,0.326,0.571
105.0,0.3302,0.5746
106.0,0.3344,0.5783
107.0,0.3386,0.5819
108.0,0.3428,0.5855
109.0,0.3471,0.5892
110.0,0.3513,0.5927
111.0,0.3556,0.5963
112.0,0.3598,0.5998
113.0,0.3641,0.6034
114.0,0.3683,0.6069
115.0,0.3726,0.6104
116.0,0.3769,0.6139
117.0,0.3812,0.6174
118.0,0.3855,0.6209
119.0,0.3898,0.6243
120.0,0.3941,0.6278
121.0,0.3984,0.6312
122.0,0.4027,0.6346
123.0,0.407,0.638
124.0,0.4114,0.6414
125.0,0.4157,0.6447
126.0,0.42,0.6481
127.0,0.4244,0.6515
128.0,0.4287,0.6548
129.0,0.4331,0.6581
130.0,0.4375,0.6614
131.0,0.4418,0.6647
132.0,0.4462,0.668
133.0,0.4506,0.6713
134.0,0.455,0.6745
135.0,0.4593,0.6777
136.0,0.4637,0.681
137.0,0.4681,0.6842
138.0,0.4725,0.6874
139.0,0.4769,0.6906
140.0,0.4813,0.6938
141.0,0.4857,0.6969
142.0,0.4901,0.7001
143.0,0.4946,0.7033
144.0,0.499,0.7064
145.0,0.5034,0.7095
146.0,0.5078,0.7126
147.0,0.5122,0.7157
148.0,0.5167,0.7188
149.0,0.5211,0.7219
150.0,0.5255,0.7249
151.0,0.53,0.728
152.0,0.5344,0.731
153.0,0.5388,0.734
154.0,0.5433,0.7371
155.0,0.5477,0.7401
156.0,0.5522,0.7431
157.0,0.5566,0.7461
158.0,0.5611,0.7491
159.0,0.5655,0.752
160.0,0.57,0.755
