# case 0091  h_peak=0.85 m  t_peak=480 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0111,0.1054
20.0,0.0304,0.1744
30.0,0.0542,0.2328
40.0,0.0809,0.2844
50.0,0.1095,0.3309
60.0,0.1396,0.3736
70.0,0.1705,0.4129
80.0,0.2019,0.4493
90.0,0.2335,0.4832
100.0,0.265,0.5148
110.0,0.2963,0.5443
120.0,0.3273,0.5721
130.0,0.3577,0.5981
140.0,0.3874,0.6224
150.0,0.4164,0.6453
160.0,0.4447,0.6669
170.0,0.472,0.687
180.0,0.4984,0.706
190.0,0.5239,0.7238
200.0,0.5484,0.7405
210.0,0.5719,0.7562
220.0,0.5944,0.771
230.0,0.6158,0.7847
240.0,0.6362,0.7976
250.0,0.6556,0.8097
260.0,0.6739,0.8209
270.0,0.6912,0.8314
280.0,0.7075,0.8411
290.0,0.7228,0.8502
300.0,0.7371,0.8585
310.0,0.7504,0.8663
320.0,0.7628,0.8734
330.0,0.7743,0.8799
340.0,0.7848,0.8859
350.0,0.7945,0.8913
360.0,0.8033,0.8963
370.0,0.8112,0.9007
380.0,0.8184,0.9047
390.0,0.8247,0.9081
400.0,0.8303,0.9112
410.0,0.8351,0.9138
420.0,0.8392,0.9161
430.0,0.8426,0.9179
440.0,0.8453,0.9194
450.0,0.8474,0.9205
460.0,0.8489,0.9214
470.0,0.8497,0.9218
480.0,0.85,0.922
490.0,0.7973,0.8929
500.0,0.7479,0.8648
510.0,0.7016,0.8376
520.0,0.6581,0.8112
530.0,0.6173,0.7857
540.0,0.5791,0.761
550.0,0.5432,0.737
560.0,0.5096,0.7139
570.0,0.478,0.6914
580.0,0.4484,0.6696
590.0,0.4206,0.6485
600.0,0.3945,0.6281
610.0,0.3701,0.6084
620.0,0.3472,0.5892
630.0,0.3257,0.5707
640.0,0.3055,0.5527
650.0,0.2865,0.5353
660.0,0.2688,0.5185
670.0,0.2521,0.5021
680.0,0.2365,0.4863
690.0,0.2219,0.4711
700.0,0.2081,0.4562
710.0,0.1952,0.4418
720.0,0.1831,0.4279
730.0,0.1718,0.4145
740.0,0.1611,0.4014
750.0,0.1512,0.3888
760.0,0.1418,0.3766
770.0,0.133,0.3647
780.0,0.1248,0.3533
790.0,0.117,0.3421
800.0,0.1098,0.3314
810.0,0.103,0.3209
820.0,0.0966,0.3108
830.0,0.0906,0.301
840.0,0.085,0.2915
850.0,0.0797,0.2823
860.0,0.0748,0.2735
870.0,0.0702,0.265
880.0,0.0658,0.2565
890.0,0.0617,0.2484
900.0,0.0579,0.2406
910.0,0.0543,0.233
920.0,0.051,0.2258
930.0,0.0478,0.2186
940.0,0.0448,0.2117
950.0,0.0421,0.2052
960.0,0.0395,0.1987
970.0,0.037,0.1924
980.0,0.0347,0.1863
990.0,0.0326,0.1806
1000.0,0.0305,0.1746
1010.0,0.0287,0.1694
1020.0,0.0269,0.164
1030.0,0.0252,0.1587
1040.0,0.0237,0.1539
1050.0,0.0222,0.149
1060.0,0.0208,0.1442
1070.0,0.0195,0.1396
1080.0,0.0183,0.1353
1090.0,0.0172,0.1311
1100.0,0.0161,0.1269
1110.0,0.0151,0.1229
1120.0,0.0142,0.1192
1130.0,0.0133,0.1153
1140.0,0.0125,0.1118
1150.0,0.0117,0.1082
1160.0,0.011,0.1049
1170.0,0.0103,0.1015
1180.0,0.0097,0.0985
1190.0,0.0091,0.0954
1200.0,0.0085,0.0922
1210.0,0.008,0.0894
1220.0,0.0075,0.0866
1230.0,0.007,0.0837
1280.0,0.0,0.0
