# case 0072  h_peak=0.60 m  t_peak=480 min  alpha=4.0  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0001,0.01
30.0,0.0004,0.02
40.0,0.0011,0.0332
50.0,0.0025,0.05
60.0,0.0049,0.07
70.0,0.0083,0.0911
80.0,0.013,0.114
90.0,0.0191,0.1382
100.0,0.0268,0.1637
110.0,0.0361,0.19
120.0,0.0471,0.217
130.0,0.0597,0.2443
140.0,0.0738,0.2717
150.0,0.0895,0.2992
160.0,0.1066,0.3265
170.0,0.125,0.3536
180.0,0.1445,0.3801
190.0,0.1651,0.4063
200.0,0.1865,0.4319
210.0,0.2086,0.4567
220.0,0.2311,0.4807
230.0,0.254,0.504
240.0,0.2771,0.5264
250.0,0.3002,0.5479
260.0,0.3231,0.5684
270.0,0.3457,0.588
280.0,0.3678,0.6065
290.0,0.3894,0.624
300.0,0.4103,0.6405
310.0,0.4304,0.656
320.0,0.4496,0.6705
330.0,0.4679,0.684
340.0,0.485,0.6964
350.0,0.5011,0.7079
360.0,0.516,0.7183
370.0,0.5298,0.7279
380.0,0.5423,0.7364
390.0,0.5536,0.744
400.0,0.5636,0.7507
410.0,0.5723,0.7565
420.0,0.5799,0.7615
430.0,0.5862,0.7656
440.0,0.5912,0.7689
450.0,0.5951,0.7714
460.0,0.5979,0.7732
470.0,0.5995,0.7743
480.0,0.6,0.7746
490.0,0.5858,0.7654
500.0,0.5719,0.7562
510.0,0.5583,0.7472
520.0,0.5451,0.7383
530.0,0.5322,0.7295
540.0,0.5196,0.7208
550.0,0.5073,0.7122
560.0,0.4952,0.7037
570.0,0.4835,0.6953
580.0,0.472,0.687
590.0,0.4609,0.6789
600.0,0.4499,0.6707
610.0,0.4393,0.6628
620.0,0.4289,0.6549
630.0,0.4187,0.6471
640.0,0.4088,0.6394
650.0,0.3991,0.6317
660.0,0.3896,0.6242
670.0,0.3804,0.6168
680.0,0.3714,0.6094
690.0,0.3626,0.6022
700.0,0.354,0.595
710.0,0.3456,0.5879
720.0,0.3374,0.5809
730.0,0.3294,0.5739
740.0,0.3216,0.5671
750.0,0.314,0.5604
760.0,0.3065,0.5536
770.0,0.2993,0.5471
780.0,0.2922,0.5406
790.0,0.2853,0.5341
800.0,0.2785,0.5277
810.0,0.2719,0.5214
820.0,0.2655,0.5153
