# case 0049  h_peak=0.35 m  t_peak=2880 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0,0.0
40.0,0.0001,0.01
50.0,0.0002,0.0141
60.0,0.0003,0.0173
70.0,0.0004,0.02
80.0,0.0005,0.0224
90.0,0.0007,0.0265
100.0,0.0009,0.03
110.0,0.0011,0.0332
120.0,0.0014,0.0374
130.0,0.0016,0.04
140.0,0.002,0.0447
150.0,0.0023,0.048
160.0,0.0027,0.052
170.0,0.0031,0.0557
180.0,0.0036,0.06
190.0,0.004,0.0632
200.0,0.0046,0.0678
210.0,0.0051,0.0714
220.0,0.0057,0.0755
230.0,0.0063,0.0794
240.0,0.0069,0.0831
250.0,0.0076,0.0872
260.0,0.0083,0.0911
270.0,0.0091,0.0954
280.0,0.0099,0.0995
290.0,0.0107,0.1034
300.0,0.0115,0.1072
310.0,0.0124,0.1114
320.0,0.0133,0.1153
330.0,0.0142,0.1192
340.0,0.0152,0.1233
350.0,0.0162,0.1273
360.0,0.0172,0.1311
370.0,0.0183,0.1353
380.0,0.0194,0.1393
390.0,0.0205,0.1432
400.0,0.0217,0.1473
410.0,0.0228,0.151
420.0,0.024,0.1549
430.0,0.0253,0.1591
440.0,0.0266,0.1631
450.0,0.0278,0.1667
460.0,0.0292,0.1709
470.0,0.0305,0.1746
480.0,0.0319,0.1786
490.0,0.0333,0.1825
500.0,0.0347,0.1863
510.0,0.0361,0.19
520.0,0.0376,0.1939
530.0,0.0391,0.1977
540.0,0.0406,0.2015
550.0,0.0422,0.2054
560.0,0.0437,0.209
570.0,0.0453,0.2128
580.0,0.0469,0.2166
590.0,0.0485,0.2202
600.0,0.0502,0.2241
610.0,0.0518,0.2276
620.0,0.0535,0.2313
630.0,0.0552,0.2349
640.0,0.057,0.2387
650.0,0.0587,0.2423
660.0,0.0604,0.2458
670.0,0.0622,0.2494
680.0,0.064,0.253
690.0,0.0658,0.2565
700.0,0.0676,0.26
710.0,0.0695,0.2636
720.0,0.0713,0.267
730.0,0.0732,0.2706
740.0,0.0751,0.274
750.0,0.077,0.2775
760.0,0.0789,0.2809
770.0,0.0808,0.2843
780.0,0.0827,0.2876
790.0,0.0846,0.2909
800.0,0.0866,0.2943
810.0,0.0885,0.2975
820.0,0.0905,0.3008
