# case 0137  h_peak=0.90 m  t_peak=60 min  alpha=1.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0085,0.0922
2.0,0.0234,0.153
3.0,0.0418,0.2045
4.0,0.0628,0.2506
5.0,0.0856,0.2926
6.0,0.1098,0.3314
7.0,0.1349,0.3673
8.0,0.1608,0.401
9.0,0.1871,0.4326
10.0,0.2137,0.4623
11.0,0.2405,0.4904
12.0,0.2673,0.517
13.0,0.2939,0.5421
14.0,0.3204,0.566
15.0,0.3465,0.5886
16.0,0.3723,0.6102
17.0,0.3977,0.6306
18.0,0.4226,0.6501
19.0,0.447,0.6686
20.0,0.4708,0.6861
21.0,0.4941,0.7029
22.0,0.5167,0.7188
23.0,0.5387,0.734
24.0,0.56,0.7483
25.0,0.5807,0.762
26.0,0.6007,0.775
27.0,0.6199,0.7873
28.0,0.6385,0.7991
29.0,0.6564,0.8102
30.0,0.6736,0.8207
31.0,0.6901,0.8307
32.0,0.7059,0.8402
33.0,0.721,0.8491
34.0,0.7354,0.8576
35.0,0.7491,0.8655
36.0,0.7622,0.873
37.0,0.7745,0.8801
38.0,0.7862,0.8867
39.0,0.7973,0.8929
40.0,0.8077,0.8987
41.0,0.8175,0.9042
42.0,0.8267,0.9092
43.0,0.8352,0.9139
44.0,0.8432,0.9183
45.0,0.8505,0.9222
46.0,0.8573,0.9259
47.0,0.8636,0.9293
48.0,0.8693,0.9324
49.0,0.8745,0.9351
50.0,0.8791,0.9376
51.0,0.8833,0.9398
52.0,0.8869,0.9418
53.0,0.8901,0.9435
54.0,0.8928,0.9449
55.0,0.895,0.946
56.0,0.8969,0.947
57.0,0.8983,0.9478
58.0,0.8992,0.9483
59.0,0.8998,0.9486
60.0,0.9,0.9487
61.0,0.8728,0.9342
62.0,0.8464,0.92
63.0,0.8208,0.906
64.0,0.796,0.8922
65.0,0.7719,0.8786
66.0,0.7486,0.8652
67.0,0.726,0.8521
68.0,0.704,0.839
69.0,0.6827,0.8263
70.0,0.6621,0.8137
71.0,0.6421,0.8013
72.0,0.6226,0.7891
73.0,0.6038,0.777
74.0,0.5856,0.7652
75.0,0.5679,0.7536
76.0,0.5507,0.7421
77.0,0.534,0.7308
78.0,0.5179,0.7197
79.0,0.5022,0.7087
80.0,0.4871,0.6979
81.0,0.4723,0.6872
82.0,0.458,0.6768
83.0,0.4442,0.6665
84.0,0.4308,0.6564
85.0,0.4177,0.6463
86.0,0.4051,0.6365
87.0,0.3929,0.6268
88.0,0.381,0.6173
89.0,0.3695,0.6079
90.0,0.3583,0.5986
91.0,0.3475,0.5895
92.0,0.337,0.5805
93.0,0.3268,0.5717
94.0,0.3169,0.5629
95.0,0.3073,0.5543
96.0,0.298,0.5459
97.0,0.289,0.5376
98.0,0.2803,0.5294
99.0,0.2718,0.5213
100.0,0.2636,0.5134
101.0,0.2556,0.5056
102.0,0.2479,0.4979
103.0,0.2404,0.4903
104.0,0.2331,0.4828
105.0,0.2261,0.4755
106.0,0.2192,0.4682
107.0,0.2126,0.4611
108.0,0.2062,0.4541
109.0,0.1999,0.4471
110.0,0.1939,0.4403
111.0,0.188,0.4336
112.0,0.1824,0.4271
113.0,0.1768,0.4205
114.0,0.1715,0.4141
115.0,0.1663,0.4078
116.0,0.1613,0.4016
117.0,0.1564,0.3955
118.0,0.1517,0.3895
119.0,0.1471,0.3835
120.0,0.1426,0.3776
121.0,0.1383,0.3719
122.0,0.1341,0.3662
123.0,0.1301,0.3607
124.0,0.1262,0.3552
125.0,0.1223,0.3497
126.0,0.1186,0.3444
127.0,0.1151,0.3393
128.0,0.1116,0.3341
129.0,0.1082,0.3289
130.0,0.1049,0.3239
131.0,0.1018,0.3191
132.0,0.0987,0.3142
133.0,0.0957,0.3094
134.0,0.0928,0.3046
135.0,0.09,0.3
136.0,0.0873,0.2955
137.0,0.0846,0.2909
138.0,0.0821,0.2865
139.0,0.0796,0.2821
140.0,0.0772,0.2778
141.0,0.0749,0.2737
142.0,0.0726,0.2694
143.0,0.0704,0.2653
144.0,0.0683,0.2613
145.0,0.0662,0.2573
146.0,0.0642,0.2534
147.0,0.0623,0.2496
148.0,0.0604,0.2458
149.0,0.0586,0.2421
150.0,0.0568,0.2383
151.0,0.0551,0.2347
152.0,0.0534,0.2311
153.0,0.0518,0.2276
154.0,0.0502,0.2241
155.0,0.0487,0.2207
156.0,0.0472,0.2173
157.0,0.0458,0.214
158.0,0.0444,0.2107
159.0,0.0431,0.2076
160.0,0.0418,0.2045
161.0,0.0405,0.2012
162.0,0.0393,0.1982
163.0,0.0381,0.1952
164.0,0.0369,0.1921
165.0,0.0358,0.1892
166.0,0.0347,0.1863
167.0,0.0337,0.1836
168.0,0.0327,0.1808
169.0,0.0317,0.178
170.0,0.0307,0.1752
171.0,0.0298,0.1726
172.0,0.0289,0.17
173.0,0.028,0.1673
174.0,0.0272,0.1649
175.0,0.0264,0.1625
176.0,0.0256,0.16
177.0,0.0248,0.1575
178.0,0.024,0.1549
179.0,0.0233,0.1526
180.0,0.0226,0.1503
181.0,0.0219,0.148
182.0,0.0213,0.1459
183.0,0.0206,0.1435
184.0,0.02,0.1414
185.0,0.0194,0.1393
186.0,0.0188,0.1371
187.0,0.0182,0.1349
188.0,0.0177,0.133
189.0,0.0171,0.1308
190.0,0.0166,0.1288
191.0,0.0161,0.1269
192.0,0.0156,0.1249
193.0,0.0152,0.1233
194.0,0.0147,0.1212
195.0,0.0143,0.1196
196.0,0.0138,0.1175
197.0,0.0134,0.1158
198.0,0.013,0.114
199.0,0.0126,0.1122
200.0,0.0122,0.1105
201.0,0.0119,0.1091
202.0,0.0115,0.1072
203.0,0.0112,0.1058
204.0,0.0108,0.1039
205.0,0.0105,0.1025
206.0,0.0102,0.101
207.0,0.0099,0.0995
208.0,0.0096,0.098
209.0,0.0093,0.0964
210.0,0.009,0.0949
211.0,0.0087,0.0933
212.0,0.0085,0.0922
213.0,0.0082,0.0906
218.0,0.0,0.0
