# case 0096  h_peak=0.85 m  t_peak=480 min  alpha=2.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0006,0.0245
20.0,0.0033,0.0574
30.0,0.0086,0.0927
40.0,0.0169,0.13
50.0,0.0279,0.167
60.0,0.0419,0.2047
70.0,0.0584,0.2417
80.0,0.0774,0.2782
90.0,0.0986,0.314
100.0,0.1219,0.3491
110.0,0.1468,0.3831
120.0,0.1732,0.4162
130.0,0.2008,0.4481
140.0,0.2295,0.4791
150.0,0.2588,0.5087
160.0,0.2887,0.5373
170.0,0.3189,0.5647
180.0,0.3492,0.5909
190.0,0.3795,0.616
200.0,0.4095,0.6399
210.0,0.4391,0.6626
220.0,0.4683,0.6843
230.0,0.4967,0.7048
240.0,0.5245,0.7242
250.0,0.5513,0.7425
260.0,0.5773,0.7598
270.0,0.6022,0.776
280.0,0.626,0.7912
290.0,0.6488,0.8055
300.0,0.6703,0.8187
310.0,0.6906,0.831
320.0,0.7097,0.8424
330.0,0.7276,0.853
340.0,0.7442,0.8627
350.0,0.7595,0.8715
360.0,0.7736,0.8795
370.0,0.7864,0.8868
380.0,0.7979,0.8933
390.0,0.8083,0.8991
400.0,0.8174,0.9041
410.0,0.8253,0.9085
420.0,0.8321,0.9122
430.0,0.8377,0.9153
440.0,0.8422,0.9177
450.0,0.8457,0.9196
460.0,0.8481,0.9209
470.0,0.8495,0.9217
480.0,0.85,0.922
490.0,0.8299,0.911
500.0,0.8102,0.9001
510.0,0.791,0.8894
520.0,0.7722,0.8787
530.0,0.7539,0.8683
540.0,0.7361,0.858
550.0,0.7186,0.8477
560.0,0.7016,0.8376
570.0,0.685,0.8276
580.0,0.6687,0.8177
590.0,0.6529,0.808
600.0,0.6374,0.7984
610.0,0.6223,0.7889
620.0,0.6076,0.7795
630.0,0.5932,0.7702
640.0,0.5791,0.761
650.0,0.5654,0.7519
660.0,0.552,0.743
670.0,0.5389,0.7341
680.0,0.5261,0.7253
690.0,0.5137,0.7167
700.0,0.5015,0.7082
710.0,0.4896,0.6997
720.0,0.478,0.6914
730.0,0.4667,0.6832
740.0,0.4556,0.675
750.0,0.4448,0.6669
760.0,0.4343,0.659
770.0,0.424,0.6512
780.0,0.4139,0.6434
790.0,0.4041,0.6357
800.0,0.3945,0.6281
810.0,0.3852,0.6206
820.0,0.3761,0.6133
830.0,0.3671,0.6059
840.0,0.3584,0.5987
850.0,0.3499,0.5915
860.0,0.3417,0.5846
870.0,0.3336,0.5776
880.0,0.3257,0.5707
890.0,0.3179,0.5638
900.0,0.3104,0.5571
910.0,0.303,0.5505
920.0,0.2959,0.544
930.0,0.2888,0.5374
940.0,0.282,0.531
950.0,0.2753,0.5247
960.0,0.2688,0.5185
970.0,0.2624,0.5122
980.0,0.2562,0.5062
990.0,0.2501,0.5001
1000.0,0.2442,0.4942
1010.0,0.2384,0.4883
1020.0,0.2328,0.4825
1030.0,0.2272,0.4767
1040.0,0.2219,0.4711
1050.0,0.2166,0.4654
1060.0,0.2115,0.4599
1070.0,0.2065,0.4544
1080.0,0.2016,0.449
1090.0,0.1968,0.4436
1100.0,0.1921,0.4383
1110.0,0.1876,0.4331
1120.0,0.1831,0.4279
1130.0,0.1788,0.4228
1140.0,0.1745,0.4177
1150.0,0.1704,0.4128
1160.0,0.1664,0.4079
1170.0,0.1624,0.403
1180.0,0.1586,0.3982
1190.0,0.1548,0.3934
1200.0,0.1512,0.3888
1210.0,0.1476,0.3842
1220.0,0.1441,0.3796
1230.0,0.1407,0.3751
1240.0,0.1373,0.3705
1250.0,0.1341,0.3662
1260.0,0.1309,0.3618
1270.0,0.1278,0.3575
1280.0,0.1248,0.3533
1290.0,0.1218,0.349
1300.0,0.1189,0.3448
1310.0,0.1161,0.3407
1320.0,0.1133,0.3366
1330.0,0.1107,0.3327
1340.0,0.108,0.3286
1350.0,0.1055,0.3248
1360.0,0.103,0.3209
1370.0,0.1005,0.317
1380.0,0.0982,0.3134
1390.0,0.0958,0.3095
1400.0,0.0936,0.3059
1410.0,0.0913,0.3022
1420.0,0.0892,0.2987
1430.0,0.0871,0.2951
1440.0,0.085,0.2915
1450.0,0.083,0.2881
1460.0,0.081,0.2846
1470.0,0.0791,0.2812
