# case 0271  h_peak=2.40 m  t_peak=60 min  alpha=1.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0226,0.2255
2.0,0.0623,0.3744
3.0,0.1116,0.5011
4.0,0.1675,0.6139
5.0,0.2283,0.7167
6.0,0.2928,0.8117
7.0,0.3598,0.8997
8.0,0.4287,0.9821
9.0,0.499,1.0596
10.0,0.57,1.1325
11.0,0.6413,1.2012
12.0,0.7127,1.2663
13.0,0.7838,1.328
14.0,0.8543,1.3864
15.0,0.9241,1.442
16.0,0.9929,1.4947
17.0,1.0605,1.5447
18.0,1.1269,1.5923
19.0,1.192,1.6377
20.0,1.2555,1.6807
21.0,1.3175,1.7217
22.0,1.3778,1.7607
23.0,1.4365,1.7978
24.0,1.4934,1.8331
25.0,1.5485,1.8666
26.0,1.6017,1.8984
27.0,1.6532,1.9287
28.0,1.7028,1.9574
29.0,1.7505,1.9846
30.0,1.7963,2.0104
31.0,1.8403,2.0349
32.0,1.8824,2.058
33.0,1.9227,2.0799
34.0,1.9611,2.1006
35.0,1.9977,2.1201
36.0,2.0324,2.1384
37.0,2.0654,2.1557
38.0,2.0966,2.1719
39.0,2.1261,2.1872
40.0,2.1539,2.2014
41.0,2.18,2.2147
42.0,2.2044,2.2271
43.0,2.2272,2.2386
44.0,2.2484,2.2492
45.0,2.2681,2.259
46.0,2.2863,2.2681
47.0,2.3029,2.2763
48.0,2.3181,2.2838
49.0,2.3319,2.2906
50.0,2.3443,2.2967
51.0,2.3554,2.3021
52.0,2.3651,2.3068
53.0,2.3736,2.311
54.0,2.3808,2.3145
55.0,2.3868,2.3174
56.0,2.3916,2.3197
57.0,2.3953,2.3215
58.0,2.398,2.3228
59.0,2.3995,2.3235
60.0,2.4,2.3238
61.0,2.2803,2.2651
62.0,2.1665,2.2079
63.0,2.0585,2.1521
64.0,1.9558,2.0977
65.0,1.8582,2.0447
66.0,1.7655,1.9931
67.0,1.6775,1.9428
68.0,1.5938,1.8937
69.0,1.5143,1.8459
70.0,1.4388,1.7992
71.0,1.367,1.7538
72.0,1.2988,1.7095
73.0,1.234,1.6663
74.0,1.1725,1.6242
75.0,1.114,1.5832
76.0,1.0584,1.5432
77.0,1.0056,1.5042
78.0,0.9555,1.4662
79.0,0.9078,1.4292
80.0,0.8625,1.3931
81.0,0.8195,1.3579
82.0,0.7786,1.3236
83.0,0.7398,1.2902
84.0,0.7029,1.2576
85.0,0.6678,1.2258
86.0,0.6345,1.1948
87.0,0.6029,1.1647
88.0,0.5728,1.1353
89.0,0.5442,1.1065
90.0,0.5171,1.0786
91.0,0.4913,1.0514
92.0,0.4668,1.0248
93.0,0.4435,0.9989
94.0,0.4214,0.9737
95.0,0.4003,0.949
96.0,0.3804,0.9251
97.0,0.3614,0.9017
98.0,0.3434,0.879
99.0,0.3262,0.8567
100.0,0.31,0.8352
101.0,0.2945,0.814
102.0,0.2798,0.7934
103.0,0.2659,0.7735
104.0,0.2526,0.7539
105.0,0.24,0.7348
106.0,0.228,0.7162
107.0,0.2167,0.6983
108.0,0.2058,0.6805
109.0,0.1956,0.6634
110.0,0.1858,0.6466
111.0,0.1766,0.6304
112.0,0.1677,0.6143
113.0,0.1594,0.5989
114.0,0.1514,0.5837
115.0,0.1439,0.569
116.0,0.1367,0.5546
117.0,0.1299,0.5406
118.0,0.1234,0.5269
119.0,0.1172,0.5135
120.0,0.1114,0.5006
121.0,0.1058,0.4879
122.0,0.1006,0.4758
123.0,0.0955,0.4635
124.0,0.0908,0.452
125.0,0.0863,0.4407
126.0,0.0819,0.4293
127.0,0.0779,0.4187
128.0,0.074,0.408
129.0,0.0703,0.3977
130.0,0.0668,0.3877
131.0,0.0635,0.378
132.0,0.0603,0.3683
133.0,0.0573,0.3591
134.0,0.0544,0.3499
135.0,0.0517,0.3411
136.0,0.0491,0.3324
137.0,0.0467,0.3242
138.0,0.0443,0.3157
139.0,0.0421,0.3078
140.0,0.04,0.3
141.0,0.038,0.2924
142.0,0.0361,0.285
143.0,0.0343,0.2778
144.0,0.0326,0.2708
145.0,0.031,0.2641
146.0,0.0295,0.2576
147.0,0.028,0.251
148.0,0.0266,0.2446
149.0,0.0253,0.2386
150.0,0.024,0.2324
151.0,0.0228,0.2265
152.0,0.0217,0.221
153.0,0.0206,0.2153
158.0,0.0,0.0
