# case 0045  h_peak=0.35 m  t_peak=480 min  alpha=4.0  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0002,0.0141
40.0,0.0007,0.0265
50.0,0.0015,0.0387
60.0,0.0028,0.0529
70.0,0.0048,0.0693
80.0,0.0076,0.0872
90.0,0.0112,0.1058
100.0,0.0156,0.1249
110.0,0.0211,0.1453
120.0,0.0275,0.1658
130.0,0.0348,0.1865
140.0,0.0431,0.2076
150.0,0.0522,0.2285
160.0,0.0622,0.2494
170.0,0.0729,0.27
180.0,0.0843,0.2903
190.0,0.0963,0.3103
200.0,0.1088,0.3298
210.0,0.1217,0.3489
220.0,0.1348,0.3672
230.0,0.1482,0.385
240.0,0.1616,0.402
250.0,0.1751,0.4184
260.0,0.1885,0.4342
270.0,0.2016,0.449
280.0,0.2146,0.4632
290.0,0.2272,0.4767
300.0,0.2393,0.4892
310.0,0.2511,0.5011
320.0,0.2623,0.5122
330.0,0.2729,0.5224
340.0,0.2829,0.5319
350.0,0.2923,0.5406
360.0,0.301,0.5486
370.0,0.309,0.5559
380.0,0.3163,0.5624
390.0,0.3229,0.5682
400.0,0.3288,0.5734
410.0,0.3339,0.5778
420.0,0.3383,0.5816
430.0,0.3419,0.5847
440.0,0.3449,0.5873
450.0,0.3472,0.5892
460.0,0.3488,0.5906
470.0,0.3497,0.5914
480.0,0.35,0.5916
490.0,0.3417,0.5846
500.0,0.3336,0.5776
510.0,0.3257,0.5707
520.0,0.318,0.5639
530.0,0.3104,0.5571
540.0,0.3031,0.5505
550.0,0.2959,0.544
560.0,0.2889,0.5375
570.0,0.282,0.531
580.0,0.2754,0.5248
590.0,0.2688,0.5185
600.0,0.2625,0.5123
610.0,0.2562,0.5062
620.0,0.2502,0.5002
630.0,0.2442,0.4942
640.0,0.2385,0.4884
650.0,0.2328,0.4825
660.0,0.2273,0.4768
670.0,0.2219,0.4711
680.0,0.2166,0.4654
690.0,0.2115,0.4599
700.0,0.2065,0.4544
710.0,0.2016,0.449
720.0,0.1968,0.4436
730.0,0.1922,0.4384
740.0,0.1876,0.4331
750.0,0.1832,0.428
760.0,0.1788,0.4228
770.0,0.1746,0.4179
780.0,0.1704,0.4128
790.0,0.1664,0.4079
800.0,0.1625,0.4031
810.0,0.1586,0.3982
