# case 0052  h_peak=0.35 m  t_peak=2880 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0,0.0
30.0,0.0,0.0
40.0,0.0,0.0
50.0,0.0,0.0
60.0,0.0,0.0
70.0,0.0,0.0
80.0,0.0,0.0
90.0,0.0,0.0
100.0,0.0,0.0
110.0,0.0,0.0
120.0,0.0,0.0
130.0,0.0001,0.01
140.0,0.0001,0.01
150.0,0.0001,0.01
160.0,0.0001,0.01
170.0,0.0002,0.0141
180.0,0.0002,0.0141
190.0,0.0003,0.0173
200.0,0.0003,0.0173
210.0,0.0004,0.02
220.0,0.0005,0.0224
230.0,0.0006,0.0245
240.0,0.0007,0.0265
250.0,0.0008,0.0283
260.0,0.0009,0.03
270.0,0.001,0.0316
280.0,0.0012,0.0346
290.0,0.0013,0.0361
300.0,0.0015,0.0387
310.0,0.0017,0.0412
320.0,0.0019,0.0436
330.0,0.0021,0.0458
340.0,0.0023,0.048
350.0,0.0026,0.051
360.0,0.0028,0.0529
370.0,0.0031,0.0557
380.0,0.0034,0.0583
390.0,0.0037,0.0608
400.0,0.0041,0.064
410.0,0.0044,0.0663
420.0,0.0048,0.0693
430.0,0.0052,0.0721
440.0,0.0057,0.0755
450.0,0.0061,0.0781
460.0,0.0066,0.0812
470.0,0.0071,0.0843
480.0,0.0076,0.0872
490.0,0.0081,0.09
500.0,0.0087,0.0933
510.0,0.0093,0.0964
520.0,0.0099,0.0995
530.0,0.0105,0.1025
540.0,0.0112,0.1058
550.0,0.0118,0.1086
560.0,0.0125,0.1118
570.0,0.0133,0.1153
580.0,0.014,0.1183
590.0,0.0148,0.1217
600.0,0.0156,0.1249
610.0,0.0165,0.1285
620.0,0.0173,0.1315
630.0,0.0182,0.1349
640.0,0.0192,0.1386
650.0,0.0201,0.1418
660.0,0.0211,0.1453
670.0,0.0221,0.1487
680.0,0.0231,0.152
690.0,0.0241,0.1552
700.0,0.0252,0.1587
710.0,0.0263,0.1622
720.0,0.0275,0.1658
730.0,0.0286,0.1691
740.0,0.0298,0.1726
750.0,0.031,0.1761
760.0,0.0322,0.1794
770.0,0.0335,0.183
780.0,0.0348,0.1865
790.0,0.0361,0.19
800.0,0.0375,0.1936
810.0,0.0388,0.197
820.0,0.0402,0.2005
830.0,0.0416,0.204
