# case 0151  h_peak=1.50 m  t_peak=480 min  alpha=4.0  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.0,0.0
20.0,0.0002,0.0141
30.0,0.001,0.0316
40.0,0.0028,0.0529
50.0,0.0064,0.08
60.0,0.0121,0.11
70.0,0.0207,0.1439
80.0,0.0324,0.18
90.0,0.0478,0.2186
100.0,0.067,0.2588
110.0,0.0903,0.3005
120.0,0.1177,0.3431
130.0,0.1491,0.3861
140.0,0.1846,0.4297
150.0,0.2238,0.4731
160.0,0.2665,0.5162
170.0,0.3125,0.559
180.0,0.3614,0.6012
190.0,0.4127,0.6424
200.0,0.4662,0.6828
210.0,0.5214,0.7221
220.0,0.5778,0.7601
230.0,0.6351,0.7969
240.0,0.6927,0.8323
250.0,0.7504,0.8663
260.0,0.8077,0.8987
270.0,0.8642,0.9296
280.0,0.9196,0.959
290.0,0.9735,0.9867
300.0,1.0258,1.0128
310.0,1.076,1.0373
320.0,1.124,1.0602
330.0,1.1696,1.0815
340.0,1.2126,1.1012
350.0,1.2528,1.1193
360.0,1.2901,1.1358
370.0,1.3245,1.1509
380.0,1.3557,1.1643
390.0,1.3839,1.1764
400.0,1.409,1.187
410.0,1.4309,1.1962
420.0,1.4497,1.204
430.0,1.4654,1.2105
440.0,1.4781,1.2158
450.0,1.4878,1.2198
460.0,1.4947,1.2226
470.0,1.4987,1.2242
480.0,1.5,1.2247
490.0,1.4071,1.1862
500.0,1.3199,1.1489
510.0,1.2381,1.1127
520.0,1.1614,1.0777
530.0,1.0894,1.0437
540.0,1.0219,1.0109
550.0,0.9586,0.9791
560.0,0.8992,0.9483
570.0,0.8435,0.9184
580.0,0.7912,0.8895
590.0,0.7422,0.8615
600.0,0.6962,0.8344
610.0,0.6531,0.8081
620.0,0.6126,0.7827
630.0,0.5747,0.7581
640.0,0.5391,0.7342
650.0,0.5057,0.7111
660.0,0.4743,0.6887
670.0,0.445,0.6671
680.0,0.4174,0.6461
690.0,0.3915,0.6257
700.0,0.3673,0.6061
710.0,0.3445,0.5869
720.0,0.3232,0.5685
730.0,0.3031,0.5505
740.0,0.2844,0.5333
750.0,0.2667,0.5164
760.0,0.2502,0.5002
770.0,0.2347,0.4845
780.0,0.2202,0.4693
790.0,0.2065,0.4544
800.0,0.1937,0.4401
810.0,0.1817,0.4263
820.0,0.1705,0.4129
830.0,0.1599,0.3999
840.0,0.15,0.3873
850.0,0.1407,0.3751
860.0,0.132,0.3633
870.0,0.1238,0.3519
880.0,0.1161,0.3407
890.0,0.1089,0.33
900.0,0.1022,0.3197
910.0,0.0959,0.3097
920.0,0.0899,0.2998
930.0,0.0844,0.2905
940.0,0.0791,0.2812
950.0,0.0742,0.2724
960.0,0.0696,0.2638
970.0,0.0653,0.2555
980.0,0.0613,0.2476
990.0,0.0575,0.2398
1000.0,0.0539,0.2322
1010.0,0.0506,0.2249
1020.0,0.0474,0.2177
1030.0,0.0445,0.211
1040.0,0.0417,0.2042
1050.0,0.0392,0.198
1060.0,0.0367,0.1916
1070.0,0.0345,0.1857
1080.0,0.0323,0.1797
1090.0,0.0303,0.1741
1100.0,0.0284,0.1685
1110.0,0.0267,0.1634
1120.0,0.025,0.1581
1130.0,0.0235,0.1533
1140.0,0.022,0.1483
1150.0,0.0207,0.1439
1160.0,0.0194,0.1393
1170.0,0.0182,0.1349
1180.0,0.017,0.1304
1190.0,0.016,0.1265
1200.0,0.015,0.1225
1210.0,0.0141,0.1187
1220.0,0.0132,0.1149
1230.0,0.0124,0.1114
1280.0,0.0,0.0
