# case 0038  h_peak=0.15 m  t_peak=480 min  alpha=1.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0001,0.015
2.0,0.0002,0.0212
3.0,0.0003,0.026
4.0,0.0005,0.0335
5.0,0.0007,0.0397
6.0,0.0009,0.045
7.0,0.0012,0.052
8.0,0.0014,0.0561
9.0,0.0017,0.0618
10.0,0.002,0.0671
11.0,0.0023,0.0719
12.0,0.0026,0.0765
13.0,0.0029,0.0808
14.0,0.0032,0.0849
15.0,0.0035,0.0887
16.0,0.0039,0.0937
17.0,0.0042,0.0972
18.0,0.0046,0.1017
19.0,0.005,0.1061
20.0,0.0054,0.1102
21.0,0.0058,0.1142
22.0,0.0062,0.1181
23.0,0.0066,0.1219
24.0,0.007,0.1255
25.0,0.0074,0.129
26.0,0.0078,0.1325
27.0,0.0082,0.1358
28.0,0.0087,0.1399
29.0,0.0091,0.1431
30.0,0.0096,0.147
31.0,0.01,0.15
32.0,0.0105,0.1537
33.0,0.0109,0.1566
34.0,0.0114,0.1602
35.0,0.0119,0.1636
36.0,0.0123,0.1664
37.0,0.0128,0.1697
38.0,0.0133,0.173
39.0,0.0138,0.1762
40.0,0.0143,0.1794
41.0,0.0148,0.1825
42.0,0.0153,0.1855
43.0,0.0158,0.1885
44.0,0.0163,0.1915
45.0,0.0168,0.1944
46.0,0.0173,0.1973
47.0,0.0178,0.2001
48.0,0.0183,0.2029
49.0,0.0188,0.2057
50.0,0.0193,0.2084
51.0,0.0199,0.2116
52.0,0.0204,0.2142
53.0,0.0209,0.2169
54.0,0.0214,0.2194
55.0,0.022,0.2225
56.0,0.0225,0.225
57.0,0.023,0.2275
58.0,0.0236,0.2304
59.0,0.0241,0.2329
60.0,0.0246,0.2353
61.0,0.0252,0.2381
62.0,0.0257,0.2405
63.0,0.0263,0.2433
64.0,0.0268,0.2456
65.0,0.0273,0.2478
66.0,0.0279,0.2505
67.0,0.0284,0.2528
68.0,0.029,0.2554
69.0,0.0295,0.2576
70.0,0.0301,0.2602
71.0,0.0306,0.2624
72.0,0.0312,0.265
73.0,0.0317,0.2671
74.0,0.0323,0.2696
