# case 0004  h_peak=0.01 m  t_peak=60 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0001,0.015
4.0,0.0001,0.015
5.0,0.0002,0.0212
6.0,0.0003,0.026
7.0,0.0004,0.03
8.0,0.0006,0.0367
9.0,0.0007,0.0397
10.0,0.0009,0.045
11.0,0.0011,0.0497
12.0,0.0013,0.0541
13.0,0.0015,0.0581
14.0,0.0018,0.0636
15.0,0.002,0.0671
16.0,0.0023,0.0719
17.0,0.0026,0.0765
18.0,0.0028,0.0794
19.0,0.0031,0.0835
20.0,0.0034,0.0875
21.0,0.0037,0.0912
22.0,0.004,0.0949
23.0,0.0043,0.0984
24.0,0.0045,0.1006
25.0,0.0048,0.1039
26.0,0.0051,0.1071
27.0,0.0054,0.1102
28.0,0.0056,0.1122
29.0,0.0059,0.1152
30.0,0.0062,0.1181
31.0,0.0064,0.12
32.0,0.0067,0.1228
33.0,0.0069,0.1246
34.0,0.0071,0.1264
35.0,0.0074,0.129
36.0,0.0076,0.1308
37.0,0.0078,0.1325
38.0,0.008,0.1342
39.0,0.0082,0.1358
40.0,0.0083,0.1367
41.0,0.0085,0.1383
42.0,0.0087,0.1399
43.0,0.0088,0.1407
44.0,0.009,0.1423
45.0,0.0091,0.1431
46.0,0.0092,0.1439
47.0,0.0093,0.1447
48.0,0.0094,0.1454
49.0,0.0095,0.1462
50.0,0.0096,0.147
51.0,0.0097,0.1477
52.0,0.0098,0.1485
53.0,0.0098,0.1485
54.0,0.0099,0.1492
55.0,0.0099,0.1492
56.0,0.0099,0.1492
57.0,0.01,0.15
58.0,0.01,0.15
59.0,0.01,0.15
60.0,0.01,0.15
61.0,0.0095,0.1462
62.0,0.009,0.1423
63.0,0.0086,0.1391
64.0,0.0081,0.135
65.0,0.0077,0.1316
66.0,0.0074,0.129
67.0,0.007,0.1255
68.0,0.0066,0.1219
69.0,0.0063,0.1191
70.0,0.006,0.1162
71.0,0.0057,0.1132
72.0,0.0054,0.1102
73.0,0.0051,0.1071
74.0,0.0049,0.105
75.0,0.0046,0.1017
76.0,0.0044,0.0995
77.0,0.0042,0.0972
78.0,0.004,0.0949
79.0,0.0038,0.0925
80.0,0.0036,0.09
81.0,0.0034,0.0875
82.0,0.0032,0.0849
83.0,0.0031,0.0835
84.0,0.0029,0.0808
85.0,0.0028,0.0794
86.0,0.0026,0.0765
87.0,0.0025,0.075
88.0,0.0024,0.0735
89.0,0.0023,0.0719
90.0,0.0022,0.0704
91.0,0.002,0.0671
92.0,0.0019,0.0654
93.0,0.0018,0.0636
94.0,0.0018,0.0636
95.0,0.0017,0.0618
96.0,0.0016,0.06
97.0,0.0015,0.0581
98.0,0.0014,0.0561
99.0,0.0014,0.0561
100.0,0.0013,0.0541
101.0,0.0012,0.052
102.0,0.0012,0.052
103.0,0.0011,0.0497
104.0,0.0011,0.0497
105.0,0.001,0.0474
106.0,0.001,0.0474
107.0,0.0009,0.045
108.0,0.0009,0.045
109.0,0.0008,0.0424
110.0,0.0008,0.0424
111.0,0.0007,0.0397
112.0,0.0007,0.0397
113.0,0.0007,0.0397
114.0,0.0006,0.0367
115.0,0.0006,0.0367
116.0,0.0006,0.0367
117.0,0.0005,0.0335
118.0,0.0005,0.0335
119.0,0.0005,0.0335
120.0,0.0005,0.0335
121.0,0.0004,0.03
122.0,0.0004,0.03
123.0,0.0004,0.03
124.0,0.0004,0.03
125.0,0.0004,0.03
126.0,0.0003,0.026
127.0,0.0003,0.026
128.0,0.0003,0.026
129.0,0.0003,0.026
130.0,0.0003,0.026
131.0,0.0003,0.026
132.0,0.0003,0.026
133.0,0.0002,0.0212
134.0,0.0002,0.0212
135.0,0.0002,0.0212
136.0,0.0002,0.0212
137.0,0.0002,0.0212
138.0,0.0002,0.0212
139.0,0.0002,0.0212
140.0,0.0002,0.0212
141.0,0.0002,0.0212
142.0,0.0002,0.0212
143.0,0.0001,0.015
144.0,0.0001,0.015
145.0,0.0001,0.015
146.0,0.0001,0.015
147.0,0.0001,0.015
148.0,0.0001,0.015
149.0,0.0001,0.015
150.0,0.0001,0.015
151.0,0.0001,0.015
152.0,0.0001,0.015
153.0,0.0001,0.015
158.0,0.0,0.0
