# case 0246  h_peak=2.10 m  t_peak=60 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0198,0.2111
2.0,0.0545,0.3502
3.0,0.0976,0.4686
4.0,0.1466,0.5743
5.0,0.1998,0.6705
6.0,0.2562,0.7592
7.0,0.3148,0.8416
8.0,0.3752,0.9188
9.0,0.4366,0.9911
10.0,0.4987,1.0593
11.0,0.5612,1.1237
12.0,0.6236,1.1845
13.0,0.6858,1.2422
14.0,0.7475,1.2969
15.0,0.8086,1.3488
16.0,0.8688,1.3981
17.0,0.928,1.445
18.0,0.9861,1.4895
19.0,1.043,1.5319
20.0,1.0986,1.5722
21.0,1.1528,1.6105
22.0,1.2056,1.647
23.0,1.2569,1.6817
24.0,1.3067,1.7147
25.0,1.3549,1.746
26.0,1.4015,1.7758
27.0,1.4465,1.8041
28.0,1.4899,1.8309
29.0,1.5317,1.8564
30.0,1.5718,1.8806
31.0,1.6103,1.9035
32.0,1.6471,1.9251
33.0,1.6823,1.9456
34.0,1.7159,1.9649
35.0,1.7479,1.9831
36.0,1.7784,2.0003
37.0,1.8072,2.0165
38.0,1.8346,2.0317
39.0,1.8603,2.0459
40.0,1.8846,2.0592
41.0,1.9075,2.0717
42.0,1.9289,2.0833
43.0,1.9488,2.094
44.0,1.9674,2.104
45.0,1.9846,2.1131
46.0,2.0005,2.1216
47.0,2.015,2.1293
48.0,2.0283,2.1363
49.0,2.0404,2.1426
50.0,2.0513,2.1484
51.0,2.0609,2.1534
52.0,2.0695,2.1579
53.0,2.0769,2.1617
54.0,2.0832,2.165
55.0,2.0884,2.1677
56.0,2.0927,2.1699
57.0,2.0959,2.1716
58.0,2.0982,2.1728
59.0,2.0996,2.1735
60.0,2.1,2.1737
61.0,2.0601,2.153
62.0,2.0209,2.1324
63.0,1.9825,2.112
64.0,1.9448,2.0918
65.0,1.9079,2.0719
66.0,1.8716,2.0521
67.0,1.8361,2.0325
68.0,1.8012,2.0131
69.0,1.7669,1.9939
70.0,1.7333,1.9748
71.0,1.7004,1.956
72.0,1.6681,1.9373
73.0,1.6364,1.9188
74.0,1.6053,1.9005
75.0,1.5748,1.8824
76.0,1.5448,1.8643
77.0,1.5155,1.8466
78.0,1.4867,1.829
79.0,1.4584,1.8115
80.0,1.4307,1.7942
81.0,1.4035,1.777
82.0,1.3768,1.7601
83.0,1.3507,1.7433
84.0,1.325,1.7266
85.0,1.2998,1.7101
86.0,1.2751,1.6938
87.0,1.2509,1.6777
88.0,1.2271,1.6616
89.0,1.2038,1.6458
90.0,1.1809,1.63
91.0,1.1585,1.6145
92.0,1.1365,1.5991
93.0,1.1149,1.5838
94.0,1.0937,1.5687
95.0,1.0729,1.5537
96.0,1.0525,1.5389
97.0,1.0325,1.5242
98.0,1.0129,1.5096
99.0,0.9936,1.4952
100.0,0.9747,1.4809
101.0,0.9562,1.4668
102.0,0.938,1.4528
103.0,0.9202,1.4389
104.0,0.9027,1.4252
105.0,0.8856,1.4116
106.0,0.8687,1.3981
107.0,0.8522,1.3847
108.0,0.836,1.3715
109.0,0.8201,1.3584
110.0,0.8045,1.3454
111.0,0.7893,1.3326
112.0,0.7743,1.3199
113.0,0.7595,1.3072
114.0,0.7451,1.2948
115.0,0.7309,1.2824
116.0,0.7171,1.2702
117.0,0.7034,1.258
118.0,0.6901,1.2461
119.0,0.6769,1.2341
120.0,0.6641,1.2224
121.0,0.6515,1.2107
122.0,0.6391,1.1992
123.0,0.6269,1.1877
124.0,0.615,1.1763
125.0,0.6033,1.1651
126.0,0.5919,1.154
127.0,0.5806,1.143
128.0,0.5696,1.1321
129.0,0.5588,1.1213
130.0,0.5481,1.1105
131.0,0.5377,1.0999
132.0,0.5275,1.0894
133.0,0.5175,1.0791
134.0,0.5076,1.0687
135.0,0.498,1.0585
136.0,0.4885,1.0484
137.0,0.4792,1.0384
138.0,0.4701,1.0285
139.0,0.4612,1.0187
140.0,0.4524,1.0089
141.0,0.4438,0.9993
142.0,0.4354,0.9898
143.0,0.4271,0.9803
144.0,0.419,0.971
145.0,0.411,0.9616
146.0,0.4032,0.9525
147.0,0.3956,0.9435
148.0,0.388,0.9343
149.0,0.3807,0.9255
