# case 0193  h_peak=1.50 m  t_peak=60 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0006,0.0367
2.0,0.0034,0.0875
3.0,0.009,0.1423
4.0,0.0178,0.2001
5.0,0.0297,0.2585
6.0,0.045,0.3182
7.0,0.0635,0.378
8.0,0.085,0.4373
9.0,0.1094,0.4961
10.0,0.1366,0.5544
11.0,0.1663,0.6117
12.0,0.1983,0.668
13.0,0.2323,0.723
14.0,0.2682,0.7768
15.0,0.3057,0.8294
16.0,0.3445,0.8804
17.0,0.3845,0.9301
18.0,0.4255,0.9785
19.0,0.4672,1.0253
20.0,0.5095,1.0707
21.0,0.5521,1.1146
22.0,0.5948,1.1568
23.0,0.6376,1.1977
24.0,0.6803,1.2372
25.0,0.7226,1.2751
26.0,0.7645,1.3115
27.0,0.8059,1.3466
28.0,0.8466,1.3802
29.0,0.8865,1.4123
30.0,0.9255,1.443
31.0,0.9636,1.4724
32.0,1.0006,1.5004
33.0,1.0365,1.5271
34.0,1.0713,1.5526
35.0,1.1048,1.5766
36.0,1.137,1.5995
37.0,1.1679,1.621
38.0,1.1975,1.6415
39.0,1.2257,1.6607
40.0,1.2525,1.6787
41.0,1.2779,1.6957
42.0,1.3018,1.7114
43.0,1.3244,1.7262
44.0,1.3455,1.7399
45.0,1.3651,1.7526
46.0,1.3834,1.7643
47.0,1.4002,1.775
48.0,1.4157,1.7847
49.0,1.4297,1.7936
50.0,1.4424,1.8015
51.0,1.4538,1.8086
52.0,1.4638,1.8148
53.0,1.4726,1.8203
54.0,1.48,1.8248
55.0,1.4863,1.8287
56.0,1.4913,1.8318
57.0,1.4952,1.8342
58.0,1.4979,1.8358
59.0,1.4995,1.8368
60.0,1.5,1.8371
61.0,1.4252,1.7907
62.0,1.3541,1.7455
63.0,1.2865,1.7014
64.0,1.2224,1.6584
65.0,1.1614,1.6165
66.0,1.1035,1.5757
67.0,1.0484,1.5359
68.0,0.9961,1.4971
69.0,0.9464,1.4592
70.0,0.8992,1.4224
71.0,0.8544,1.3865
72.0,0.8118,1.3515
73.0,0.7713,1.3174
74.0,0.7328,1.2841
75.0,0.6962,1.2516
76.0,0.6615,1.22
77.0,0.6285,1.1892
78.0,0.5972,1.1592
79.0,0.5674,1.1299
80.0,0.5391,1.1014
81.0,0.5122,1.0735
82.0,0.4866,1.0464
83.0,0.4624,1.02
84.0,0.4393,0.9942
85.0,0.4174,0.9691
86.0,0.3966,0.9446
87.0,0.3768,0.9208
88.0,0.358,0.8975
89.0,0.3401,0.8748
90.0,0.3232,0.8528
91.0,0.307,0.8311
92.0,0.2917,0.8101
93.0,0.2772,0.7897
94.0,0.2634,0.7698
95.0,0.2502,0.7503
96.0,0.2377,0.7313
97.0,0.2259,0.7129
98.0,0.2146,0.6949
99.0,0.2039,0.6773
100.0,0.1937,0.6602
101.0,0.1841,0.6436
102.0,0.1749,0.6273
103.0,0.1662,0.6115
104.0,0.1579,0.596
105.0,0.15,0.5809
106.0,0.1425,0.5662
107.0,0.1354,0.552
108.0,0.1287,0.5381
109.0,0.1222,0.5244
110.0,0.1161,0.5111
111.0,0.1103,0.4982
112.0,0.1048,0.4856
113.0,0.0996,0.4734
114.0,0.0946,0.4614
115.0,0.0899,0.4497
116.0,0.0854,0.4383
117.0,0.0812,0.4274
118.0,0.0771,0.4165
119.0,0.0733,0.4061
120.0,0.0696,0.3957
121.0,0.0662,0.3859
122.0,0.0629,0.3762
123.0,0.0597,0.3665
124.0,0.0567,0.3572
125.0,0.0539,0.3482
126.0,0.0512,0.3394
127.0,0.0487,0.331
128.0,0.0462,0.3224
129.0,0.0439,0.3143
130.0,0.0417,0.3063
131.0,0.0397,0.2989
132.0,0.0377,0.2912
133.0,0.0358,0.2838
134.0,0.034,0.2766
135.0,0.0323,0.2696
136.0,0.0307,0.2628
137.0,0.0292,0.2563
138.0,0.0277,0.2496
139.0,0.0263,0.2433
140.0,0.025,0.2372
141.0,0.0238,0.2314
142.0,0.0226,0.2255
143.0,0.0215,0.2199
144.0,0.0204,0.2142
145.0,0.0194,0.2089
146.0,0.0184,0.2035
147.0,0.0175,0.1984
148.0,0.0166,0.1933
149.0,0.0158,0.1885
150.0,0.015,0.1837
151.0,0.0143,0.1794
152.0,0.0135,0.1743
153.0,0.0129,0.1704
158.0,0.0,0.0
