# case 0192  h_peak=1.50 m  t_peak=60 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0141,0.1781
2.0,0.0389,0.2958
3.0,0.0697,0.396
4.0,0.1047,0.4854
5.0,0.1427,0.5666
6.0,0.183,0.6417
7.0,0.2249,0.7114
8.0,0.268,0.7765
9.0,0.3119,0.8377
10.0,0.3562,0.8952
11.0,0.4008,0.9496
12.0,0.4454,1.0011
13.0,0.4899,1.0499
14.0,0.5339,1.096
15.0,0.5775,1.1399
16.0,0.6205,1.1816
17.0,0.6628,1.2212
18.0,0.7043,1.2588
19.0,0.745,1.2947
20.0,0.7847,1.3287
21.0,0.8234,1.3611
22.0,0.8611,1.3919
23.0,0.8978,1.4213
24.0,0.9334,1.4492
25.0,0.9678,1.4757
26.0,1.0011,1.5008
27.0,1.0332,1.5247
28.0,1.0642,1.5474
29.0,1.0941,1.569
30.0,1.1227,1.5894
31.0,1.1502,1.6087
32.0,1.1765,1.627
33.0,1.2017,1.6443
34.0,1.2257,1.6607
35.0,1.2485,1.676
36.0,1.2703,1.6906
37.0,1.2909,1.7043
38.0,1.3104,1.7171
39.0,1.3288,1.7291
40.0,1.3462,1.7404
41.0,1.3625,1.7509
42.0,1.3778,1.7607
43.0,1.392,1.7697
44.0,1.4053,1.7782
45.0,1.4176,1.7859
46.0,1.4289,1.793
47.0,1.4393,1.7996
48.0,1.4488,1.8055
49.0,1.4574,1.8108
50.0,1.4652,1.8157
51.0,1.4721,1.82
52.0,1.4782,1.8237
53.0,1.4835,1.827
54.0,1.488,1.8298
55.0,1.4917,1.832
56.0,1.4948,1.8339
57.0,1.4971,1.8353
58.0,1.4987,1.8363
59.0,1.4997,1.8369
60.0,1.5,1.8371
61.0,1.4715,1.8196
62.0,1.4435,1.8022
63.0,1.4161,1.785
64.0,1.3892,1.768
65.0,1.3628,1.7511
66.0,1.3369,1.7344
67.0,1.3115,1.7178
68.0,1.2865,1.7014
69.0,1.2621,1.6851
70.0,1.2381,1.669
71.0,1.2146,1.6531
72.0,1.1915,1.6373
73.0,1.1688,1.6217
74.0,1.1466,1.6062
75.0,1.1248,1.5908
76.0,1.1035,1.5757
77.0,1.0825,1.5606
78.0,1.0619,1.5457
79.0,1.0417,1.531
80.0,1.0219,1.5163
81.0,1.0025,1.5019
82.0,0.9835,1.4876
83.0,0.9648,1.4734
84.0,0.9464,1.4592
85.0,0.9284,1.4453
