# case 0128  h_peak=1.10 m  t_peak=2880 min  alpha=1.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
10.0,0.001,0.0316
20.0,0.0028,0.0529
30.0,0.0052,0.0721
40.0,0.0079,0.0889
50.0,0.011,0.1049
60.0,0.0144,0.12
70.0,0.018,0.1342
80.0,0.0219,0.148
90.0,0.026,0.1612
100.0,0.0303,0.1741
110.0,0.0347,0.1863
120.0,0.0394,0.1985
130.0,0.0442,0.2102
140.0,0.0491,0.2216
150.0,0.0542,0.2328
160.0,0.0594,0.2437
170.0,0.0647,0.2544
180.0,0.0701,0.2648
190.0,0.0757,0.2751
200.0,0.0813,0.2851
210.0,0.087,0.295
220.0,0.0928,0.3046
230.0,0.0987,0.3142
240.0,0.1047,0.3236
250.0,0.1107,0.3327
260.0,0.1168,0.3418
270.0,0.1229,0.3506
280.0,0.1292,0.3594
290.0,0.1354,0.368
300.0,0.1418,0.3766
310.0,0.1481,0.3848
320.0,0.1546,0.3932
330.0,0.161,0.4012
340.0,0.1675,0.4093
350.0,0.1741,0.4173
360.0,0.1806,0.425
370.0,0.1872,0.4327
380.0,0.1939,0.4403
390.0,0.2005,0.4478
400.0,0.2072,0.4552
410.0,0.2139,0.4625
420.0,0.2206,0.4697
430.0,0.2273,0.4768
440.0,0.2341,0.4838
450.0,0.2409,0.4908
460.0,0.2476,0.4976
470.0,0.2544,0.5044
480.0,0.2612,0.5111
490.0,0.268,0.5177
500.0,0.2749,0.5243
510.0,0.2817,0.5308
520.0,0.2885,0.5371
530.0,0.2953,0.5434
540.0,0.3021,0.5496
550.0,0.3089,0.5558
560.0,0.3158,0.562
570.0,0.3226,0.568
580.0,0.3294,0.5739
590.0,0.3362,0.5798
600.0,0.343,0.5857
610.0,0.3498,0.5914
620.0,0.3565,0.5971
630.0,0.3633,0.6027
640.0,0.37,0.6083
650.0,0.3768,0.6138
660.0,0.3835,0.6193
670.0,0.3902,0.6247
680.0,0.3969,0.63
690.0,0.4036,0.6353
700.0,0.4103,0.6405
710.0,0.4169,0.6457
720.0,0.4235,0.6508
730.0,0.4301,0.6558
740.0,0.4367,0.6608
750.0,0.4433,0.6658
760.0,0.4498,0.6707
770.0,0.4564,0.6756
780.0,0.4629,0.6804
790.0,0.4693,0.6851
800.0,0.4758,0.6898
810.0,0.4822,0.6944
820.0,0.4886,0.699
830.0,0.495,0.7036
840.0,0.5014,0.7081
850.0,0.5077,0.7125
860.0,0.514,0.7169
870.0,0.5203,0.7213
880.0,0.5265,0.7256
890.0,0.5327,0.7299
900.0,0.5389,0.7341
910.0,0.5451,0.7383
920.0,0.5512,0.7424
930.0,0.5573,0.7465
940.0,0.5634,0.7506
950.0,0.5694,0.7546
960.0,0.5754,0.7586
970.0,0.5814,0.7625
980.0,0.5874,0.7664
990.0,0.5933,0.7703
1000.0,0.5992,0.7741
1010.0,0.605,0.7778
1020.0,0.6108,0.7815
1030.0,0.6166,0.7852
1040.0,0.6224,0.7889
1050.0,0.6281,0.7925
1060.0,0.6338,0.7961
1070.0,0.6394,0.7996
1080.0,0.645,0.8031
1090.0,0.6506,0.8066
1100.0,0.6562,0.8101
1110.0,0.6617,0.8134
1120.0,0.6672,0.8168
1130.0,0.6726,0.8201
1140.0,0.678,0.8234
1150.0,0.6834,0.8267
1160.0,0.6887,0.8299
1170.0,0.694,0.8331
1180.0,0.6993,0.8362
1190.0,0.7045,0.8393
1200.0,0.7097,0.8424
1210.0,0.7149,0.8455
1220.0,0.72,0.8485
1230.0,0.7251,0.8515
1240.0,0.7301,0.8545
1250.0,0.7351,0.8574
1260.0,0.7401,0.8603
1270.0,0.745,0.8631
1280.0,0.7499,0.866
1290.0,0.7548,0.8688
1300.0,0.7596,0.8716
1310.0,0.7644,0.8743
1320.0,0.7692,0.877
1330.0,0.7739,0.8797
1340.0,0.7786,0.8824
1350.0,0.7832,0.885
1360.0,0.7878,0.8876
1370.0,0.7924,0.8902
1380.0,0.7969,0.8927
1390.0,0.8014,0.8952
1400.0,0.8059,0.8977
1410.0,0.8103,0.9002
1420.0,0.8147,0.9026
1430.0,0.819,0.905
1440.0,0.8233,0.9074
1450.0,0.8276,0.9097
1460.0,0.8318,0.912
1470.0,0.836,0.9143
1480.0,0.8402,0.9166
1490.0,0.8443,0.9189
1500.0,0.8484,0.9211
1510.0,0.8524,0.9233
1520.0,0.8564,0.9254
1530.0,0.8604,0.9276
1540.0,0.8643,0.9297
1550.0,0.8682,0.9318
1560.0,0.8721,0.9339
