# case 0005  h_peak=0.01 m  t_peak=60 min  alpha=2.5  rec_ratio=2.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0001,0.01
4.0,0.0001,0.01
5.0,0.0002,0.0141
6.0,0.0003,0.0173
7.0,0.0004,0.02
8.0,0.0006,0.0245
9.0,0.0007,0.0265
10.0,0.0009,0.03
11.0,0.0011,0.0332
12.0,0.0013,0.0361
13.0,0.0015,0.0387
14.0,0.0018,0.0424
15.0,0.002,0.0447
16.0,0.0023,0.048
17.0,0.0026,0.051
18.0,0.0028,0.0529
19.0,0.0031,0.0557
20.0,0.0034,0.0583
21.0,0.0037,0.0608
22.0,0.004,0.0632
23.0,0.0043,0.0656
24.0,0.0045,0.0671
25.0,0.0048,0.0693
26.0,0.0051,0.0714
27.0,0.0054,0.0735
28.0,0.0056,0.0748
29.0,0.0059,0.0768
30.0,0.0062,0.0787
31.0,0.0064,0.08
32.0,0.0067,0.0819
33.0,0.0069,0.0831
34.0,0.0071,0.0843
35.0,0.0074,0.086
36.0,0.0076,0.0872
37.0,0.0078,0.0883
38.0,0.008,0.0894
39.0,0.0082,0.0906
40.0,0.0083,0.0911
41.0,0.0085,0.0922
42.0,0.0087,0.0933
43.0,0.0088,0.0938
44.0,0.009,0.0949
45.0,0.0091,0.0954
46.0,0.0092,0.0959
47.0,0.0093,0.0964
48.0,0.0094,0.097
49.0,0.0095,0.0975
50.0,0.0096,0.098
51.0,0.0097,0.0985
52.0,0.0098,0.099
53.0,0.0098,0.099
54.0,0.0099,0.0995
55.0,0.0099,0.0995
56.0,0.0099,0.0995
57.0,0.01,0.1
58.0,0.01,0.1
59.0,0.01,0.1
60.0,0.01,0.1
61.0,0.0097,0.0985
62.0,0.0094,0.097
63.0,0.0091,0.0954
64.0,0.0088,0.0938
65.0,0.0086,0.0927
66.0,0.0083,0.0911
67.0,0.0081,0.09
68.0,0.0078,0.0883
69.0,0.0076,0.0872
70.0,0.0074,0.086
71.0,0.0071,0.0843
72.0,0.0069,0.0831
73.0,0.0067,0.0819
74.0,0.0065,0.0806
75.0,0.0063,0.0794
76.0,0.0061,0.0781
77.0,0.0059,0.0768
78.0,0.0058,0.0762
79.0,0.0056,0.0748
80.0,0.0054,0.0735
81.0,0.0052,0.0721
82.0,0.0051,0.0714
83.0,0.0049,0.07
84.0,0.0048,0.0693
85.0,0.0046,0.0678
86.0,0.0045,0.0671
87.0,0.0044,0.0663
88.0,0.0042,0.0648
89.0,0.0041,0.064
90.0,0.004,0.0632
91.0,0.0039,0.0624
92.0,0.0037,0.0608
93.0,0.0036,0.06
94.0,0.0035,0.0592
95.0,0.0034,0.0583
96.0,0.0033,0.0574
97.0,0.0032,0.0566
98.0,0.0031,0.0557
99.0,0.003,0.0548
100.0,0.0029,0.0539
101.0,0.0028,0.0529
102.0,0.0028,0.0529
103.0,0.0027,0.052
104.0,0.0026,0.051
105.0,0.0025,0.05
106.0,0.0024,0.049
107.0,0.0024,0.049
108.0,0.0023,0.048
109.0,0.0022,0.0469
110.0,0.0022,0.0469
111.0,0.0021,0.0458
112.0,0.002,0.0447
113.0,0.002,0.0447
114.0,0.0019,0.0436
115.0,0.0018,0.0424
116.0,0.0018,0.0424
117.0,0.0017,0.0412
118.0,0.0017,0.0412
119.0,0.0016,0.04
120.0,0.0016,0.04
121.0,0.0015,0.0387
122.0,0.0015,0.0387
123.0,0.0014,0.0374
124.0,0.0014,0.0374
125.0,0.0014,0.0374
126.0,0.0013,0.0361
127.0,0.0013,0.0361
128.0,0.0012,0.0346
129.0,0.0012,0.0346
130.0,0.0012,0.0346
131.0,0.0011,0.0332
132.0,0.0011,0.0332
133.0,0.0011,0.0332
134.0,0.001,0.0316
135.0,0.001,0.0316
136.0,0.001,0.0316
137.0,0.0009,0.03
138.0,0.0009,0.03
139.0,0.0009,0.03
140.0,0.0009,0.03
141.0,0.0008,0.0283
142.0,0.0008,0.0283
143.0,0.0008,0.0283
144.0,0.0008,0.0283
145.0,0.0007,0.0265
146.0,0.0007,0.0265
147.0,0.0007,0.0265
148.0,0.0007,0.0265
149.0,0.0007,0.0265
150.0,0.0006,0.0245
151.0,0.0006,0.0245
152.0,0.0006,0.0245
153.0,0.0006,0.0245
154.0,0.0006,0.0245
155.0,0.0005,0.0224
156.0,0.0005,0.0224
157.0,0.0005,0.0224
158.0,0.0005,0.0224
159.0,0.0005,0.0224
160.0,0.0005,0.0224
161.0,0.0005,0.0224
162.0,0.0004,0.02
163.0,0.0004,0.02
164.0,0.0004,0.02
165.0,0.0004,0.02
166.0,0.0004,0.02
167.0,0.0004,0.02
168.0,0.0004,0.02
169.0,0.0004,0.02
170.0,0.0003,0.0173
171.0,0.0003,0.0173
172.0,0.0003,0.0173
173.0,0.0003,0.0173
174.0,0.0003,0.0173
175.0,0.0003,0.0173
176.0,0.0003,0.0173
177.0,0.0003,0.0173
178.0,0.0003,0.0173
179.0,0.0003,0.0173
180.0,0.0003,0.0173
181.0,0.0002,0.0141
182.0,0.0002,0.0141
183.0,0.0002,0.0141
184.0,0.0002,0.0141
185.0,0.0002,0.0141
186.0,0.0002,0.0141
187.0,0.0002,0.0141
188.0,0.0002,0.0141
189.0,0.0002,0.0141
190.0,0.0002,0.0141
191.0,0.0002,0.0141
192.0,0.0002,0.0141
193.0,0.0002,0.0141
194.0,0.0002,0.0141
195.0,0.0002,0.0141
196.0,0.0002,0.0141
197.0,0.0001,0.01
198.0,0.0001,0.01
199.0,0.0001,0.01
200.0,0.0001,0.01
201.0,0.0001,0.01
202.0,0.0001,0.01
203.0,0.0001,0.01
204.0,0.0001,0.01
205.0,0.0001,0.01
206.0,0.0001,0.01
207.0,0.0001,0.01
208.0,0.0001,0.01
209.0,0.0001,0.01
210.0,0.0001,0.01
211.0,0.0001,0.01
212.0,0.0001,0.01
213.0,0.0001,0.01
218.0,0.0,0.0
